 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
e	0.530811	0.1136905	0.0488191	0.03998845	0.02433875	0.0226089	0.03444015	0.0385977	0.09118115	0.05552425
M	0.379305	0.1219965	0.0688097333333	0.0499981833333	0.0391183833333	0.0350928333333	0.0427269833333	0.0385792666667	0.123107716667	0.101265616667
a	0.279109	0.172345166667	0.0800688111111	0.0590930277778	0.0480220277778	0.0409498444444	0.0413475944444	0.0344378222222	0.113974572222	0.130652538889
r	0.233136	0.242282055556	0.068593537037	0.0536947092593	0.0465362425926	0.0410525814815	0.0415133981481	0.0317303740741	0.0937476907407	0.147713512963
ì	0.215949	0.347424351852	0.0648238790123	0.0474665697531	0.0453431808642	0.0422086938272	0.035642832716	0.0181948380247	0.0588802302469	0.124066304321
a	0.21037	0.394563783951	0.0847119596708	0.0548847899177	0.0526818269547	0.0485072646091	0.031732577572	0.0151464593416	0.0382890100823	0.0691123014403
à	0.1430959	0.34592659465	0.168358653224	0.0797224966392	0.0613655089849	0.0574146548697	0.0380489591907	0.0154590197805	0.0340701033608	0.0565381671468
r	0.0991308666667	0.274631198217	0.272685551075	0.119524165546	0.0551669696616	0.0513426182899	0.0372338197302	0.0122926532602	0.0283233344536	0.0496686223823
t	0.0764409222222	0.202546399406	0.296056850358	0.170435721849	0.0695908565539	0.0596865727633	0.0400456399101	0.0121771644201	0.0267423448179	0.0462771741274
e	0.0712744407407	0.144578133135	0.320842283453	0.20202057395	0.0750627188513	0.0639149575878	0.0429414466367	0.0127088548067	0.024132981606	0.0425236247091
n	0.0584826469136	0.128139377712	0.334094761151	0.232186857983	0.0705710396171	0.0579732858626	0.0343059155456	0.0102914316022	0.022282327202	0.051672474903
a	0.0505599156379	0.113043859237	0.32303458705	0.257459619328	0.0714315798724	0.0584052619542	0.0332728385152	0.0102234572007	0.024517875734	0.0580508249677
s	0.0378434718793	0.067470053079	0.321291529017	0.302950873109	0.0780590599575	0.0644764539847	0.0338632461717	0.0122352524002	0.0265694252447	0.0552401749892
t	0.0263393572931	0.041854817693	0.279616509672	0.33862362437	0.0924872866525	0.0740318179949	0.0323212153906	0.0197804508001	0.0247700417482	0.0701746249964
e	0.0279545190977	0.0405392058977	0.255903169891	0.33906387479	0.0971970288842	0.0793357059983	0.0348095717969	0.0248425502667	0.0232108472494	0.0771435083321
m	0.0255262730326	0.0374729352992	0.215815723297	0.304124291597	0.135640676295	0.110507335333	0.0392556239323	0.0263853167556	0.0386461157498	0.0666254361107
b	0.0273501243442	0.0445770450997	0.224985241099	0.259094763866	0.146236558765	0.122230011778	0.0435435079774	0.0275925055852	0.0394301385833	0.0649597453702
r	0.0303375747814	0.0522332816999	0.2392954137	0.277014587955	0.121771519588	0.111223570593	0.0550269026591	0.0293189685284	0.0247498795278	0.0590279817901
ò	0.0265207915938	0.0468878272333	0.2174181379	0.291593195985	0.145416506529	0.132893856864	0.0571264008864	0.0256990561761	0.0172908765093	0.0391529605967
s	0.0210918971979	0.0369240757444	0.206035045967	0.296099731995	0.16747283551	0.151720285621	0.0571843336288	0.019454085392	0.0132896421698	0.0307277535322
e	0.014992569066	0.0244566919148	0.144701348656	0.260631243998	0.20105294517	0.194632761874	0.0866873778763	0.0256668617973	0.0163552807233	0.0308229845107
m	0.012158193022	0.0175510639716	0.0787700828853	0.181343081333	0.229218981723	0.220750253958	0.116933792625	0.0455967205991	0.0315888269078	0.0660895948369
è	0.010643737674	0.0149130546572	0.0574307609618	0.150962027111	0.220894327241	0.214984084653	0.144887930875	0.0688696068664	0.0352210089693	0.0811939316123
n	0.009513252558	0.0137687515524	0.0527904869873	0.13797934237	0.210089442414	0.204438361551	0.162592976958	0.0770625356221	0.0373098696564	0.0944550438708
a	0.008694964186	0.0117253271841	0.0370001623291	0.0909353141233	0.169026814138	0.17657445385	0.204306325653	0.125118811874	0.0647960898855	0.11182188129
m	0.00834983472867	0.0101853190614	0.0271025541097	0.0725493380411	0.154968938046	0.169459484617	0.216741108551	0.156079603958	0.0787745966285	0.10578916043
a	0.00855966824289	0.0101098496871	0.0247196847032	0.065164079347	0.136036279349	0.149447828206	0.214401369517	0.184157867986	0.0910653988762	0.116338053477
s	0.00634913608096	0.00728728322903	0.0174000949011	0.0429997597823	0.107231059783	0.133423609402	0.217769123172	0.202003955995	0.134617132959	0.130919017826
t	0.00465351869365	0.00530750107634	0.0136485983004	0.0353252532608	0.103042653261	0.134738536467	0.193876707724	0.197303318665	0.15989904432	0.152204672609
e	0.00406790623122	0.00463524702545	0.0110322394335	0.0246546177536	0.072561051087	0.104679778822	0.169415235908	0.202390106222	0.224039014773	0.182524557536
p	0.00339734207707	0.00404434900848	0.0175747864778	0.0331624392512	0.0622580836957	0.077595726274	0.125945311969	0.166276035407	0.329314671591	0.180431185845
l	0.00457326735902	0.00506428633616	0.0199203088259	0.0351456130837	0.0576490612319	0.0641496420913	0.12623600399	0.180895345136	0.312515557197	0.193851061948
ò	0.00466107578634	0.00494192544539	0.011610692942	0.0188576376946	0.0357827870773	0.0421973473638	0.112101767997	0.165741648379	0.408759852399	0.195345353983
n	0.00295476192878	0.00346606514846	0.008748894314	0.0174031125649	0.0353941623591	0.0380220824546	0.0717143226657	0.102592682793	0.528954284133	0.190749451328
n	0.00453507730959	0.00498311838282	0.00908098477133	0.017696770855	0.037964687453	0.0377506941515	0.0607368742219	0.095324160931	0.437580094711	0.294347483776
i	0.00803213576986	0.00732853946094	0.00982209492378	0.0133621869517	0.027259329151	0.0277454647172	0.052247158074	0.0925235203103	0.401888698237	0.359791161259
</S>	0.00968996788493	0.00804496473047	0.0100254974619	0.0114854384758	0.0213848145755	0.0221576323586	0.047655179037	0.0818284601551	0.429434849119	0.35829358063
