 	cosa	fa	Anna	il	sabato	mattina	</S>
t	0.729846	0.15785815	0.01182942	0.00613028	0.032242905	0.039576295	0.02251696
i	0.479529666667	0.329100716667	0.0207882066667	0.0130323433333	0.0466124016667	0.0719538983333	0.03898262
k	0.255661788889	0.436501572222	0.0531813022222	0.0290649811111	0.0478008672222	0.0931169661111	0.0846725066667
à	0.18948182963	0.515280190741	0.0613707340741	0.032186727037	0.0381408890741	0.0752208887037	0.0883188688889
n	0.170464376543	0.54515706358	0.116601878025	0.049930775679	0.0242012296914	0.0429865962346	0.0506579896296
n	0.103193992181	0.459004021193	0.225921959342	0.108788925226	0.0272630098971	0.0355663320782	0.0402619965432
i	0.062857530727	0.391179340398	0.291499986447	0.150159975075	0.0317117699657	0.0365937773594	0.0359984321811
e	0.046638776909	0.271227846799	0.368491328816	0.204787658358	0.0309726899886	0.0361642257865	0.0417182440604
A	0.0355425256363	0.170502348933	0.393738442939	0.271524886119	0.0397285299962	0.0300957752622	0.0588677480201
n	0.0224686952121	0.131741016311	0.380873147646	0.268470295373	0.0612087433321	0.0281204584207	0.107117582673
n	0.0168187850707	0.078819405437	0.337596715882	0.279388098458	0.0949777477774	0.0415173528069	0.150881527558
a	0.0184711283569	0.049835168479	0.246718571961	0.361270032819	0.129135915926	0.0557698176023	0.138798942519
o	0.0199815094523	0.0397465561597	0.18576485732	0.392029344273	0.170724638642	0.0574878058674	0.13426508084
s	0.0171945131508	0.0279569187199	0.153099619107	0.329062114758	0.222351879547	0.0609579352891	0.189377026947
à	0.0122241443836	0.0261422395733	0.114933473036	0.275029038253	0.287169293182	0.0630738450964	0.221428342316
m	0.00969322479453	0.0375088465244	0.128100091012	0.226093346084	0.323657097727	0.0907829816988	0.184164780772
b	0.00832366826484	0.0480272488415	0.147075697004	0.193720782028	0.349423365909	0.117310660566	0.136118926924
a	0.00700378608828	0.0374060896138	0.093831165668	0.152589327343	0.362670455303	0.199985886855	0.146513642308
p	0.00449862869609	0.0165675265379	0.048541388556	0.0773180091143	0.308517818434	0.365391628952	0.179165214103
o	0.00325583956536	0.00813781884597	0.0272413295187	0.0372638530381	0.227864606145	0.501605542984	0.194630738034
r	0.00241499085512	0.00443791628199	0.0146402465062	0.0180083510127	0.151384668715	0.620264514328	0.188848579345
n	0.00183567795171	0.00255104876066	0.0090531088354	0.0104483503376	0.136345022905	0.639299171443	0.200467193115
ò	0.00191159931724	0.00223321958689	0.00782113627847	0.00815763344587	0.113581107635	0.675330057148	0.190965397705
</S>	0.00179533465862	0.00214408479344	0.00768218313923	0.00833531672293	0.0729202038175	0.753352528574	0.153770698852
