 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	0.7779445	0.05340735	0.03726745	0.02500476	0.01650418	0.01008277	0.01164171	0.01080519	0.00958009	0.02993601	0.017826215
t	0.5536255	0.128629116667	0.0968645833333	0.04804442	0.03076826	0.01828799	0.0159701366667	0.0146819966667	0.0134382966667	0.04813237	0.031557705
e	0.3445515	0.193391038889	0.129372527778	0.07411684	0.0539239533333	0.03323603	0.0202845122222	0.0183764322222	0.0179142988889	0.0626523233333	0.0521808683333
l	0.197774666667	0.257009346296	0.164060175926	0.0897773133333	0.0581935177778	0.04037251	0.0228483374074	0.0177689374074	0.017891232963	0.0607807411111	0.0735236561111
a	0.0967751222223	0.329790115432	0.198181391975	0.0808381377778	0.0499872059259	0.0415458033333	0.0229052458025	0.0134627724691	0.013712644321	0.0536351803704	0.099166652037
è	0.0628143740741	0.376830371811	0.241425797325	0.0585016125926	0.043399768642	0.0383411344444	0.0222764152675	0.0106925141564	0.0105487714403	0.0440879601235	0.091081350679
n	0.0398647246914	0.374929123937	0.284577932442	0.0799847708642	0.0445808895473	0.0398350448148	0.0210615050892	0.0079834647188	0.00762975381343	0.0300933200412	0.069459616893
a	0.0298778748971	0.295114041312	0.308826644147	0.130741590288	0.0503697298491	0.0446280149383	0.0234569350297	0.00806075157293	0.00756517127114	0.0316822400137	0.069676905631
b	0.0219163916324	0.247402347104	0.299170881382	0.192199196763	0.053266143283	0.0440484383128	0.0219116116766	0.010022477191	0.00901233709038	0.0321721466712	0.0688777352103
a	0.0189110972108	0.199182115701	0.271772627127	0.243656065588	0.0552109810943	0.0440168794376	0.0222225372255	0.0119918590637	0.00959642569679	0.0311936488904	0.0922453450701
r	0.0159967290703	0.1203698719	0.248890542376	0.281700688529	0.0847980270314	0.0673044931459	0.0265313790752	0.0135702530212	0.0104661552323	0.0281386829635	0.102232648357
m	0.0101685696901	0.113231790633	0.181886847459	0.288616896176	0.12655400901	0.101211164382	0.0284501596917	0.0176877843404	0.0148903850774	0.0234509609878	0.093851016119
è	0.00868227656337	0.122957396878	0.190638282486	0.266979298725	0.137118003003	0.113139721461	0.0335015865639	0.0182246614468	0.0147206783591	0.0166361803293	0.077402005373
n	0.0131721488545	0.112661598959	0.189879427495	0.236966766242	0.137954334334	0.12276157382	0.0532989955213	0.0190424538156	0.013908209453	0.0240864867764	0.076268401791
a	0.0136969929515	0.0831276329863	0.123132409165	0.210908255414	0.174157778111	0.164826191273	0.0817545985071	0.0214867179385	0.015653403151	0.0321049622588	0.079151400597
f	0.00804467098383	0.0496501776621	0.0831708697217	0.194565751805	0.204654926037	0.197555063758	0.0947157328357	0.0311755393128	0.0304453343837	0.0243460874196	0.0816757335323
ù	0.00614472366128	0.039465992554	0.0775114232406	0.176157583935	0.200412642012	0.197916687919	0.105309110945	0.0423482464376	0.0450902114612	0.0165922591399	0.0930506445108
r	0.00492238122043	0.027948697518	0.0737217077469	0.171903527978	0.196527547337	0.194837229306	0.116809703648	0.0469515154792	0.0475540038204	0.0192436830466	0.0995799481703
n	0.00502546374014	0.0225201658393	0.0567932359156	0.136558742659	0.188289849112	0.207384409769	0.131664234549	0.0610644718264	0.0502910012735	0.0393329943489	0.101075916057
o	0.00523517791338	0.0141156819464	0.0317618386385	0.088639747553	0.170613949704	0.204519469923	0.164957411516	0.108033823942	0.0787720337578	0.058076864783	0.0752743386857
n	0.00526740597113	0.0143337206488	0.0350105062128	0.0748147491843	0.146605649901	0.181814156641	0.176892803839	0.128148774647	0.0934475112526	0.0569060549277	0.0867588795619
a	0.00551658532371	0.0144954335496	0.0353602287376	0.0606569830614	0.112787416634	0.147678985547	0.162123934613	0.137171758216	0.108080337084	0.0670280516426	0.149100293187
k	0.0041928451079	0.0120532045165	0.0256978362459	0.0445151943538	0.0867182722113	0.113534928516	0.141412978204	0.168668919405	0.179307445695	0.0700008838809	0.153897131062
à	0.00334113503597	0.0123928681722	0.025294512082	0.0464086647846	0.0868465907371	0.112739976172	0.139884326068	0.172253639802	0.202948481898	0.047404794627	0.150485077021
n	0.00320117167866	0.0114697227241	0.025387570694	0.0491332549282	0.091698763579	0.118548658724	0.147141108689	0.164686879934	0.173118160633	0.0499818648757	0.165633359007
i	0.00393396722622	0.0105825275747	0.0228857635647	0.0417705183094	0.0763889878597	0.0982518862413	0.12606263623	0.156242293311	0.158001053544	0.108158588292	0.197722453002
k	0.00396319240874	0.0106999291916	0.0206022278549	0.0343886727698	0.0611207626199	0.0799310620804	0.107862478743	0.16934709777	0.196327017848	0.121972629431	0.193785317667
