 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
e	0.826122	0.0627288	0.006343095	0.00318799	0.018022815	0.02528867	0.02935874	0.028947875
m	0.574419333333	0.189061266667	0.0440438316667	0.00551049666667	0.023731305	0.03551649	0.0466204466667	0.0810967583333
a	0.344728777778	0.300926088889	0.0758013438889	0.00665140222222	0.029884735	0.0528535966667	0.0726525155556	0.116500919444
r	0.226154825926	0.373708362963	0.112806847963	0.00537708407407	0.030672745	0.0530154655556	0.0747214718519	0.123542639815
a	0.130983575309	0.470613454321	0.149488615988	0.00425288135802	0.022295615	0.0333837551852	0.0564463239506	0.132535546605
n	0.090235125103	0.457098484774	0.186882538663	0.00772169711934	0.0221060383333	0.0282377850617	0.0678795079835	0.139838515535
g	0.076794641701	0.429074161591	0.214391512888	0.0101893657064	0.0234785794444	0.0319023283539	0.0728020026612	0.141367171845
i	0.0801447139003	0.369773387197	0.237862837629	0.00744187190213	0.0254270931481	0.047458376118	0.0719156008871	0.159976057282
à	0.0757066379668	0.286924462399	0.339592945876	0.0106282073007	0.0280947643827	0.0445909920393	0.060601233629	0.153860785761
n	0.0587556126556	0.252565154133	0.355760648625	0.0660999691002	0.0315009881276	0.0327096640131	0.0485956112097	0.15401236192
e	0.0818846375519	0.218316718044	0.321481216208	0.0963177230334	0.0330872960425	0.0346718213377	0.0532935704032	0.160946787307
è	0.103685345851	0.195319239348	0.318516738736	0.129912641011	0.0463279653475	0.0367335737792	0.0459096901344	0.123594595769
n	0.073733648617	0.162498079783	0.263640912912	0.22479621367	0.0515581551158	0.0339548912597	0.0381076967115	0.151710531923
e	0.0838156162057	0.153567026594	0.217702637637	0.25405073789	0.0395855517053	0.0324476637532	0.0424323655705	0.176398843974
s	0.0974822720686	0.129538375531	0.171252879212	0.24868891263	0.0474524839018	0.0324484212511	0.0436760551902	0.229460947991
e	0.0859029906895	0.104592491844	0.136743959737	0.260007970877	0.0624094613006	0.0315216737504	0.0423627517301	0.27645864933
g	0.0677354635632	0.094564763948	0.134429653246	0.283410323626	0.0659373871002	0.0513661579168	0.06522398391	0.237332216443
i	0.0561825211877	0.082476421316	0.118160117749	0.250708441209	0.0673429623667	0.0580277859723	0.0780617946367	0.289040072148
r	0.0560273737292	0.069706073772	0.0927568059163	0.21270514707	0.0979342207889	0.0518208953241	0.0646033315456	0.354446357383
è	0.0388292579097	0.0581579245907	0.0798859353054	0.191710382357	0.198353073596	0.0681659984414	0.0477921771819	0.317105452461
t	0.0256140526366	0.0449559415302	0.0627778784351	0.159009127452	0.249280024532	0.0916411994805	0.0479436590606	0.31877815082
s	0.0163782508789	0.0261668138434	0.0381830928117	0.116053875817	0.257184008177	0.13930773316	0.0594357196869	0.34729071694
i	0.0132458836263	0.0202580379478	0.0302195642706	0.053563591939	0.283808336059	0.211052244387	0.0644386398956	0.323413905647
d	0.0101670545421	0.0166563459826	0.0320828880902	0.0577896639797	0.23522111202	0.256368414796	0.123785246632	0.267929301882
ò	0.0082418481807	0.0160497153275	0.0333969960301	0.0636326213266	0.221833704007	0.292332804932	0.143084648877	0.221427767294
p	0.00666967939357	0.0132245151092	0.0251679986767	0.0497449737755	0.222851568002	0.303300268311	0.185180782959	0.193860255765
u	0.00689995313119	0.0112638483697	0.0210338662256	0.0390196245918	0.176378189334	0.294457756104	0.244693927653	0.206252751922
e	0.00890018437706	0.0106529994566	0.0167704954085	0.0215073748639	0.152966729778	0.307878918701	0.218260975884	0.263062250641
m	0.011189661459	0.0357883831522	0.0793573384695	0.0652346916213	0.125705909926	0.2754919729	0.177016991961	0.230214750214
a	0.0104197238197	0.0435889943841	0.0998878561565	0.0765576472071	0.0872928033087	0.202970990967	0.28967499732	0.189606583405
r	0.00591889127323	0.0173270447947	0.0376377987188	0.036208599069	0.0866101011029	0.190584996989	0.430207665773	0.195504527802
è	0.00342655042441	0.00781261493157	0.0157963462396	0.0220920263563	0.0818385670343	0.16281493233	0.517051888591	0.189166509267
i	0.00350911680814	0.00455704164386	0.00780392207987	0.0103423121188	0.0627598223448	0.120425910777	0.57218662953	0.218414836422
</S>	0.00453329840407	0.00398269582193	0.00588070603994	0.0084318210594	0.0685265611724	0.129853955389	0.537418314765	0.241372418211
