 	è	possibile	che	è	entrato	da	qui	</S>
i	0.662384	0.22019135	0.02011675	0.006914725	0.01322034	0.017685195	0.03285697	0.026631
s	0.406528433333	0.394859116667	0.0549129166667	0.00889655166667	0.0203806133333	0.0190415816667	0.0435080566667	0.0518728666667
o	0.203297911111	0.549754705556	0.0827275388889	0.0171227505556	0.0207058711111	0.0145356105556	0.0464673855556	0.0653883222222
g	0.126333937037	0.548097235185	0.110560746296	0.0247034835185	0.0220962237037	0.0153881368519	0.0756509285185	0.0771696074074
g	0.0866214790123	0.541242745062	0.130788582099	0.0255685278395	0.0300282745679	0.0194879456173	0.0809925428395	0.0852702691358
è	0.0800060930041	0.643194248354	0.1128628607	0.0213668426132	0.025803024856	0.0174832218724	0.0451549976132	0.0541288963786
s	0.0787709643347	0.574949082785	0.158362620233	0.0796159475377	0.029188474952	0.0172476139575	0.0326576158711	0.0292074721262
t	0.0728796547782	0.331738027595	0.237097206744	0.205142315846	0.0574806916507	0.0241730713192	0.041124871957	0.0303637907087
e	0.0564624182594	0.192248009198	0.324377735581	0.252537771949	0.0717716305502	0.0230718571064	0.040838657319	0.0386918302362
k	0.0431883394198	0.124551269733	0.340336578527	0.255192923983	0.0890021768501	0.0229588190355	0.0365190524397	0.0882509767454
a	0.0361389798066	0.0850282232443	0.270655859509	0.335156974661	0.105597325617	0.0239366396785	0.0344605508132	0.109025825582
m	0.0286275266022	0.0603071077481	0.18092135317	0.333770324887	0.188979708539	0.0408458798928	0.0386247502711	0.127923775194
b	0.0198131422007	0.034879635916	0.112675851057	0.323684774962	0.25601623618	0.0688703932976	0.0422501500904	0.141809925065
ì	0.0151853807336	0.0305923453053	0.107742617019	0.372408258321	0.267560745393	0.0780850977659	0.0299007466968	0.098525008355
k	0.0247357269112	0.0348959151018	0.0997677390063	0.32776241944	0.294205248464	0.0736059992553	0.0270596788989	0.117967702785
e	0.0266342356371	0.0303902050339	0.0673039796688	0.22902580648	0.346131082821	0.141656233085	0.040646659633	0.118211900928
a	0.015689771879	0.018298201678	0.0350198265563	0.13884080216	0.40531936094	0.236975411028	0.0522930198777	0.0975636336427
p	0.010743087293	0.011736507226	0.0214508088521	0.0901020340533	0.334617120313	0.258474803676	0.153997873293	0.118877544548
ò	0.00590895909767	0.007410365742	0.013629406284	0.0565477113511	0.210178040104	0.223759267892	0.350388957764	0.132176848183
t	0.00383663636589	0.00555676524733	0.00902946209467	0.034006237117	0.146557013368	0.170958755964	0.492434985921	0.137619949394
t	0.00382074878863	0.00491715508244	0.00749379736489	0.0264675457057	0.126962671123	0.196879585321	0.487047995307	0.146410316465
u	0.00353865959621	0.00443634502748	0.00633657245496	0.0173097852352	0.0864974237077	0.17740842844	0.534916665102	0.169555772155
</S>	0.00269776479811	0.00325859251374	0.00446441622748	0.0104243976176	0.0531505118539	0.11237356422	0.629710832551	0.183919386077
