 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
m	0.46019361	0.070190622	0.0644223895	0.0730069825	0.0701269645	0.0722044495	0.059907825	0.0611761	0.068771064
ò	0.444522843333	0.0750075786667	0.0674072391667	0.0722887818333	0.0737783135	0.0740079405	0.0612570373333	0.061357678	0.0703725533333
t	0.615024047778	0.0810164842222	0.0511314227222	0.0447878049444	0.0475364998333	0.0471887821667	0.0351300831111	0.034927874	0.0432569497778
t	0.514962715926	0.0894584867407	0.0828373099074	0.0552665516481	0.0692086199444	0.0666926953889	0.0347398947037	0.0341378056667	0.0526959032593
i	0.318146053975	0.27942051758	0.0962315766358	0.0547301505494	0.0689559783148	0.0660256801296	0.0331742672346	0.0326056702222	0.0507100727531
è	0.183851306658	0.505413772527	0.121740605545	0.0373560731831	0.0388508824383	0.0375014283765	0.0224837930782	0.0222156097407	0.0305864649177
t	0.209508698886	0.451862574176	0.166869415182	0.0385657233944	0.0370443654794	0.0349099994588	0.0170729240261	0.0167470855802	0.0274191699726
t	0.301842466295	0.300991808059	0.163827045061	0.0465117997981	0.0598314751598	0.0539564881529	0.0191113356754	0.0186807198601	0.0352468866575
a	0.235482226765	0.35920603602	0.14603008502	0.0684221725994	0.0596016353866	0.053592595051	0.0217393402251	0.0214163809534	0.0345095762192
s	0.0924689185883	0.49815154534	0.11926028034	0.0946832508665	0.0516012287955	0.0484510856837	0.0284407277417	0.0280625446511	0.0388804540731
e	0.0416395723961	0.416701405113	0.133263112113	0.226870446955	0.0462223835985	0.0434799808946	0.0275957815806	0.0271683868837	0.0370589553577
o	0.0156344209987	0.228333435038	0.128328174704	0.430443725652	0.0476190268662	0.0399996759649	0.0345888945269	0.0343963086279	0.0406563571192
G	0.00691805476623	0.0899242518793	0.136612328901	0.526601441884	0.0500057349554	0.038718411655	0.0452565408423	0.0471412002093	0.0588220290397
i	0.00337296655541	0.0600361791598	0.141247854967	0.617892413961	0.0363772199851	0.0236432825517	0.0341740309474	0.0363644317364	0.0468916203466
o	0.00230158171847	0.0501596234866	0.0755924356557	0.561706304654	0.107437717328	0.0352789098506	0.0499332339825	0.0491507072455	0.0684395207822
v	0.00832277590616	0.0195732923622	0.0613422838852	0.416151861551	0.137939033443	0.0383094726169	0.0663531776608	0.0858526840818	0.166155436927
à	0.00981675273539	0.00781714472073	0.0564922216284	0.306863858517	0.311750808814	0.0396547868723	0.0434088295536	0.0693521553606	0.154843475142
n	0.0125675986785	0.00411078550691	0.0334678035428	0.211110400839	0.563124809605	0.0551105946241	0.0261148688512	0.0305624931202	0.0638306725473
n	0.0149427222262	0.0040854156023	0.0205763558476	0.205846806946	0.601721459868	0.084167047208	0.0177260312837	0.0177740870401	0.0331600855158
i	0.0072437520754	0.00361825900077	0.0125193938159	0.153687434649	0.635946076623	0.100721570736	0.0333542434279	0.02419630068	0.0287129818386
e	0.00343745142513	0.00244399176692	0.0075332912053	0.0827154625497	0.613627415541	0.0805543495787	0.103407272476	0.04615272956	0.0601280572795
A	0.00258794634171	0.00245163402231	0.0123990944684	0.0464556878499	0.637698848514	0.0861061358596	0.110770874159	0.0421030518533	0.0594267557598
n	0.0633304682472	0.00225940930744	0.0142766946228	0.0309198776166	0.638147239505	0.0856199882865	0.10037104472	0.0271815542844	0.0378937232533
n	0.0900736227491	0.00145581008581	0.00637528024093	0.0216086029722	0.634398593168	0.0963420940955	0.0955313205733	0.0231645374281	0.0310501697511
a	0.0384112574497	0.00152201744527	0.00333317798031	0.0097194906574	0.553680744389	0.143785261365	0.154465439191	0.041499585476	0.0535830672504
ì	0.0194874243499	0.00149962434842	0.00301856949344	0.00605933301913	0.378438551463	0.171236637122	0.273296646397	0.073365218492	0.0735979717501
s	0.08674738345	0.00128288568281	0.00478400799781	0.0144940199064	0.283619823821	0.138187531041	0.314709968799	0.082372026164	0.07380230125
t	0.159687017817	0.00199874639427	0.0058279433326	0.0176990578355	0.19439445794	0.112512429014	0.332734022933	0.088459140388	0.0866871550833
i	0.110567105939	0.00242378913142	0.00388978147753	0.00881292514517	0.17217689598	0.173559443005	0.298324847644	0.124433161796	0.105812045028
g	0.0544031199797	0.00235171911047	0.00580350952584	0.00983654271506	0.147357996993	0.239349004335	0.254072119215	0.139237173932	0.147588828343
g	0.0360952824932	0.00152231529016	0.00653433620861	0.00961853553835	0.108541969331	0.212558988112	0.239168393072	0.192139051311	0.193821162781
h	0.0221983623311	0.00068461766672	0.00314463246954	0.00488034981278	0.080324401777	0.196723762704	0.213125314357	0.25479174377	0.224126840927
e	0.0178144592104	0.000637491538907	0.00165635930651	0.00294534160426	0.0514180475923	0.182531044235	0.162132256119	0.270992271257	0.309872760309
c	0.0124986568368	0.000689548866302	0.00561097221884	0.00352037553475	0.0223140528641	0.0976289950783	0.102537460706	0.359724507086	0.395475500103
è	0.0126650112789	0.000477509452101	0.00719537660628	0.00330922557825	0.0106149045547	0.0529850006928	0.0604575795687	0.432375069029	0.419920393368
p	0.00896758859297	0.0002706474207	0.00547086273543	0.00278803872608	0.00505389125157	0.0344601783643	0.0375957691896	0.52175722301	0.383635824456
l	0.00821088403099	0.000190968620233	0.00488146711181	0.00266491389536	0.00300989415052	0.0198834592548	0.0283804003965	0.529634981003	0.403143021485
o	0.0173757790103	0.00126155872674	0.00298808470394	0.00275378181845	0.00167924849017	0.0196800864183	0.0332341067988	0.433127940334	0.487899413828
n	0.0204145673368	0.00221405180891	0.00248860176798	0.00443725650615	0.000995207370057	0.0152926718061	0.0378172089329	0.486211420111	0.430129007943
n	0.0345308637789	0.00160952236964	0.00177807058933	0.00397283743538	0.00118231409002	0.010678774602	0.029640493311	0.423912446704	0.492694685981
e	0.049276019593	0.00329576415655	0.00829787912978	0.0144191231785	0.00142171456334	0.00892183286733	0.0176688591037	0.346746102235	0.549952715327
</S>	0.0459716747965	0.00543153717827	0.0150853755649	0.0260698180892	0.00139862718167	0.00863487743367	0.0144505110518	0.406232321118	0.476725237663
