 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.71816375	0.1642011985	0.0319520707	0.01305004625	0.01171758895	0.01153192375	0.0116342563	0.0113975183	0.0144197885	0.0119318438
n	0.419787003333	0.3643347395	0.0770571035667	0.0236302960833	0.02103931065	0.01955047825	0.0210681977667	0.0178509524333	0.0148415281667	0.0208403789333
è	0.157836811111	0.528258859833	0.164342551189	0.0325192460278	0.02551943055	0.0180945385167	0.0259416659222	0.0146993293778	0.0093862109889	0.0234013836444
g	0.0597464158037	0.551415483278	0.224947867063	0.0389867916759	0.03524788285	0.0122184596056	0.0383895686407	0.00818335985927	0.0046543767963	0.0262098458815
r	0.0240593415346	0.527554464426	0.279190179021	0.045323400892	0.03708000795	0.0104428300352	0.0408117845469	0.00613609145309	0.0030758221321	0.0263261669605
a	0.0197468480115	0.354515936142	0.394522243007	0.146363074964	0.0237684673167	0.00932117751173	0.023428665849	0.00638759048436	0.00451745737737	0.0174286333202
t	0.0152306866372	0.137148254381	0.482642771002	0.280038068321	0.0213830207722	0.0128603001706	0.0180700419497	0.0109974681615	0.00613901929246	0.0154904194401
s	0.00553113374573	0.0642942024603	0.447132767001	0.324348882774	0.0444177202574	0.0189749457235	0.0417944746499	0.0136009993872	0.00589836879749	0.0340065208134
a	0.00494115448191	0.0421145854868	0.313886522334	0.411417427591	0.0632163180858	0.0264452195745	0.05590052655	0.0197570381291	0.0127633424658	0.0495578636045
m	0.0048842898073	0.0203758658623	0.168451236111	0.410300175864	0.130945949362	0.0397604351915	0.115679297183	0.0294154853764	0.0136131455886	0.0665741345348
à	0.00222840658243	0.0158417049874	0.0849701273703	0.390245158621	0.224715959787	0.0383205433972	0.142226973394	0.0241823797921	0.0067398474962	0.0705289335116
i	0.00125126289414	0.0133369174625	0.0542166184568	0.37263001954	0.373034673262	0.0389166454657	0.075763349798	0.017534065264	0.00890772069873	0.0444087591705
è	0.000598270481713	0.00500460505417	0.0250544855189	0.210916237847	0.621194657754	0.0381821491552	0.0494106309327	0.0136753297547	0.00879800299958	0.0271655860568
n	0.000217973160904	0.00214294018472	0.00950777383963	0.0952549832823	0.791574039251	0.0254810713851	0.0454856579776	0.00675017225157	0.00390694127986	0.0196783906856
a	0.000256495103635	0.00102981626157	0.00424162571321	0.0446127133274	0.643722766417	0.209807956128	0.0483649326592	0.0202152564172	0.0101937116066	0.0175547558952
g	0.000275489954545	0.000556602133857	0.00215355365774	0.0177207250091	0.365112292139	0.425225972043	0.0938769032197	0.0448698834724	0.0136600561022	0.0365485472984
r	0.000130041166182	0.000410008351286	0.00222856620591	0.0107757116697	0.295457914046	0.438297004014	0.135483934407	0.0556252678241	0.0121741676007	0.0494173870995
à	7.35088587273e-05	0.000601160810429	0.00209131795864	0.00783043015657	0.242760058015	0.316415744671	0.326388281469	0.0562834872747	0.0131823568669	0.0343736613665
m	9.56934182424e-05	0.000651769323476	0.00093114885288	0.00313517242552	0.130097146672	0.157162221557	0.624686733823	0.0487377080916	0.0087023907223	0.0258000394555
m	0.000215427522747	0.00164511869449	0.00155613419429	0.00280407571517	0.270214769557	0.102582445852	0.543712684608	0.0317571403639	0.00788324534077	0.0376289864852
a	0.000434617157582	0.00190141228816	0.0019118214481	0.00284708292839	0.311079342186	0.140895557284	0.333406634869	0.129609866788	0.0364795194469	0.0414341404951
s	0.000400824711194	0.00080697835272	0.000967077226033	0.0013773017728	0.114814511062	0.219866259095	0.337568231623	0.220222235596	0.0438979768156	0.060078575165
o	0.000263370832398	0.000491889507573	0.000600877788678	0.000751392864267	0.042429649154	0.219105296365	0.259929650541	0.196233995199	0.184376282605	0.095817555055
n	0.000331296087466	0.000646794592524	0.000480038416226	0.000447122844756	0.015814797718	0.140986918788	0.171622783514	0.324572041733	0.239276386202	0.105821815018
a	0.000291636525822	0.000703923804175	0.000332750105409	0.000276551731585	0.00666640355933	0.0975952229293	0.126830913505	0.331875637244	0.325617010734	0.109809976339
d	0.000430973221941	0.00222366680806	0.000477990991803	0.000309378670528	0.00379460930644	0.0663165566431	0.0864817615017	0.196134585748	0.415698753578	0.22813170678
e	0.000443914007314	0.00273293330269	0.000459095320601	0.000280914031843	0.00268426729215	0.0338262112144	0.0701352183672	0.131752307249	0.475209491193	0.28247558226
r	0.000306441062438	0.0025079174009	0.000276917003534	0.000168907618948	0.00111742728738	0.0184639575048	0.0300684599891	0.071903271083	0.548427163731	0.32675947742
f	0.000287548350813	0.00268720266697	0.000250044571178	0.000257157306316	0.00181831102913	0.0175775019349	0.0285494089964	0.064223234361	0.325308094577	0.55904147914
ò	0.000166416713604	0.00148082338899	0.000194156893726	0.000312873152105	0.00200244720971	0.0168536289783	0.0247700093321	0.0426902741203	0.227784894859	0.683744473047
m	0.000177788731201	0.00080569074633	0.000141650311242	0.000238658277368	0.00104863483657	0.0063200416261	0.0145132117774	0.0255535110401	0.362211354953	0.588989437682
m	0.0004266052104	0.00131337429878	0.000441706653747	0.000356427469123	0.00256467977886	0.139911363175	0.0810170279258	0.0942595513467	0.320480721651	0.359228532561
u	0.000523808363467	0.00224817143293	0.000718721784582	0.000646055923041	0.00305298055962	0.185963170725	0.100219704875	0.114933494116	0.18910712055	0.402586784187
</S>	0.000424623771734	0.00242265021647	0.000696818342291	0.00080818551152	0.00189254772981	0.0958835598625	0.0506738657875	0.067143162558	0.195987925275	0.584066672093
