 	sembra	che	il	ladro	è	entrato	da	qui	</S>
i	0.76565587	0.074926205	0.0243214155	0.027064618	0.02107439	0.020838846	0.0208960805	0.022176431	0.0230461635
f	0.653907276667	0.144974213	0.0302330478333	0.0294663726667	0.0272643893333	0.0277475626667	0.0279664165	0.028768486	0.0296722511667
è	0.513431198889	0.256072417667	0.0281149589444	0.0290515522222	0.0304981631111	0.0343876375556	0.0362164681667	0.0357730593333	0.0364545587222
n	0.443108576296	0.360584969222	0.0160417493148	0.0193362197407	0.0242536377037	0.0319724775185	0.0357724527222	0.0335399011111	0.0353900159074
e	0.295238747432	0.463189073074	0.0933907697716	0.0183597805802	0.0203830682346	0.0256802571728	0.0286976462407	0.0265476873704	0.0285129523025
t	0.122023989477	0.554806957691	0.191156389924	0.0231233871934	0.0198163107449	0.0215488077243	0.0227565807469	0.0221230164568	0.0226445647675
e	0.0524240448257	0.476561515897	0.309715529975	0.0341884057311	0.0251409492483	0.0241629655748	0.025058218249	0.0255138748189	0.0272345355892
k	0.0279970229086	0.259627578632	0.397837243325	0.0776572599104	0.0395243147494	0.0468727425249	0.0498622054163	0.0518864476063	0.0487352508631
a	0.0111504098029	0.132731632877	0.410561691108	0.15925425997	0.0572199999165	0.0513571388416	0.0561691278054	0.0592750068688	0.062280744621
o	0.0052567594443	0.0756784747923	0.363752820369	0.291815006657	0.0971527666388	0.0313993432805	0.0326381189351	0.0419229432896	0.0603837208737
l	0.00185381752643	0.0305903120974	0.220697313456	0.474062202219	0.102537678213	0.0414342634268	0.0308774579784	0.0472302760965	0.0507166459579
à	0.00182261471048	0.0190363413658	0.112290299819	0.45956292074	0.154357522071	0.0603291644756	0.0448024716595	0.0585066503655	0.0892919993193
d	0.00198347558349	0.0137589304019	0.0574827699397	0.30124169358	0.205105417357	0.148332764825	0.0740717228865	0.0870116567885	0.111011560773
r	0.00138149680783	0.00802723408063	0.0373941136466	0.23498817786	0.269434569119	0.192022124942	0.0761211489622	0.0887894845962	0.0918416629243
o	0.00105206652261	0.00598179399354	0.0234304376489	0.150968555287	0.480644576373	0.145859121647	0.0467043053207	0.0550864571987	0.0902727106414
m	0.000532038027537	0.00231659292118	0.0087611701163	0.060217314429	0.464000168791	0.240335560549	0.0539632074402	0.0608908377329	0.108983141547
b	0.000351690102512	0.00205271593039	0.00606134983877	0.049345980143	0.261345039597	0.24343380585	0.0706361971467	0.120886441244	0.245886820516
ì	0.000429652994171	0.00250278231013	0.00859016827959	0.0807672687143	0.189616406532	0.19116921095	0.105194849049	0.145093723748	0.276635976839
k	0.000412121748057	0.00158339864338	0.00688001125986	0.0676834572381	0.147375055511	0.360107036983	0.16914260635	0.102830465249	0.143985865613
e	0.000207197432686	0.000668897901127	0.00371895545329	0.0520137634127	0.122130491837	0.401024488994	0.208708158783	0.12895715575	0.0825708985377
a	0.000221749884229	0.000440494000376	0.0025974901711	0.0491439548042	0.136826320612	0.266387696331	0.221301529594	0.22298670525	0.100094089513
p	0.00030566755141	0.000295354364792	0.00117903394037	0.0219263879014	0.0945003220707	0.152856898777	0.216445343198	0.359743635083	0.152747369838
ò	0.000366229877137	0.000130684815597	0.00043512419679	0.00827366580047	0.0344842910569	0.071007280259	0.245946511066	0.475495011694	0.163861166613
t	0.000393307279046	7.10160828657e-05	0.00018467404693	0.00371410630016	0.0133484514523	0.0435427180863	0.265364407022	0.536509620565	0.136871645538
t	0.000304791269682	4.99002292886e-05	0.000114763063643	0.00213564467672	0.00677124625077	0.0319437620288	0.292410059007	0.542169913522	0.124099888513
u	0.000935832056561	0.000287908649763	0.000142984021214	0.00235514663557	0.00462842938359	0.0229480433429	0.311383319669	0.550800544507	0.106517786171
</S>	0.00164682137828	0.000531783274882	0.000192459680607	0.00315676781778	0.00310019589179	0.0192936026714	0.287295599835	0.592022497253	0.0927602730855
