 	che	sapeva	che	non	può	fare	il	bagno	</S>
k	0.88169605	0.0200652635	0.015769002	0.0071228867	0.01532608585	0.01495228835	0.014181944	0.01567176725	0.0152147612
a	0.68555026	0.1331016595	0.0318441346667	0.0183165092333	0.0265499686167	0.0261791271167	0.0253762086667	0.02667539875	0.0264067604
ì	0.37116257	0.4326231765	0.0406659295556	0.0192429296444	0.0290804225389	0.0263737273722	0.0234325855556	0.02999633025	0.0274223051333
s	0.21101048	0.601063092167	0.0424952535185	0.0073207750948	0.0331110891796	0.0251095757907	0.0160967411852	0.0356911540833	0.0281018033778
s	0.163714188333	0.546935530722	0.0433118748395	0.00527850567827	0.0649353157265	0.0344780379302	0.0172198240617	0.0807566280278	0.0433700927926
e	0.0837914164443	0.436268063574	0.16656498628	0.0144470158928	0.0768546535755	0.0427575879767	0.0270420676872	0.0953540146759	0.0569201975975
r	0.0354163094814	0.442791507858	0.24567003876	0.0152852146643	0.0635420428585	0.0409376269922	0.0283899385624	0.0741562002253	0.0538111075325
e	0.0155185378271	0.373691609286	0.372911889587	0.0397011005881	0.0511720642862	0.0310762006641	0.0199112221875	0.0568626724084	0.0391546985108
k	0.00636670749903	0.154843516762	0.588525896529	0.048521134696	0.0512323247621	0.036849870888	0.0267280010625	0.0472821598028	0.0396504095036
a	0.00254894678968	0.0619678559207	0.494011398843	0.204950726065	0.0757210049207	0.042663822296	0.0303463650208	0.0447675202676	0.0430223368345
e	0.00124360867323	0.0224526191069	0.282440942948	0.322622848688	0.190532548307	0.058888433432	0.0328563676736	0.0390057424225	0.0499568402782
s	0.000608992707743	0.0086278225023	0.144183948649	0.188047560563	0.359542182769	0.136112635811	0.0453076698912	0.0608568261408	0.0567123800927
ò	0.000643341289248	0.00925977316743	0.0676806492163	0.0817928858543	0.48402350759	0.161739471937	0.0406336052971	0.10943119538	0.0447955980309
z	0.000553793574749	0.0107567662558	0.0365219014054	0.0339895369514	0.58359148253	0.141959027312	0.023399254099	0.136903815127	0.032324399677
i	0.000813437989916	0.00744083028527	0.0253311521351	0.0460114573171	0.487616960843	0.208168769104	0.0867169333663	0.102204380042	0.0356960472257
k	0.000878958696639	0.00432437289509	0.0210559177784	0.0490275002057	0.272885483614	0.341884773035	0.155705804455	0.0983870416807	0.0558501240752
à	0.00060912361888	0.0099851834317	0.0118145253261	0.0199781838352	0.209374447871	0.357500561012	0.167063108152	0.163483757227	0.0601910990251
i	0.00061385678296	0.0122718201772	0.00906968007537	0.0102586284451	0.154537784957	0.248582883671	0.316256052717	0.162682849076	0.0857264540084
o	0.000513650350987	0.00479558713573	0.00376040755846	0.0043733978817	0.0595051149857	0.16111058789	0.527143964239	0.112187996359	0.126609274669
b	0.000396502016996	0.00199421327524	0.00151072755282	0.00189699475057	0.0237438894619	0.0842677012967	0.455208054746	0.266083885453	0.164897971556
à	0.000442705962332	0.00776349327841	0.00066666433094	0.00076487893019	0.0125899836206	0.0381615720989	0.234134898249	0.523990628484	0.181485177185
g	0.000503190687444	0.00971347020947	0.00038807659698	0.00066950116673	0.00815259987353	0.021701948033	0.11807544275	0.670342776161	0.170453049062
n	0.000295696749148	0.00413284385316	0.000186500902327	0.000618716082243	0.00850307329118	0.0230335803443	0.10084953425	0.638897292054	0.223482793021
o	0.00128973162638	0.00454556528439	0.000271792630776	0.000310520389081	0.0111370384304	0.0256196874481	0.100668822417	0.557082050685	0.299074781007
</S>	0.00233452941319	0.00600174364219	0.000390053965388	0.00019281079704	0.0109432727152	0.020647949724	0.0769488927085	0.559175755343	0.323364950504
