 	un	forno	che	fa	buon	pane	</S>
è	0.89689122	0.035235538	0.0134867965	0.0141084285	0.011364641	0.013247027	0.0156664965
n	0.832306186667	0.0599933093333	0.0240331051667	0.0228008305	0.0193007393333	0.0173636463333	0.0242022458333
a	0.633340485556	0.178658756444	0.0558571683889	0.0348439461667	0.0318622397778	0.0304054987778	0.0350319679444
f	0.357233386852	0.298944652148	0.112888007463	0.0592836103889	0.0568080299259	0.0553903949259	0.0594519853148
ù	0.183211723951	0.409046540716	0.169230699154	0.0639324351296	0.056882078642	0.0534268273086	0.0642697187716
r	0.110819412317	0.584656596905	0.172622806385	0.0395154190432	0.0285821535473	0.0245458137695	0.0392577892572
n	0.0668005151057	0.688972985635	0.149483268795	0.0311623856811	0.0165020885158	0.0141386509232	0.0329401107524
o	0.0319391809352	0.478736627212	0.374091156265	0.0520699005604	0.0163287801719	0.0151367853077	0.0316975692508
k	0.0117538802117	0.170574898404	0.658015018755	0.0782428835201	0.027223097724	0.0227836861026	0.0314065134169
a	0.0058857729039	0.070573629468	0.585842426252	0.233503921173	0.036583303908	0.0305344553675	0.0370765014723
i	0.00328387822797	0.0347758208227	0.352486965417	0.488322707058	0.0531441023027	0.0310749014558	0.0369116274908
k	0.00121369537766	0.0134374169742	0.180413737139	0.577965129019	0.139127766101	0.0447707248186	0.0430714928303
à	0.00214425366755	0.0235341330247	0.0976308543797	0.528942659673	0.2468165187	0.0540273836062	0.0469041899434
n	0.00247300594585	0.0281993253416	0.0689627701266	0.527541193224	0.299498446233	0.0363955688687	0.0369296946478
n	0.00116941549195	0.0251884037805	0.0691647320422	0.452095394408	0.382851032078	0.0269229686229	0.0426080512159
i	0.00128196005065	0.0241386870268	0.0578138383474	0.303249624803	0.441614317359	0.0792581862076	0.0926434087386
t	0.00106219370022	0.0117999644423	0.0232700535491	0.218059844934	0.45211106912	0.146639808736	0.147057092913
s	0.000450865440073	0.0068764273141	0.0129498896164	0.184084044978	0.51554138304	0.135740832912	0.144356577638
o	0.000419829336691	0.00441738993803	0.0103623422055	0.136084933326	0.50907464768	0.214111064304	0.125529805879
m	0.000557779795564	0.00576363331268	0.0053512274585	0.055536499642	0.314598542227	0.357854494768	0.260337838626
ì	0.000650019048521	0.0191333531042	0.00431192704283	0.039167845414	0.150311743742	0.477854461589	0.308570652875
k	0.000605847449507	0.0235974360347	0.00393181105761	0.033785439138	0.104661511914	0.63694313053	0.196474844292
a	0.000347666387836	0.0112249207349	0.00144469489587	0.013811577646	0.060330733638	0.744241086843	0.168599354764
l	0.000457423600612	0.00509386653497	0.000555546058623	0.005675506682	0.0398958692127	0.712996788948	0.235325034921
ò	0.000502344888537	0.00322917651166	0.000218741777541	0.00233909622733	0.0261070404709	0.613455346316	0.354148308307
</S>	0.000296506476768	0.00204749590583	0.000115939885771	0.00121350681367	0.0146763628355	0.576391973158	0.405258274154
