 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
e	0.61217865	0.0530055325	0.0140508865	0.010165464	0.01013171875	0.010115984	0.010106998	0.010113775	0.010108923	0.0101156595	0.01009144675	0.0096890995	0.010104324	0.0101053765	0.0101190515	0.0101143495	0.0100317585	0.0100981365	0.010104144	0.009560452	0.0100902845	0.010119141	0.01007633	0.008745039	0.010119379	0.010045708	0.010089733	0.010116841	0.0094743545	0.0100152105	0.0101166495	0.0101493125	0.010096807	0.0102699475	0.01036353125
m	0.512729103333	0.0452006808333	0.0190137628333	0.0130525036667	0.0142376515833	0.0140728003333	0.014026793	0.0141558696667	0.0140811826667	0.0141755571667	0.01380717625	0.00987969216667	0.014011362	0.0139919878333	0.0142398608333	0.0141659698333	0.0130045698333	0.0139014505	0.0139993793333	0.00938168716667	0.0137539691667	0.0142212583333	0.013598553	0.007006846	0.014248048	0.0131769976667	0.013781102	0.0141848313333	0.00900883683333	0.0122729555	0.0139976751667	0.0141677385	0.013433812	0.0139234161667	0.0140949180833
ì	0.355896261111	0.0386904409444	0.0426958409444	0.0141872562222	0.0223546601944	0.0204969454444	0.0200647376667	0.0213227065556	0.0205721492222	0.0215506323889	0.0183125104167	0.00770087978889	0.019940451	0.0197512516111	0.0222657252778	0.0214277736111	0.0142615549444	0.0190126721667	0.0198255621111	0.00700751595556	0.0179637750556	0.0220452894444	0.016981342	0.00431391606667	0.0223509913333	0.0149289028889	0.0181297023333	0.0216304771111	0.00651780001111	0.0121169571667	0.0197889637222	0.0213248981667	0.0160419956667	0.0187439387222	0.0197834983611
d	0.240936867037	0.0424120676481	0.0665789216481	0.0118678634074	0.0306018677315	0.0253992191481	0.0242725805556	0.0276335648519	0.0255973080741	0.028275642463	0.0200169774722	0.00471645706296	0.0239594343333	0.0234746978704	0.0303295087593	0.027926041537	0.0120308056481	0.0216591790556	0.0236641507037	0.00424617055185	0.0192351083519	0.0296859468148	0.0171070046667	0.00275754202222	0.0305781554444	0.013165435963	0.0196006517778	0.0284963623704	0.00394655133704	0.0089540751889	0.0235724865741	0.0276298293889	0.0152138618889	0.0209780895741	0.0234795781204
e	0.178644902346	0.163590712549	0.123450767216	0.0111429478025	0.0253660851438	0.0206251783827	0.0196261293852	0.0225922266173	0.0207812485247	0.0231682031543	0.0160017289574	0.00482828675432	0.0193497595778	0.0189299802901	0.0250360617198	0.0228537994123	0.0097299993827	0.0173783233519	0.0190935178012	0.00455020168395	0.015354936784	0.0244475220716	0.0136296120889	0.00358711994074	0.0252645193481	0.0105724167543	0.0156567789259	0.0233677568568	0.00437055684568	0.00754236942963	0.0190137101914	0.0225870241296	0.0121367044963	0.0168004851914	0.0189284457068
c	0.113519669115	0.215051714183	0.204019532405	0.0148813009342	0.0188053749479	0.0168665541276	0.0164542949951	0.0176324032058	0.0169145933416	0.0178398840514	0.0149143901191	0.00635504891811	0.0163276366593	0.0161633240967	0.0185671870399	0.0177337590374	0.0117081836276	0.015511038784	0.0162259355004	0.00611699122798	0.0145972975947	0.0183415748239	0.0138215472296	0.00427429608025	0.0186622906494	0.0122195990181	0.014761666642	0.0179308083523	0.00575942054856	0.00971304220988	0.0161797343971	0.0176295410432	0.0130768983654	0.0152638980638	0.0161595685689
i	0.0524928368717	0.204430701394	0.285986564135	0.0200610109781	0.0170277116493	0.0158983077092	0.015651214665	0.0162247138353	0.0158701216472	0.0163069623505	0.0147972736064	0.00714327920604	0.0155642938864	0.0154851412322	0.01665361968	0.0162701646791	0.0126173845425	0.015133112428	0.0155140713335	0.00692729620933	0.0145900448649	0.016549092608	0.0141316862765	0.00485624512675	0.0167042308831	0.0130173514727	0.014708452114	0.0163615056174	0.00651725198285	0.01069106477	0.0154790749657	0.0162201676811	0.0136375265885	0.0149966833546	0.0154838593896
d	0.0220822618906	0.182637866465	0.408922391378	0.0254808009927	0.0147801348831	0.0132315722364	0.0129805268883	0.0134374000451	0.0131531794157	0.0134434007835	0.0122558167688	0.00552884716868	0.0126674576288	0.0128451042774	0.01372871256	0.0134692205597	0.0102771655142	0.0125442106427	0.0128541481112	0.00571248553644	0.011992916955	0.0136505178693	0.0116582052922	0.00444328300892	0.013780216961	0.0106464459576	0.0121792312713	0.0135292873725	0.00543206106095	0.00796932512333	0.0127842514886	0.013430240227	0.0112114513295	0.0124282147849	0.0128316536632
è	0.00855361796353	0.0746043868217	0.547579393793	0.0301994556642	0.019301890961	0.0132625754121	0.0124359462961	0.013941987015	0.0129367178052	0.0141645342612	0.0107000625896	0.00282407348956	0.0118966398763	0.0120283287591	0.0153856091867	0.0140636978532	0.0077359811714	0.0113066617142	0.0120811827037	0.00313956274548	0.0102764106517	0.0149947329564	0.0096454990974	0.00224101409297	0.0155662276537	0.00819981298587	0.0105495312571	0.0143522774575	0.00290616245365	0.00507474340778	0.0119763868295	0.013918241409	0.0089704921765	0.011157381695	0.0120287427211
t	0.00402652238784	0.0365272125072	0.634959711264	0.0292328815547	0.0238177066537	0.0120012471374	0.010527465432	0.013600924005	0.0115053546017	0.0141787347537	0.00757056219653	0.00144385016319	0.0100136209588	0.00976001658637	0.0169735830622	0.0138827819511	0.0042902548238	0.0085189699714	0.0098756310679	0.00169723844849	0.00704907571723	0.0160461143188	0.0061600311658	0.00134453512099	0.0174164168846	0.00467047866196	0.00734878281903	0.0145405508192	0.00158328688455	0.00262476256926	0.00974199560983	0.013567950803	0.00540693535883	0.00828218533167	0.00981259040703
