 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
s	0.80927312	0.047362974	0.022171303	0.020215406	0.020220439	0.019931867	0.0202102345	0.020217232	0.0203973985
ò	0.781471786667	0.0582687413333	0.0244291816667	0.0219576843333	0.0235409816667	0.0208679493333	0.0233550035	0.0232221946667	0.0228864361667
z	0.754490528889	0.0475165074444	0.0213377335556	0.0230936824444	0.0367063712222	0.0196401734444	0.0346612251667	0.0330486655556	0.0295050997222
i	0.53554420963	0.251139369481	0.0424882548519	0.0214484748148	0.0369465940741	0.0174169338148	0.0344031823889	0.0324243901852	0.0281886115741
m	0.242554329877	0.343252697827	0.102395458284	0.0483654369383	0.057727986358	0.0433232822716	0.0556602931296	0.0543291550617	0.052391367858
i	0.112337521626	0.315833540609	0.204330492761	0.0607923063128	0.0658058454527	0.0529888090905	0.0637483083765	0.0626518276872	0.061511333286
n	0.0587254078753	0.290407714203	0.421659844254	0.0475283104376	0.0391279938176	0.0320653953635	0.0373248184588	0.0367696252291	0.0363909050953
o	0.0313533588251	0.171208852068	0.579001761418	0.0749714694792	0.0318604052725	0.0255676401212	0.0288464171529	0.0285457924097	0.0286443616984
m	0.012264632275	0.121783809456	0.611516567139	0.0949944581597	0.0361611477575	0.0260626393737	0.0330287613843	0.0308394658032	0.0333485605661
i	0.006344269125	0.0790016085853	0.53784264238	0.18107166272	0.0464325689192	0.0317882724579	0.0396236897948	0.0369163429344	0.040978954522
l	0.004223219075	0.0631132946951	0.428239944127	0.325329440907	0.0479947366397	0.029458617486	0.0338244035983	0.0322703509781	0.0355460148407
ì	0.00264238535833	0.0239282747317	0.294158886709	0.445528930302	0.106664121547	0.0211923884953	0.0335058675328	0.0413129356594	0.0310662459469
s	0.00322399431944	0.0114109509106	0.191943634236	0.480873873434	0.193445933849	0.0141146251651	0.0342048085109	0.0448342505531	0.025947913649
i	0.00260139943981	0.00830633530353	0.155769204745	0.485225437811	0.246360454616	0.0202934537217	0.027481762837	0.0313440875177	0.022617833883
a	0.0012266644466	0.00613385423451	0.0668743702483	0.476207745937	0.274235261539	0.0797973345739	0.0251841809457	0.0325573098392	0.0377832842943
t	0.0006601022422	0.00241501593817	0.0312253977494	0.433080938646	0.296279780513	0.130957844858	0.0275420079819	0.0326430209464	0.0451958924314
ù	0.000661631840733	0.00102809806606	0.0191498309165	0.311434346215	0.465446360171	0.102750774286	0.0265931493273	0.0379378399821	0.0349979331438
t	0.00210552158024	0.000502363608687	0.0085513517055	0.145005942072	0.690469270057	0.061114405762	0.0265746584424	0.039527725994	0.0261487117146
t	0.00481912586008	0.000220509267896	0.00408626033517	0.080388228024	0.769484223352	0.0431649369207	0.0317487804808	0.0416685526647	0.0244193432382
o	0.00452201072003	0.000170793727632	0.00235770267839	0.0435999871747	0.544831384451	0.220284898974	0.0502617101603	0.0707276792216	0.0632438144127
p	0.00237751300668	0.000140650535877	0.00181641932613	0.0200412507249	0.241432694817	0.392124102991	0.117183210053	0.101434138074	0.123450031471
r	0.00145578753556	8.72754452923e-05	0.00240323654204	0.0248349867416	0.137366068272	0.45930951433	0.145693440018	0.104415744025	0.124433952157
à	0.00220283347852	0.000102667925097	0.00211297461401	0.0272491689139	0.0984614060907	0.42166924811	0.224208350006	0.133946502675	0.090046835719
m	0.00300744065951	0.000330488988366	0.00229233820467	0.0126052163713	0.0825369920302	0.239321380703	0.410295066669	0.176743034225	0.0728680779063
m	0.00866293295317	0.000677327286122	0.00604238583489	0.0219941285238	0.173038450677	0.218482768234	0.356960144223	0.153464629742	0.0606772736354
a	0.0100525023177	0.00104842104204	0.0065010304783	0.0259614137413	0.182335437326	0.226185626078	0.318766136741	0.139564418247	0.0895849928785
m	0.00428226987257	0.00087835272068	0.00303778975943	0.0103479999471	0.067247676542	0.137067183359	0.441832868914	0.168873149416	0.166432664293
e	0.00241220194419	0.000450621546893	0.00175433918648	0.0042390100157	0.0272560077807	0.104610705786	0.384911332971	0.249992906472	0.224372831431
t	0.00245276753473	0.000313808882298	0.00114426000883	0.00204951243523	0.0120212903269	0.088715685262	0.301022157657	0.312871282157	0.279409210477
i	0.00252922757824	0.000195926247433	0.000921247916277	0.00103124737508	0.00670398554897	0.0515088284207	0.232032282552	0.370243984052	0.334833270159
n	0.00270706775941	0.000172494389144	0.000830732148759	0.00063981313836	0.00315037482299	0.0326318271736	0.121841020851	0.485028261351	0.352998420053
A	0.0028996120198	0.000259443133048	0.000625261216253	0.00044752782612	0.003520843841	0.0221385890912	0.089715771617	0.49425827045	0.386134710018
n	0.00314826427327	0.000429617961016	0.000758551818751	0.00048793134204	0.004369283347	0.0186734288971	0.141803068539	0.43861703015	0.391712863339
n	0.00387923899109	0.000387860523672	0.000929392662917	0.000335335857347	0.00335404698233	0.00996802783237	0.19956167618	0.418918996717	0.362665451113
a	0.0105019802304	0.000310440111224	0.00278066535431	0.000793348762449	0.00460660652744	0.00891875161079	0.231571275393	0.411033305572	0.329483670371
</S>	0.0174877046152	0.000338249205612	0.00443250667715	0.00135781738122	0.00691737051372	0.00798221230539	0.246770487697	0.414230782786	0.300482935186
