 	il	morto	vuole	pianto	</S>
o	0.661320415	0.2641127255	0.0242127085	0.025340829	0.0250132575
p	0.420269798333	0.4766441085	0.0382458505	0.0220257963333	0.0428144028333
e	0.311506692778	0.543167136167	0.0535543268333	0.0328208921111	0.0589509196111
s	0.249297790926	0.577564812056	0.0638118456111	0.0370676717037	0.072257846537
a	0.210894960309	0.533071227352	0.0961758852037	0.0606490982346	0.0992087688457
m	0.161468425436	0.442052385784	0.115491967068	0.0790864610782	0.201900712949
m	0.130853847145	0.354689715261	0.129347117689	0.0534289060261	0.331680414316
è	0.220120162382	0.195214831754	0.179454285896	0.0394944706754	0.365716248105
n	0.312329590794	0.173847030585	0.187855468632	0.0265433033918	0.299424589368
o	0.253547710265	0.178538245195	0.315378542877	0.0669804396306	0.185555049789
t	0.109484563088	0.146963616732	0.483184714292	0.100104716544	0.16026235993
è	0.060367370696	0.109420592244	0.609168071431	0.0654864381813	0.155557519977
l	0.0436093278987	0.048019492748	0.74844832381	0.0395561033938	0.120366799992
i	0.0159328677329	0.0257453770827	0.693253407937	0.171845809131	0.0932225609973
g	0.0058201681443	0.0148671828609	0.537536695979	0.331184293044	0.110591654666
l	0.0034580198481	0.028240529287	0.52714685866	0.274590771015	0.166563834889
a	0.00394177544937	0.034774795429	0.41401767622	0.254858370338	0.29240740163
m	0.00280541133646	0.015275861503	0.16763361864	0.345909606779	0.46837552721
m	0.00264298456549	0.0136293211943	0.09993669278	0.376059418926	0.507731615737
è	0.00357695895516	0.0221076840648	0.0995373075933	0.348259769642	0.526518298579
n	0.00226210613505	0.0167677082083	0.0628126361978	0.301007596547	0.617149966193
o	0.00135726312835	0.00621234997277	0.0305911945659	0.272652758849	0.689186455398
</S>	0.00149046796417	0.00358613906138	0.0219794605329	0.265251979424	0.707691977699
