 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
o	0.64914602	0.278980698	0.0131100002	0.01135090465	0.01130522135	0.0111695408	0.013172818	0.01176476915
m	0.42018804	0.452213546	0.0234812417333	0.0223226328833	0.02195271445	0.0194741322667	0.018668367	0.02169929805
a	0.310660623333	0.499376485333	0.0359665799111	0.0330345906278	0.0324617288167	0.0292359574222	0.027505553	0.03175844335
r	0.234267364444	0.562041318444	0.043941650637	0.0363149085426	0.0346074762722	0.0287640164741	0.0272056806667	0.03285753845
ì	0.146386798148	0.576884706148	0.0993984125457	0.0477379695142	0.0419148787574	0.026787966158	0.0238060072222	0.0370832508167
o	0.0772557253827	0.488730268716	0.244034780849	0.0529911415047	0.0431874145858	0.0290039937193	0.0264019327407	0.0383947676056
e	0.0339283278942	0.301014508572	0.485598373616	0.0537968621682	0.0350667331953	0.0284953162398	0.0279475785802	0.0341523098685
t	0.0145478811647	0.114996515191	0.690226224539	0.0610976007227	0.0334367260651	0.0285226620799	0.0241649495267	0.0330074666228
è	0.0145080348216	0.060116118397	0.741645451513	0.0763210035742	0.0356546636884	0.02373327636	0.0178309931756	0.0301905108743
l	0.0123791399072	0.0358535004657	0.772742707171	0.0931577145247	0.0335601932295	0.0152112567867	0.0128395101919	0.0242560136248
i	0.0046725709224	0.0170622992219	0.700864349057	0.203324688175	0.0353653857432	0.0121473994289	0.0100707701973	0.0164925445416
f	0.00178138707747	0.00666775597397	0.487935809686	0.393801619392	0.0529736962477	0.021581754643	0.0137933693991	0.0214646115139
a	0.00116313724249	0.00361047865799	0.283930729895	0.504943929797	0.109214115416	0.034979719881	0.0269340814664	0.0352238205046
m	0.00101930003083	0.002782341086	0.129317072965	0.542678766599	0.191233978472	0.0470838282937	0.0276559323221	0.0582288101682
è	0.000784347526943	0.00247895439533	0.0944316173217	0.5054049722	0.277652539491	0.0434316527646	0.017179445274	0.0586364677227
n	0.000606153602314	0.00201393069178	0.0862656777739	0.5444781874	0.29718898983	0.0254609085882	0.0123366779913	0.0316494852409
o	0.000533903840771	0.00097377015726	0.0407235915913	0.461713929133	0.369965583277	0.0858989271961	0.0201563728971	0.0200339830803
a	0.00067741150359	0.000689942059087	0.0179824865971	0.208907258711	0.426967631092	0.211312569065	0.075593104299	0.0578696206934
p	0.000532385177863	0.000563455726362	0.0076981436657	0.0863455839037	0.431607843697	0.267662426355	0.085738306433	0.119851870231
p	0.000455185992621	0.000914742608787	0.00971640695523	0.0689476199679	0.446561034566	0.246155602118	0.053393409811	0.173856030077
è	0.000527542164207	0.000973535016262	0.0205561106517	0.117607846656	0.351343424855	0.284975994039	0.0647319026037	0.159283683359
n	0.000429864008069	0.000475765347421	0.0181818907839	0.104187339552	0.347458921618	0.380420858013	0.0575754845346	0.0912699061197
a	0.00090375292269	0.000337019177807	0.00774928582797	0.049431944184	0.292967650539	0.390321939338	0.167878418512	0.0904100303732
o	0.00184326170756	0.000447781302602	0.00436391674266	0.025178929828	0.12627792718	0.320657156446	0.355574152837	0.165656916791
m	0.00155776106919	0.000640897977534	0.00269661854755	0.0106371998427	0.0884020927267	0.285197148815	0.288306418946	0.32256189893
a	0.00124105802306	0.000646865199178	0.00190887818252	0.0052179615809	0.0730172358422	0.223506556272	0.323487834315	0.370973639643
r	0.00112154564102	0.000403853866393	0.000979865367507	0.00207691438363	0.0297739025474	0.107019216424	0.579732721438	0.278891986548
è	0.000600097647007	0.000308592948798	0.000609108042502	0.000929929317877	0.0147575481825	0.0454501024747	0.655023063813	0.282321542183
i	0.00131146071567	0.000885663916266	0.00121033739417	0.000742338852626	0.00820252319417	0.0361125518249	0.495964941271	0.455570170728
</S>	0.00213532185784	0.00145946005813	0.00193057959708	0.000752072296313	0.00769530479708	0.0415017534125	0.355837350635	0.588688170364
