 	voglio	che	Maria	è	di	venire	domani	</S>
t	0.8516999	0.0520330415	0.0156636785	0.0169132715	0.0156848444	0.0159209605	0.01634002125	0.01574426625
è	0.77043082	0.115161613833	0.0206187795	0.0189349598333	0.0196320054667	0.0146718365	0.02066031375	0.0198896610833
l	0.65815736	0.229781191278	0.0242169558333	0.0169504652778	0.0196499818222	0.00898248203333	0.0220260679167	0.0202354740278
o	0.45584941	0.434373697093	0.0306452212778	0.0155406944259	0.0173967102741	0.00884899454444	0.0194722936389	0.0178729640093
k	0.224168503333	0.643216985698	0.0322654184259	0.020812052142	0.0211329604247	0.0144855605148	0.0223684398796	0.0215500840031
a	0.094834990111	0.551528265233	0.207323844142	0.0384634940473	0.0287724248082	0.0223176345049	0.0290250012932	0.027734361001
i	0.040117313837	0.304358165078	0.445346881381	0.0811068780158	0.0348132939361	0.0303522845016	0.0325750864311	0.0313300973337
M	0.0152456937457	0.157541150359	0.389448687127	0.130529502672	0.074467661312	0.0489673308339	0.0861023178104	0.0976976384446
a	0.0121811735819	0.118249335453	0.257573735709	0.162527340891	0.109966140437	0.0764539949446	0.12359215927	0.139456099482
r	0.0106071434273	0.096140643151	0.319048145236	0.16753502363	0.100210903479	0.0618927581482	0.12634402309	0.118221331494
ì	0.0068893377091	0.043837981717	0.395987851745	0.24222809121	0.0902584311597	0.0255825780494	0.10975344703	0.085462258498
a	0.00512899794637	0.0229300169723	0.270230840582	0.45810843707	0.11768721372	0.0275650698498	0.0576170033433	0.0407324024993
è	0.00242604355879	0.00837406039077	0.105274727861	0.530469682357	0.209654017907	0.0347042806166	0.0815860061144	0.0275111858331
n	0.00184704095293	0.00308779869692	0.0462473819537	0.447830130786	0.325706725969	0.0278384872055	0.117701955371	0.0297404802777
a	0.00115296080098	0.00132591189897	0.0178550359446	0.297575825929	0.403923365323	0.174724313735	0.078736558457	0.0247060257592
r	0.00121145018366	0.00071721075299	0.0068081564082	0.14073903931	0.390203228441	0.353761294578	0.0756639361523	0.0308957259197
t	0.0160557973946	0.002425434171	0.0070239772694	0.0924262134367	0.324464982814	0.319388798193	0.142016972051	0.0961978736399
i	0.0205564504449	0.00321934322367	0.00668960642313	0.0523055464789	0.251668917605	0.393710809398	0.138354095017	0.133495246213
à	0.0083587191283	0.00154373223456	0.00401623080771	0.022944489693	0.185661039202	0.439656809799	0.213008552672	0.124810387071
v	0.00410393996277	0.000640010798187	0.0051988457359	0.00969889469767	0.114181204401	0.2348018046	0.499602427557	0.131772839024
v	0.00265228907426	0.000440140526062	0.00575811171197	0.0133526038326	0.0900824428003	0.144099392867	0.549498642519	0.194116369675
r	0.00252588379142	0.000470479775354	0.00374117883732	0.0149452423775	0.0839834196001	0.207260217622	0.369898214173	0.317175353225
i	0.00294849936381	0.000627267091785	0.00191583727911	0.00588096975917	0.0341551118667	0.194270825874	0.262996084724	0.497205414408
</S>	0.0039505544319	0.000814492045893	0.00163502273956	0.00339597417959	0.0194380209333	0.140541122937	0.215651312362	0.614573527204
