 	lo	sentii	ee	che	arrivava	</S>
t	0.84160465	0.067065169	0.0156510595	0.0161864145	0.0426887685	0.0168038435
o	0.602261926667	0.301904186333	0.0252754308333	0.0194085915	0.0298586805	0.0212911578333
n	0.288546685556	0.355501121111	0.0719510856111	0.0401591271667	0.1223273955	0.121514616944
ì	0.151927085185	0.19875975937	0.246684288537	0.0441382483889	0.1753016685	0.183188985648
k	0.141705291728	0.186518973123	0.366257262846	0.0274264041296	0.123305802833	0.154786251883
u	0.131158344243	0.141402674374	0.497895720949	0.0308445317099	0.0833932642777	0.115305440628
s	0.055473918281	0.102102568125	0.706689320316	0.03704614557	0.0448605524259	0.0538274745427
a	0.0238440012937	0.0763654427083	0.745620520105	0.0877280318567	0.0333958984753	0.0330460998476
e	0.0120048013979	0.0441540727694	0.536600796702	0.337370997286	0.0406456288251	0.0292236939492
e	0.00521356466597	0.0172987394565	0.256655498901	0.591884689095	0.0868466389417	0.0421008613164
k	0.00258323788866	0.00700948175217	0.1107585983	0.556975586365	0.268281999647	0.0543911254388
a	0.00256717262955	0.00608647001739	0.0495326191	0.434365818788	0.448370333216	0.0590775868129
è	0.00247837489318	0.00540984767913	0.0283604845333	0.314254172929	0.575191577739	0.074305532271
s	0.00112724069106	0.00184330917304	0.0108692118191	0.164298399976	0.734047725913	0.087814120757
t	0.00594262584035	0.00126632466435	0.0132925157477	0.107496832325	0.646549028638	0.225452693586
a	0.0123180922801	0.00136542852145	0.0154678515826	0.0827427091083	0.470670552879	0.417435384529
z	0.0091272498267	0.000763681685817	0.00668286094753	0.0365890323694	0.353909304293	0.592927894843
z	0.0033431006089	0.000275795793939	0.00239030241584	0.0139513616565	0.222465778098	0.757573664948
e	0.00328907526963	0.000144228931313	0.00102349895195	0.00725610441883	0.264634026033	0.723653054983
</S>	0.00475775483481	0.000131547685656	0.000786032675975	0.00650184820942	0.342431743017	0.645391077492
