 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
e	0.660262615	0.1247586775	0.0300367545	0.02660115975	0.02636561275	0.02639776135	0.0263066455	0.0263814786	0.025685446	0.0272039215
v	0.390742368333	0.107399110167	0.0793011115	0.05107989525	0.0678636675833	0.0726664727833	0.0550951031667	0.0692482728667	0.0353425553333	0.0712615151667
ò	0.365510726111	0.0702141310557	0.1162977205	0.0466421174167	0.0752832505278	0.0874713942611	0.0530181972222	0.0782245752889	0.0257208106778	0.0816171443889
e	0.353132512037	0.258186340352	0.1370334735	0.0350359448056	0.0398604555093	0.0496886457537	0.0265680952407	0.0418092110963	0.0143048384593	0.0443805381296
n	0.158091537346	0.309140581451	0.2929131145	0.0624955649352	0.0334952525031	0.0376336819179	0.0227798247469	0.0342808733654	0.0143778821531	0.0347917167099
ì	0.0828824624487	0.138793378484	0.544475338167	0.0765573816451	0.030343309501	0.0367021109726	0.0174384216823	0.0307678917885	0.010432106251	0.0316076152366
m	0.0370467098162	0.0663639904947	0.747910012722	0.0532485328817	0.0164954959337	0.0311797669909	0.00740124364743	0.0170647299295	0.004511474817	0.0187780674122
e	0.0152385562721	0.0461973754982	0.579235004241	0.268684416627	0.0182131194112	0.0269265253303	0.00888474320248	0.0139937753098	0.007651323139	0.0149751851374
a	0.0072448973307	0.0389117678327	0.220873015747	0.564401905542	0.0713413264704	0.0250275384434	0.0176615294008	0.0190208477699	0.0144535980463	0.0210635873791
n	0.0028697015169	0.0163820296776	0.0791309899823	0.699054285181	0.10459009549	0.0246938934811	0.0163030794669	0.0210387002566	0.0141488793488	0.0217883564597
k	0.0015498629723	0.00648271809253	0.0322394820608	0.581356491727	0.111254028497	0.0621732261604	0.0176341421556	0.0778634170855	0.0146996097829	0.0947470304866
ò	0.000821149180767	0.00469007926418	0.0662595990203	0.273707592242	0.210396256166	0.17636506872	0.0234450317185	0.101422617695	0.016137865261	0.126754742829
r	0.000695944816922	0.00620544285473	0.0944657746734	0.345273612414	0.228859452055	0.18881703624	0.0166168157395	0.048462122065	0.012487991087	0.0581158106097
a	0.000966088805641	0.00802267595158	0.0537055164578	0.368804585471	0.339266627352	0.134268065413	0.0344550197465	0.025074684855	0.0101027196957	0.0253340443366
p	0.00135941693521	0.00631468799386	0.0260033837193	0.14493674249	0.485499412451	0.137983695138	0.0538623899155	0.065801998285	0.0120406785652	0.0661976519122
r	0.00111542890174	0.00231132001795	0.0155735947064	0.0639323811633	0.52882852415	0.148843958379	0.0544842799718	0.0868885587617	0.0111455008551	0.0868764733041
ò	0.000451657787247	0.000900028159317	0.0061191629688	0.0275238387211	0.48861002805	0.326749492793	0.0559541343239	0.0474019555872	0.00572485361837	0.040564819768
n	0.000420502149082	0.000426377349772	0.0151725939229	0.016163497907	0.33416910935	0.508722857598	0.0599162824413	0.0354452198624	0.00373088187279	0.025832641256
t	0.000428487076361	0.000238170829924	0.021468476641	0.0127916203357	0.226456761783	0.619505849199	0.0626612688138	0.0288287896208	0.0035879099576	0.024032634252
a	0.000433759815454	0.000221400076641	0.011101825547	0.00596170817857	0.158432865928	0.551467939733	0.207548464271	0.0292726915403	0.0075131183192	0.0280462332507
n	0.000720996591818	0.000217469785547	0.00704617618233	0.00440715165952	0.134788211976	0.303185099911	0.38636629809	0.0694969238468	0.0161958697731	0.0775758344169
