 	nella	pasta	metti	sale	vuole	il	sale	</S>
s	0.827310715	0.10421041	0.01138186025	0.01117556625	0.01122685085	0.010725718	0.012716136	0.011252728
t	0.770476571667	0.09356499	0.0219183820833	0.02318848575	0.02576951095	0.0181888036667	0.0230412746667	0.0238519513333
i	0.536681650556	0.285997646667	0.0298932313611	0.03053904425	0.0333735269833	0.0234680395556	0.0292387522222	0.0308080827778
p	0.294055926852	0.508986792222	0.0260683424537	0.0243455680833	0.0407023813278	0.0296078471852	0.0369221314074	0.0393110132593
à	0.175996885617	0.582149440741	0.0463718741512	0.0306401726944	0.0476968547759	0.0305192517284	0.0416090078025	0.0450165064198
s	0.145770531872	0.621663796914	0.0735613247171	0.0389438538981	0.0362666779253	0.0211566159095	0.0300920952675	0.0325450971399
t	0.126797620624	0.588778868971	0.0891537215724	0.0564942792994	0.0494600813084	0.0193462889698	0.0323914897558	0.0375776520466
a	0.0500348295413	0.38649702399	0.256266162524	0.144306309766	0.0579744714361	0.0249532436566	0.0372068019186	0.0427611843489
v	0.0187235943138	0.13829320933	0.315035604175	0.217189469922	0.0880165914787	0.0687010632189	0.0760400633062	0.0780004051163
à	0.0104067732379	0.0553735824433	0.276519251392	0.308187643307	0.0990447784929	0.077485041073	0.0860014661021	0.0869814230388
l	0.00659076359597	0.0272535493811	0.387107417131	0.411695241102	0.054501192831	0.032636287791	0.039740506534	0.0404750060129
e	0.00251617936532	0.010360003597	0.346991622377	0.481664433701	0.086599106277	0.0256038753637	0.023154861678	0.023109866671
à	0.00099361968844	0.003603043169	0.198450844126	0.543946311234	0.179250915426	0.0258265024546	0.0269837965593	0.0209449158903
l	0.00040681308948	0.001418247003	0.108182060375	0.519277983745	0.273880438475	0.0255002054849	0.0456266415198	0.0257075752968
a	0.000293421926493	0.000658239927667	0.0505825255917	0.350413444582	0.433601579492	0.081780674495	0.0524161948399	0.0302538880989
e	0.000344783518831	0.000409835075889	0.0188027280306	0.146266041527	0.483637759831	0.197611841498	0.0915016726133	0.0614253283663
t	0.00029677825961	0.00058849107863	0.00711310524353	0.0590639198423	0.457239219944	0.284091233833	0.116212095871	0.0753951427888
è	0.000195401666537	0.00144974735954	0.0126651972812	0.0565388792808	0.503131573315	0.253352207944	0.115957186957	0.0567097569296
l	0.000126946140846	0.00164758385318	0.0146993712604	0.0562031820936	0.592276724438	0.174731275981	0.112602765652	0.0477121343099
i	0.000186086382282	0.00090430950106	0.00569678282013	0.0272401479312	0.465015338813	0.24300172866	0.195211108551	0.0627445174366
t	0.000252580730761	0.000615964933687	0.00226410218004	0.0110348532104	0.184151632604	0.465755352887	0.24746007285	0.0884654471455
à	0.00016106003692	0.000974862927896	0.00259190706668	0.0102385964035	0.120594639868	0.527129100962	0.242279307617	0.0960305117152
l	0.000125269188973	0.00176011047597	0.00347124412223	0.0099949723345	0.130025213289	0.480931233654	0.275752972539	0.0979389602384
a	0.000807564549658	0.00250963962532	0.00236014170741	0.00528597634483	0.0860352612963	0.359522084551	0.37868621418	0.164793101746
</S>	0.00147177477483	0.00287115426266	0.0016748857037	0.00306908072241	0.0444040259482	0.217371552275	0.49606350709	0.233074005873
