 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
e	0.68674805	0.210000315	0.0509336805	0.00912919035	0.008621126	0.0084526256	0.008603305	0.0085425165	0.0089691779
n	0.389661824	0.361642135	0.150533106833	0.01709470645	0.017005524	0.0151352395333	0.0166229533333	0.0151188658333	0.0171856629667
e	0.182145003667	0.378247138333	0.331001428944	0.0213125054833	0.0186793546667	0.0161362838444	0.0180058937778	0.0160459556111	0.0184264719889
s	0.110253121222	0.225979567778	0.510248272981	0.0270998064944	0.0300556995556	0.0244005939481	0.0233815929259	0.0231796948704	0.0254016629963
p	0.047053355874	0.127385030926	0.537658990994	0.0372738354981	0.0726928145185	0.0304089629827	0.0513893549753	0.0287520932901	0.0673855676654
ì	0.0234646590913	0.188992930309	0.480700943665	0.0462615004994	0.0882778781728	0.0189016227942	0.0561714936584	0.01823242843	0.0789965085551
c	0.0184133810304	0.182385818103	0.493131881222	0.0490793981665	0.120833822724	0.0135130053981	0.0426138215528	0.0128773894767	0.0671514288517
c	0.0123202711768	0.129104004034	0.449477020407	0.0451574223888	0.195585640908	0.018379927466	0.0483113288509	0.0176937154922	0.0839706396172
e	0.0119812332256	0.105680145345	0.393094213469	0.174441855796	0.163264934969	0.0210601571553	0.041735773617	0.0204893854974	0.0682523082057
t	0.00924558637853	0.046402846615	0.36995943449	0.356674695265	0.103325136323	0.0172466367184	0.034445932539	0.0165678211658	0.0461319277352
s	0.00354336429618	0.0296153160383	0.334294851497	0.417452191755	0.107114872108	0.0122463222395	0.037182911513	0.0116380330553	0.0469121425784
a	0.00538087029873	0.0260457966794	0.237412977832	0.453985353918	0.170497394036	0.0167269880798	0.0333545055043	0.0160072403518	0.0405888885261
o	0.00580629401291	0.0154443806931	0.104184893944	0.481385474639	0.287594844679	0.0277612776933	0.0270695528348	0.0200160541173	0.030737191842
s	0.00217486659097	0.00596747634103	0.047944108148	0.36971067488	0.471188048226	0.0386031515644	0.0219727612783	0.0169422890391	0.0254965429473
ò	0.000801992960323	0.00256622295701	0.0217064818827	0.188936840627	0.691684482742	0.0323189641881	0.0193332777594	0.0117048885464	0.0309467986491
z	0.000679264176774	0.00144801744567	0.00837842279423	0.0882357638757	0.831676360914	0.0188017750627	0.0147760662531	0.00591780918213	0.0300864995497
o	0.00115082102559	0.000839501675223	0.00498144753141	0.0781561459586	0.757983220305	0.0868555616876	0.019402982751	0.0160830295274	0.0345472778499
s	0.000972415005197	0.000594254015074	0.00448176607714	0.0989554119862	0.580534646768	0.211478727229	0.0328631442503	0.0259299691758	0.0441896892833
p	0.000369487021732	0.000299135518358	0.00310076532571	0.0733228379954	0.431604072256	0.214943955743	0.0768634914168	0.0296089900586	0.169887318428
i	0.000735374663911	0.000323286942786	0.00247880837524	0.0484258109985	0.269054837419	0.301122525248	0.103941060472	0.0498591720195	0.224059197809
c	0.000886126254637	0.000432838540929	0.00189212249175	0.0322430791862	0.171518957473	0.478974841749	0.0817601094907	0.0538904596732	0.17840154427
c	0.000339831820712	0.000357213385643	0.00085902529725	0.0156348512487	0.157954230824	0.392870703916	0.0867170258302	0.0585568822244	0.286710294757
è	0.000173301372737	0.000462775570548	0.00210028696575	0.0261840407496	0.239953073608	0.228864541305	0.151170945277	0.0595305580748	0.291560514919
t	0.000131377739579	0.000516768340183	0.00274628038858	0.0268130061499	0.263479947869	0.286833010435	0.216758881759	0.0349895513583	0.167731174973
s	7.9341149193e-05	0.000272953980061	0.00230167182953	0.0177887492833	0.265257672623	0.355910470145	0.183477195253	0.0395260884528	0.135385841658
i	0.000190972960398	0.000316410276687	0.00255781004318	0.0153405124278	0.211753508874	0.248142508715	0.221641919751	0.160380486151	0.139675883886
t	0.000250359823466	0.000384821792229	0.00164789791106	0.00745046474927	0.0844092742913	0.255467861572	0.287939419917	0.194865568717	0.167584377962
s	0.000129403035822	0.000260937522076	0.00067867550702	0.00321642252309	0.0479481547638	0.293142130524	0.334804179972	0.124066539572	0.195753579321
e	6.9403773274e-05	0.000214731658692	0.00093862864234	0.0029967605077	0.0279947920879	0.180057406841	0.399737806657	0.240160699857	0.14782976144
g	0.000213427767758	0.000538315829564	0.00103027478078	0.00237089011257	0.018480080196	0.157711995614	0.306631585552	0.300802519952	0.212220928813
r	0.000250695510253	0.000591618563188	0.000434063193593	0.000981841780857	0.014616015532	0.156763316871	0.234441978517	0.349084126651	0.242836378271
à	0.000159393067751	0.000405160341063	0.000216170644531	0.000498264906952	0.00652288971067	0.0787778802903	0.295626599506	0.434849328884	0.182944344757
t	0.000549773732584	0.00102313671369	0.000237934148177	0.000309409078984	0.00342804207022	0.13788797643	0.305977453169	0.320492889628	0.230093401586
s	0.000893361177528	0.00111361685123	0.000244934719392	0.000280532846328	0.00444400412341	0.182024685477	0.334467917723	0.237489306543	0.239041647195
i	0.00200751269251	0.00445201906374	0.00337886082313	0.000798830905443	0.0110100433745	0.102586640492	0.364854115908	0.195363655514	0.315548322398
</S>	0.00314922949625	0.00827052803187	0.00654891091157	0.00130665505272	0.0155916456873	0.074547018246	0.332777492954	0.138822332757	0.418986181199
