 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.85071645	0.023337088	0.021264159	0.0198077945	0.019085104	0.0081711828	0.021823178	0.013874695	0.0219204585
à	0.776899183333	0.0545455933333	0.0302379056667	0.0271773175	0.0254927663333	0.0067679118	0.0319848033333	0.0151993893333	0.0316951961667
o	0.625587507778	0.208815311111	0.0314469638889	0.0256152675	0.0240683591111	0.00932428593333	0.0299485224444	0.0155652817778	0.0296285430556
c	0.412393025926	0.353061317037	0.0453297352963	0.0363844408333	0.0344792343704	0.0129898646444	0.0414256934815	0.0228911942593	0.0410455020185
e	0.218773146309	0.504554299012	0.0580493734321	0.0418028936111	0.0397051267901	0.0164057252148	0.0469630314938	0.0271830990864	0.0465632876728
r	0.0974472764363	0.701820699671	0.0551890408107	0.0271698998704	0.0258582647634	0.0140130366049	0.0296606324979	0.0193944160288	0.0294466995576
k	0.0626706321454	0.699620683224	0.0653981249369	0.0304845819568	0.0264919054211	0.00780030883497	0.0479680058326	0.0135160990096	0.0460495851859
è	0.0546939140485	0.586358077741	0.152035788312	0.0348903953189	0.0281430721404	0.00587283264499	0.0652925142775	0.0110375453365	0.061675787062
o	0.0364330890828	0.507690825914	0.310202502771	0.0262982531063	0.0199048243801	0.00572883814833	0.0433752419258	0.00941283611217	0.040953510354
n	0.0134267120609	0.534324008638	0.353652454257	0.0202784527021	0.01548971046	0.00550116424944	0.0244490421419	0.00930756553739	0.0235708204513
t	0.00645899088697	0.529993082879	0.310104531419	0.0299456475674	0.0239387874867	0.00495046574981	0.042787120714	0.0106410310125	0.0411803144838
a	0.00416819798232	0.339855065626	0.44463068714	0.0493573541891	0.0325106724956	0.00943961504994	0.0526020079047	0.0166480576708	0.0507883368279
è	0.00203261782744	0.153433823209	0.66093399238	0.0506781933964	0.0244115614985	0.00968015994998	0.0441384403016	0.0148359418236	0.0398552589426
n	0.00143307845581	0.0843831160697	0.763367410793	0.0421482287988	0.0147027894995	0.00486164108333	0.0442884167672	0.00717513780787	0.0376401749809
a	0.00109319550194	0.0588020226899	0.575632336931	0.229680545266	0.0364807398332	0.0137906018611	0.0375719022557	0.013541359536	0.0334072769936
m	0.00389772405065	0.0417424238966	0.284460418977	0.393554541755	0.0769583632777	0.0207165226204	0.0740251907519	0.0258577921787	0.0787870056645
à	0.00533291255022	0.0403288696322	0.177187667992	0.424695960585	0.0891430227592	0.0144798555401	0.112493800251	0.0227561330596	0.113581758555
k	0.00304709581674	0.0326616105441	0.157065550997	0.497122853528	0.0759501342531	0.01086933318	0.113116070084	0.0131845613532	0.096982786185
i	0.00164524736225	0.0151886376814	0.115777487332	0.478107941176	0.186979806418	0.0413906243933	0.0824939266947	0.0125366284511	0.0658797617283
n	0.000782871377417	0.00697472206047	0.0454555078773	0.467223250392	0.331248055473	0.0538846554644	0.0415748645649	0.014508285817	0.0383478292428
a	0.000505748045806	0.00378004710682	0.0184320530591	0.370675263464	0.410825818491	0.116898112488	0.0307331421883	0.0181749392723	0.0299748737476
k	0.00104842223527	0.00309650768894	0.0074360079197	0.198070911155	0.521310356164	0.145336488163	0.0391513933961	0.0239186507574	0.0606312762492
a	0.00128342706176	0.00290366539631	0.0037708621399	0.111121710385	0.457019805388	0.269098623388	0.0497324187987	0.0332768359191	0.0717926707497
k	0.00216299617059	0.0024345521321	0.00258057794663	0.0574962234617	0.281938948463	0.336200827796	0.0824160129329	0.039407271973	0.195362588917
u	0.00252685192353	0.00222585751403	0.00170060634888	0.0292243631539	0.171811234154	0.396213779265	0.100144712978	0.0611914993243	0.234961082639
n	0.00748538910784	0.00176297694134	0.00124773691629	0.0169218380513	0.114604119385	0.422875473088	0.116397446326	0.0781122351081	0.240592770546
s	0.00987132683595	0.00156455451378	0.0011475171921	0.0122987970171	0.0866227984617	0.396548684363	0.129317003775	0.072184695036	0.290444613515
u	0.00529510434532	0.00153436990459	0.0010556470507	0.0085737828057	0.0521034824872	0.395690154788	0.153809902925	0.174770728345	0.207166807838
m	0.00346410361511	0.0018035631682	0.00103556083023	0.00484244693523	0.0296958500957	0.208137058263	0.308947567642	0.202198337115	0.239875482613
è	0.00760090543837	0.00120112591273	0.000933259656743	0.00306892264508	0.0163316792986	0.114265139421	0.516398569214	0.111181856705	0.229018540871
i	0.0117234381461	0.000834206374243	0.000799271165581	0.00214264394836	0.0120701557662	0.079916001807	0.437905943071	0.273217002235	0.181391373624
o	0.011745919382	0.000759416404748	0.000561475785194	0.00100014034945	0.00592715052207	0.0547000089357	0.205183069357	0.509507500745	0.210615344541
l	0.0109787680273	0.00131940836825	0.000879217578398	0.000667606949817	0.00373194564069	0.0303909793119	0.134890588119	0.460601076915	0.356540401514
ì	0.00720155577577	0.00166919122275	0.000979973476133	0.000520532979939	0.0030885085469	0.0199420017706	0.11111899604	0.333888602305	0.521590633838
b	0.00402918222526	0.00127207997425	0.000787440075378	0.00123168258998	0.0025667075823	0.0218548792569	0.189363535347	0.283733634102	0.495160864613
e	0.00570689084175	0.00141769052475	0.000938462158459	0.00165253942999	0.0025913366941	0.017959737319	0.188040991116	0.357981891367	0.423710454871
n	0.00631157114725	0.00132628474158	0.000925227876153	0.000834391579997	0.0018068874247	0.007506002973	0.0729155050387	0.331812857122	0.57656126829
z	0.0105609632491	0.00146854521386	0.00103135011538	0.000507075479999	0.0008498137349	0.005193488291	0.0731344870129	0.185005965707	0.722248292763
ì	0.0125078649497	0.00274050890462	0.00229281993846	0.00197760391	0.0027668423783	0.017998406097	0.0673144280043	0.364953488569	0.527448010921
n	0.00582881978323	0.00255769028821	0.00256964696282	0.00275072803667	0.00430456369277	0.0226889100323	0.0397971926681	0.588095429523	0.331407006974
a	0.00420653179441	0.0021958390494	0.00133724153761	0.00168768341222	0.00318900366426	0.0112137078108	0.0344545762227	0.512923443174	0.428791988991
</S>	0.00486493979721	0.0027210392247	0.000921032918805	0.00129905270611	0.00257120238213	0.0067289521054	0.0272782946113	0.410187771587	0.543427759495
