 	la	casa	la	costruisce	il	mastro	</S>
o	0.688819605	0.247617962	0.0170070452	0.01142296875	0.0117197372	0.011345076	0.0120675207
s	0.429902491667	0.468479274	0.0316902517333	0.01734835825	0.0185287507333	0.0152022666667	0.0188485712333
p	0.312601517222	0.482246578	0.0592506055778	0.0223957214167	0.0489159395778	0.0165637995556	0.0580258614111
ì	0.257720012407	0.473537159333	0.0993887101926	0.0195732781389	0.0600195445259	0.0130665271852	0.0766947838037
t	0.144531604136	0.667121366444	0.0916629333975	0.0101288707796	0.0328920831753	0.00645317979507	0.0472099662679
i	0.0877198100453	0.546170758815	0.257477034466	0.0379922619932	0.0248789907251	0.0122780979984	0.033483039756
o	0.0550606471484	0.216592740272	0.519609528155	0.134980858664	0.026076809575	0.0192976449995	0.0283817615853
f	0.0199777827161	0.0816931677573	0.539890356052	0.283198226221	0.0285589698583	0.0199503073332	0.0267311918618
a	0.010879853772	0.0385338382524	0.420536372017	0.423037235407	0.0413533276194	0.0286690234444	0.0369903296206
b	0.007489477404	0.0243890380841	0.296009707339	0.422233205136	0.0938549568731	0.0355493268148	0.120474289874
b	0.00672725528133	0.022174021028	0.223173119113	0.251745465045	0.156559935624	0.0508674379383	0.288752783291
r	0.00912334276044	0.030952363676	0.258487729704	0.185090978348	0.149542325208	0.0530991929794	0.313704041097
i	0.0105220605868	0.0312807462253	0.309817526568	0.295568482783	0.130831625069	0.0428736463265	0.179105880366
k	0.00833575012893	0.0185488242084	0.244467295523	0.344661077594	0.201237765023	0.0388284351088	0.143920836789
è	0.00324796597631	0.0109645735361	0.163515598508	0.247661175865	0.380765088341	0.0343677540363	0.159477832263
i	0.0016198939921	0.00695462091203	0.100610234503	0.134048148622	0.58450806278	0.0488341490121	0.123424862754
o	0.0008471632107	0.00266501785068	0.0392682427677	0.0792291782073	0.548628860927	0.218463729671	0.110897786251
m	0.000471041863567	0.00156390136356	0.0144618992559	0.0416406254024	0.499215460309	0.29711643989	0.14553062875
à	0.00101432103452	0.00305581565452	0.0190340384853	0.0329619901341	0.483262060103	0.249705939963	0.210965822917
s	0.00118637584817	0.00318739331817	0.0200292283951	0.0288332317114	0.395324260034	0.361488799988	0.189950694306
c	0.00048956429939	0.00183468387272	0.00742006006503	0.0270833812371	0.374991033345	0.450238266663	0.137942988102
i	0.00037424811313	0.00128915579757	0.00324450644168	0.0270736247457	0.243748074448	0.606587122221	0.117683252701
a	0.000529304581043	0.000735429172523	0.00135288673389	0.0128905717486	0.095787999816	0.738952307407	0.1497515009
</S>	0.000641838105522	0.000724537086262	0.000866788166945	0.0073631946243	0.056756887408	0.723722653703	0.20992411045
