 	le	buone	canzoni	si	scrivono	alla	notte	</S>
t	0.896885115	0.0156288295	0.0152520325	0.011308386	0.0153764145	0.0150880675	0.0151841655	0.015276964
a	0.790528691667	0.0661618281667	0.0248594741667	0.0203445156667	0.0245917511667	0.0244223025	0.0245258578333	0.0245655516667
k	0.562618573889	0.188212549389	0.0473399880556	0.0228217442222	0.0453353757222	0.0432098048333	0.0450934639444	0.0453684938889
à	0.307984297963	0.437826676463	0.0529586336852	0.0117817555741	0.0483280872407	0.0444229129444	0.0482727363148	0.0484248862963
j	0.269111732654	0.564722085488	0.0377711325617	0.00543209585803	0.0316576130802	0.0275565673148	0.0319394717716	0.0318092880988
o	0.257833572551	0.600428908496	0.0343370245206	0.010982074786	0.0248343833601	0.0217359067716	0.0249385849239	0.0249095186996
t	0.13763582585	0.616537056165	0.0605337815069	0.0226891739287	0.04125909812	0.0392598065905	0.0410549879746	0.0410302478999
r	0.0993705286167	0.605436852055	0.0755344645023	0.0190906123096	0.0512586283733	0.0472742961968	0.0509904726582	0.0510441359666
a	0.0722342775389	0.507514704018	0.184903615501	0.0533497067699	0.0471685484578	0.0424985027323	0.0461162475527	0.0462143836555
v	0.0394930448463	0.241931273339	0.326826691834	0.0715042239233	0.0841094294859	0.0734190859108	0.0808284991842	0.0818877428852
ù	0.0196688749488	0.11098229978	0.471090547278	0.0414841653078	0.094708443162	0.0770504583036	0.0939024030614	0.0911128026284
d	0.0128423566496	0.0647663955933	0.671561665759	0.0322048574359	0.0602699743873	0.0425469911012	0.0604222953538	0.0553854675428
i	0.0051824550832	0.0274840950311	0.595308415253	0.225154965812	0.0483174547958	0.0267829333671	0.0366965927846	0.0350730595143
a	0.0021621878344	0.00967264547037	0.312406895084	0.515256018604	0.0741787815986	0.0259419894557	0.0316950232615	0.0286864125048
i	0.0008318588748	0.00341390439346	0.128867556028	0.555014689535	0.151687070533	0.0425387221519	0.0676508700872	0.0499953181683
g	0.000352198088267	0.00150062512782	0.052509444176	0.346727765512	0.359913533511	0.0771777790506	0.0894170446957	0.0724016360561
r	0.000204275806089	0.000887473479273	0.0334051675587	0.163368730837	0.52519133117	0.109664313017	0.0831229195652	0.084155825352
à	0.00025561027203	0.000701311699758	0.0664964508529	0.0982561509457	0.51279171039	0.126498404339	0.104742236522	0.0902581251173
f	0.000248138140677	0.00411166005659	0.0692753686176	0.0523469176486	0.536993316797	0.15023356478	0.110815363507	0.0759756643724
u	0.000611992196892	0.00504501387553	0.0359229045392	0.0587675625495	0.448156672266	0.274346241593	0.112997479169	0.0641521474575
t	0.000835885678964	0.00221043744851	0.0229065557797	0.0536686595165	0.300755300755	0.401218400531	0.144171063056	0.0742337058192
t	0.000491662712988	0.00150162868284	0.00980958559323	0.0232207768388	0.204816218585	0.42708471351	0.227302377685	0.105773025273
e	0.000634564810996	0.00114281636095	0.00613050483108	0.0106496286129	0.0847747708617	0.423197437837	0.340535079228	0.132935175091
a	0.000737407236999	0.000859975586983	0.00465478041036	0.00483018667097	0.0333691540872	0.371540622612	0.420467076409	0.16354076503
t	0.00222823481233	0.00105384049566	0.00260794575345	0.00229338539032	0.0348900521624	0.392573930871	0.357988878803	0.20636371501
s	0.00263085706211	0.00129810346522	0.00182285940115	0.00156198086344	0.0397263137208	0.457195676957	0.287668262934	0.208095948337
è	0.00126760571204	0.00676716105507	0.00175805663372	0.00160158582115	0.0295101592403	0.403413172319	0.392299937645	0.163382312779
n	0.00150940800401	0.00929966448502	0.00298865381124	0.00146582610705	0.0248404430801	0.290945264106	0.454204155882	0.214746557593
ì	0.001461946478	0.00977764862834	0.00352650593708	0.00132304143568	0.0162907256934	0.187453063035	0.502406511961	0.277760525864
t	0.00130751110267	0.0101501125428	0.00933417211236	0.00155333937856	0.0358689048978	0.130463754678	0.48072299732	0.330599181955
t	0.00126811591422	0.00593271991427	0.0111289295375	0.00107985697285	0.0406556318993	0.121626963559	0.500491859107	0.317815873985
a	0.00508758851807	0.0380128383714	0.0110420080125	0.000496305777617	0.0453730375664	0.15179405452	0.510599603036	0.237594524662
</S>	0.00918524075904	0.0711738311857	0.0157865790063	0.000318732048809	0.0691963987832	0.18003848726	0.413847426518	0.240453292331
