 	sta	seduta	nel	giardino	nel	giardino	</S>
s	0.935743785	0.0107316174	0.0115016885	0.01025715105	0.0098720463	0.01099282335	0.01090087565
t	0.879447275	0.0144085459667	0.0247524978333	0.0171590316833	0.0148314297667	0.02209824445	0.02730297255
e	0.687627531667	0.141122389489	0.0490507679444	0.0268525695611	0.0233007312556	0.03253845015	0.0395075885167
k	0.547941360556	0.195694249163	0.0907838846481	0.037498293187	0.0313556300852	0.0445324263833	0.0521941571722
a	0.409743786852	0.303222369054	0.130890074883	0.036080177729	0.0279107336951	0.0421606781278	0.0499922017241
m	0.176685644951	0.361061026351	0.234518664961	0.050769977243	0.034959121565	0.0633101203759	0.0786954732414
m	0.114015380984	0.188063828784	0.281586254987	0.0849461254143	0.0609868015217	0.115902380125	0.15449921108
è	0.117427093661	0.209870572928	0.313221261662	0.0741998018048	0.0538630640072	0.097686007375	0.13373215636
n	0.0848186702203	0.311048397643	0.436357543887	0.0395388482683	0.0236671530024	0.0440126452917	0.06055669412
i	0.0461361494068	0.289994395881	0.425258214629	0.162321762089	0.0177409408341	0.0254793739306	0.0330691367067
s	0.0201769810689	0.17249822796	0.474920091543	0.270996127363	0.018822835278	0.0200361213102	0.0225495545689
t	0.00812652828963	0.0800422909867	0.586653250514	0.223915449121	0.022415227426	0.0342879571034	0.0445592211896
o	0.00427169946321	0.0528524953289	0.422380556838	0.38104756304	0.0326722954753	0.0448448150345	0.0619305550632
g	0.00178093773774	0.036101138443	0.228760715613	0.58764094768	0.0394166258251	0.0442871616782	0.0620124863544
i	0.00140353449591	0.0262256581477	0.156982181871	0.618439129227	0.0755504886084	0.0519398178927	0.0694591787848
a	0.00139138299864	0.0205472004159	0.081639964957	0.550081019742	0.192640992869	0.0704016542976	0.0832977895949
r	0.000761676399547	0.00908846217197	0.036444483419	0.436935536581	0.314742280956	0.111453616433	0.090573969865
d	0.000423457802182	0.00598201222399	0.0177190532397	0.311328195527	0.274972393652	0.174953372144	0.214621546622
ì	0.00148322176973	0.006999650908	0.0319636624132	0.191131931842	0.290514064551	0.212336087381	0.265571385541
n	0.00189068178324	0.00697617646933	0.0344892892711	0.130245747281	0.50743097485	0.185544229127	0.13342284718
o	0.00219409168775	0.00458087748978	0.0247243758904	0.103140810427	0.51736242495	0.258470286376	0.08952709106
s	0.00228257177258	0.00297219524326	0.0206727254101	0.0724077021423	0.367489648317	0.427667675459	0.106507480353
t	0.00100794951086	0.00129235957775	0.00803384825003	0.0302807137141	0.296790936106	0.494673418486	0.167920766784
o	0.00169020134695	0.00147348230925	0.00753902541668	0.0172659049047	0.212261418702	0.486639752829	0.273130215595
c	0.00178485949898	0.00145148153642	0.00637078486889	0.0115510000016	0.114109829567	0.493199050943	0.371533015198
ì	0.000703818032993	0.000810730705473	0.00262798811963	0.0062065299672	0.0591343965223	0.608275696981	0.322240845066
p	0.000804286560998	0.000890458028491	0.00150447507321	0.00500143398907	0.0542288595074	0.589458062327	0.348112435022
o	0.000901681710333	0.000793765646164	0.000764229424403	0.00285930269636	0.0455412895025	0.511824690776	0.437315068341
</S>	0.000625702240166	0.000448495528082	0.000497850912201	0.00192028679818	0.0333566232513	0.557242075388	0.40590899917
