 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a	0.501554475	0.361614325	0.020049672	0.019431251	0.019565927	0.0188709165	0.0194163275	0.0194734785	0.020023638
k	0.335720968333	0.312554048333	0.054526102	0.0429246196667	0.0554664246667	0.0333559321667	0.0543732148333	0.0552665798333	0.0558121353333
à	0.278641639444	0.172054699444	0.0997280906667	0.0534871442222	0.0913594882222	0.0354902970556	0.0876729449444	0.0913016112778	0.0902640904444
j	0.405640589815	0.120963029815	0.100084200222	0.0329716987407	0.0826415950741	0.0193584228519	0.0763670463148	0.0820480027593	0.0799253921481
o	0.400149299938	0.198806686605	0.101008940074	0.0371386425802	0.062201439358	0.0228522951173	0.0571091124383	0.0609785619198	0.0597550140494
t	0.217719948313	0.199826183202	0.153978693358	0.0810535441934	0.076662511786	0.0476475137058	0.0729803314794	0.0752950493066	0.0748362180165
r	0.193926031104	0.086715348734	0.196622284453	0.0852126807311	0.100853533929	0.0461671572353	0.0943734788265	0.0984678397689	0.0976616560055
a	0.195466740368	0.068414561578	0.245914961484	0.129666619577	0.085203915643	0.0346866097451	0.0779268886088	0.081676484923	0.0810432600018
ù	0.0944852533227	0.052796330526	0.384642547161	0.162018923192	0.0728565095477	0.0276636197817	0.0561338798696	0.0820914399743	0.0673115280006
d	0.0346738786409	0.0237536635087	0.41382062572	0.134618714397	0.108552126516	0.0139594221272	0.0682352212899	0.113560749991	0.0888256226669
i	0.012620432747	0.0121052375029	0.244505432907	0.366271968132	0.113732878839	0.0150901997091	0.06444205143	0.091738825997	0.0794929475556
a	0.00464171336567	0.00613043949097	0.095704515169	0.651329966044	0.090516831613	0.0195746902364	0.0346980681433	0.048720229999	0.0486834938519
a	0.00161244303522	0.00221403975366	0.035563820723	0.654503032015	0.122423165871	0.0327811537455	0.0299872710478	0.058853125333	0.0620619026173
s	0.000620910598407	0.000831143536553	0.0148151028743	0.491331010672	0.27001836529	0.0377674995818	0.0369403386826	0.071659041111	0.0760165442058
ò	0.000455873676136	0.000725343930851	0.0205989244581	0.270764879224	0.434457355097	0.0248704515273	0.0414665812275	0.094844203037	0.111816374735
z	0.000470241135379	0.00068288916695	0.0232743472527	0.118097757075	0.558946185032	0.0142219183424	0.0396837254092	0.118648291012	0.125974648245
i	0.000358438151793	0.00034542190565	0.0132924141842	0.0933041973583	0.460388488344	0.195943675281	0.0463399204697	0.095523966004	0.0945034660817
g	0.000282522510598	0.00021083010155	0.0087424436614	0.0717067151194	0.213688612781	0.28906194176	0.0958040488232	0.154384451001	0.166118415361
r	0.000283014756866	7.989613385e-05	0.0053440910538	0.0382178810398	0.11167683426	0.304978710587	0.135984722941	0.197671550334	0.20576328512
à	0.000861384895622	7.21102436167e-05	0.00378748141793	0.0253885942799	0.05894064542	0.370276493529	0.18726229098	0.176161103445	0.177249891707
t	0.00123063817854	6.83560322056e-05	0.00335831297264	0.0099903686933	0.0814263558067	0.24622203951	0.22758806366	0.229697077815	0.200418780569
s	0.000804270529513	5.52496097352e-05	0.00308202809088	0.0083597592311	0.100745143936	0.222953421503	0.196168987887	0.260646889272	0.207184233523
i	0.0036539318665	8.03502765784e-05	0.00313923346363	0.0075040477437	0.0559017349787	0.227028290501	0.252201712629	0.235007576424	0.215483117841
i	0.0046342303755	6.65790208595e-05	0.00264967310788	0.00325999731457	0.0234011657929	0.2131273735	0.36330046421	0.184765546808	0.204794985947
n	0.00194094583517	2.64738617532e-05	0.00155947568929	0.00161334660486	0.0103856420643	0.1968917425	0.355113204737	0.138054561936	0.294414601982
ì	0.00116591496839	1.50394907177e-05	0.0011354360631	0.00103540174495	0.0072924616881	0.1116746835	0.326700041579	0.228259168979	0.322721857327
t	0.00124456695613	9.53821075726e-05	0.0024890546877	0.000618451574983	0.0383557952294	0.0553020547667	0.273851620526	0.31806419966	0.309978899109
t	0.00116883901871	0.000133038201524	0.00314261036257	0.000327935368328	0.0486027674098	0.0367569955222	0.228043970175	0.377384439887	0.304439429703
a	0.0115664168062	0.000279815932841	0.00967144572086	0.000277317912776	0.0540752768033	0.0311664861741	0.313474803392	0.387065476629	0.192422989901
</S>	0.0223095084031	0.000468792396421	0.0171922328604	0.000261804701388	0.0814954184017	0.017808597087	0.377087936696	0.324457263314	0.15891845495
