 	non	aveva	dove	a	stare	</S>
e	0.7785897	0.127381988	0.0340677315	0.01713162195	0.02199047	0.020838475
n	0.50768511	0.275438972667	0.0930300538333	0.0334388073167	0.0369482546667	0.0534588233333
ì	0.195016340667	0.507316537556	0.162597701278	0.0357604257722	0.0345700020222	0.0647390124444
c	0.075914125889	0.450102829185	0.224624337093	0.0289504669241	0.0202637698074	0.200144478815
h	0.033408703763	0.317130746395	0.340372232364	0.0379976719747	0.0195182392691	0.251572441272
e	0.015960592721	0.255231072132	0.490914597455	0.115298821992	0.0176925230897	0.104902455757
p	0.00839401738167	0.106570833477	0.610875715818	0.196344683997	0.0190262826966	0.0587885145857
u	0.00541055850189	0.0414110015923	0.493390588606	0.376370727999	0.0340571398989	0.0493600185286
s	0.0044054809673	0.0193334028308	0.308581652869	0.555902466	0.0483573562996	0.0634197055095
t	0.00151200119577	0.00830324887693	0.247828500956	0.589309788667	0.0517411007665	0.101305396503
a	0.00095245263859	0.00570924792564	0.154771079319	0.524854212889	0.186336938256	0.127376062168
t	0.00075409623753	0.00378962339188	0.0675428961063	0.31011621763	0.250519814752	0.367277337389
ì	0.000347312277177	0.00350624654729	0.0812084693688	0.179709242543	0.239059423584	0.496169302463
</S>	0.000303346298588	0.00493919277364	0.123665164684	0.177990781272	0.296590556792	0.396510961231
