 	dopo	Giovanni	é	tornato	a	casa	</S>
d	0.678852315	0.0931942795	0.045806053	0.0458953335	0.0443649937	0.04707462	0.044812385
ò	0.627080868333	0.128796288167	0.0494868136667	0.0498870535	0.0475675399	0.049685963	0.0474954116667
p	0.722127142778	0.132936816056	0.0303248208889	0.0324975711667	0.0263675076333	0.029811153	0.0259349495556
u	0.549204990926	0.337128992019	0.0258306252963	0.0262278957222	0.0195655582111	0.0229410473333	0.0191009035185
o	0.226041281642	0.61010964734	0.0611011717654	0.0279091375741	0.024696170737	0.0256308377778	0.0245117711728
G	0.0814609866473	0.69199136578	0.0768458849218	0.0389623245247	0.0363290159123	0.0390200249259	0.0353903970576
i	0.0320787511824	0.746141278593	0.0860056793073	0.0352401798416	0.0328470853041	0.0361442233086	0.0315428126859
o	0.0134691484941	0.516619873531	0.344258029769	0.0433266609472	0.0273504574347	0.0262857181029	0.028690166562
v	0.0080662785647	0.23426243851	0.493269589923	0.0552702649824	0.0527281858116	0.0797944690343	0.0766088241873
à	0.0062941052549	0.146423286837	0.546476386641	0.0707473329941	0.0550101872705	0.0921897180114	0.0828590007291
n	0.0033424364183	0.0708914756123	0.72185272888	0.0966940476647	0.0302502950902	0.0413187893371	0.035650226243
n	0.0042755424061	0.0567087625374	0.745798876293	0.117193429222	0.0240079633634	0.0292300324457	0.0227854004143
i	0.0038832424687	0.0413897806458	0.547683622098	0.322346619741	0.0373848101211	0.0237927618152	0.0235191484714
j	0.00265051465623	0.0197366363486	0.327154637366	0.48634436658	0.0814610480404	0.0411747372717	0.0414780414905
ù	0.00287429038541	0.0133234027829	0.247859919122	0.550698532193	0.0935310110135	0.0502994724239	0.0414133818302
r	0.00707978629514	0.00695616186097	0.158555782041	0.683772660731	0.0797550053378	0.0428207774746	0.0210598346101
i	0.00770962850838	0.00371455514032	0.0850867810137	0.67948175691	0.159686835113	0.0470671698249	0.0172532695367
s	0.00334959121279	0.00243748203344	0.0455525025046	0.536121432303	0.316171125038	0.0647069806083	0.0316608808456
e	0.00211463257093	0.00265389694448	0.0234399483349	0.320142024101	0.432302341679	0.114730120203	0.104617061282
è	0.00629140939031	0.00316568041483	0.0158251937783	0.180395418034	0.428407223893	0.212773736734	0.153141377094
s	0.0103526521301	0.00360467237161	0.00967611870943	0.115547269678	0.326146331298	0.423824388911	0.110848597365
s	0.01651259471	0.00383253132387	0.0111622743531	0.0734786315593	0.286095417099	0.517881409637	0.091037177455
u	0.0169105989033	0.00398615420796	0.0196456907844	0.0592776795198	0.267754699033	0.440134896546	0.192290302485
</S>	0.0105090169516	0.00393214695398	0.0222243918922	0.0422092412599	0.226627499516	0.412796368273	0.281701341243
