 	mio	padre	ha	lavorato	sempre	</S>
o	0.72743215	0.2049526625	0.019317933	0.01588360325	0.016319986	0.0160936345
c	0.582371266667	0.299308340833	0.0327742686667	0.0286166100833	0.02722663	0.0297028508333
i	0.431319172222	0.399541056944	0.0483652215556	0.0406749370278	0.0385181503333	0.0415814136111
ù	0.245702334074	0.464347152315	0.123521622519	0.0568400573426	0.0492868254444	0.0603019932037
r	0.216132554691	0.442769330772	0.182076997506	0.0549744507809	0.0425243528148	0.0615223167346
i	0.190454226897	0.421482516924	0.267412515835	0.0429374452603	0.0328457586049	0.0448675665782
m	0.0874117586323	0.286768548975	0.385836948612	0.0888803217534	0.0684865062016	0.0826159708594
m	0.0506522105441	0.162070236325	0.327849342871	0.165387530584	0.118765512067	0.175275206953
u	0.0358943151814	0.134740015442	0.35381207429	0.176086596861	0.118859050689	0.180607982318
è	0.0165675805671	0.087185998714	0.604742424763	0.125042062287	0.0714640108963	0.0949979407727
p	0.0059448822157	0.033482559138	0.806937541588	0.0809385587623	0.0307161262988	0.0419803449242
o	0.00406865425857	0.0239125007127	0.633425850529	0.277681694254	0.0295176284329	0.0313936786414
l	0.00332532378619	0.0193839852376	0.322554126843	0.572988184751	0.0442943424776	0.0374540032138
e	0.00192748072873	0.0078391450792	0.170527516948	0.717267561584	0.0635563361592	0.0388819057379
m	0.00138595399958	0.0038111883264	0.0773226526493	0.792246477195	0.0734059287197	0.051827765246
i	0.00171157405653	0.0045494004088	0.0502049245498	0.715525582398	0.14680002624	0.081208515082
m	0.00181825686218	0.0049155252696	0.0366461205166	0.675303960799	0.185484528747	0.095831631694
m	0.000756143247393	0.00255796405653	0.0354210178389	0.593856286933	0.164289766249	0.203118823898
è	0.000620210322464	0.00268339551884	0.10505020928	0.439799505644	0.211517292083	0.240329366633
n	0.000525357395821	0.00240517911628	0.120493085427	0.412710145215	0.308229610694	0.155636590878
a	0.000682661863607	0.00138691748209	0.0498521083757	0.300632255072	0.450464330231	0.196981716959
p	0.000757335461202	0.00109001352736	0.0209015146919	0.168566881691	0.48097292341	0.32771132232
à	0.00123937532707	0.000682347742453	0.015328680564	0.109114874897	0.493706641137	0.37992806744
n	0.00151094926902	0.000531958180818	0.0187856168547	0.0627546846323	0.474147113712	0.442269665813
t	0.00121763721634	0.000506717910273	0.0171847712849	0.0403506045441	0.494561324571	0.446178945271
a	0.00139344593878	0.000587515696758	0.012180818595	0.0244432005147	0.50810090819	0.453294108424
</S>	0.00134923856939	0.000702670013379	0.0117041810475	0.0189057872573	0.424735624095	0.542602484212
