 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
e	0.59081379	0.099096308	0.044955488	0.038021205	0.038510881	0.0382656785	0.0340035485	0.0381953125	0.0387492915	0.0393884335
M	0.396744103333	0.0984712413333	0.0727966623333	0.0533483093333	0.066324502	0.0658292975	0.0473343838333	0.0651399241667	0.0665598461667	0.0674516878333
a	0.253458584444	0.107279790444	0.0924190957778	0.0671570364444	0.0837826073333	0.0831565658333	0.0619581879444	0.0823827363889	0.0839902687222	0.0844151242778
r	0.249162198148	0.163170920148	0.0947899785926	0.0530795418148	0.0794154491111	0.0834200686111	0.0483848534481	0.0681727571296	0.0787227995741	0.0816814630926
ì	0.264259476049	0.325219816716	0.0845223978642	0.0240583686049	0.0582930037037	0.0653157712037	0.0189890018827	0.0408640777099	0.0569790941914	0.0614990196975
a	0.181327435683	0.512111605572	0.125132444288	0.018908595535	0.0316958732346	0.0351975020679	0.0098853110609	0.02237281457	0.0305125187305	0.0328559192325
à	0.0639783695277	0.596871001857	0.214354888096	0.017508749645	0.0206602440782	0.0246451716893	0.0068562945203	0.01411212119	0.0196020754102	0.0214111034108
r	0.0243288457092	0.594353077286	0.287729129365	0.010177918015	0.0163712506927	0.0233103418964	0.0034471445401	0.00792059239667	0.0148039973034	0.0175577068036
t	0.0147590971364	0.583023869095	0.279741853122	0.0113014726717	0.0199494492309	0.0358155409655	0.00580159388003	0.00965410846556	0.0176743517678	0.0222786549345
e	0.00957509494547	0.399966430365	0.350634401041	0.0943599595572	0.029968590077	0.0413623173218	0.00863181162668	0.0159139328219	0.0224965765893	0.0270908559782
n	0.00367123867182	0.138210317655	0.553728700347	0.145229756519	0.039357944359	0.0352722244406	0.00703800487556	0.0214942419406	0.0267230475298	0.0292744649927
a	0.00149960227061	0.048671135085	0.508018016782	0.27180205884	0.0582540021197	0.0308237324802	0.00961158195852	0.0204021876469	0.0245701491766	0.0263474973309
s	0.000635232780203	0.0187567963617	0.456422888927	0.321126009613	0.0924794593732	0.0271621911601	0.0127066406528	0.021032197549	0.0245627937255	0.0251157861103
t	0.000538801093401	0.00988489412057	0.467094739642	0.193880983204	0.121969909791	0.0525249063867	0.0104474887176	0.0306042075163	0.0453022979085	0.0677517420368
e	0.000428134744467	0.00643098929019	0.275059386547	0.307636791068	0.171967253264	0.0645437554622	0.0101484380725	0.0304141161721	0.0473042909695	0.0860667940123
m	0.000997750894822	0.00439368918006	0.106140960516	0.334769240356	0.259146517755	0.0519101491541	0.0149505153575	0.0297440150574	0.0881142586565	0.109832851337
b	0.00185886313161	0.0121687052267	0.0592160118387	0.165434974119	0.224615804918	0.056551078718	0.0177028011192	0.0507850150191	0.151317476219	0.260349223779
r	0.00161296903054	0.0186184854089	0.0617085992796	0.11478701204	0.267780260639	0.098384032906	0.0181711770397	0.0478268460064	0.114270360406	0.25684023026
ò	0.00096449478018	0.0170073284696	0.0651899017599	0.11136127068	0.42803199688	0.181248454302	0.0235144123466	0.0209255490021	0.049066168802	0.102690421087
s	0.00078645111006	0.0111201445899	0.04609094292	0.09949442356	0.470745692293	0.258446244767	0.0351440897822	0.0105490325674	0.023535914934	0.0440870436957
e	0.000613712459353	0.00421640733997	0.0192724371067	0.0996540678533	0.442237550764	0.313457634922	0.0655540389274	0.0130578837558	0.0163295863113	0.0256066325652
m	0.000597635475784	0.00223580928999	0.0081475269689	0.0670812761511	0.369210360255	0.345206358307	0.0973178229758	0.0216858492519	0.0376877317704	0.0508295875217
è	0.000677609451928	0.00194427819666	0.00599951478963	0.0291379105837	0.287015876752	0.459926719436	0.0857922833253	0.0211798394173	0.0472905292568	0.0610354185072
n	0.000435961477309	0.00129350068889	0.00519964842988	0.0171691411946	0.234060165584	0.603484529812	0.0664331087751	0.0134261083058	0.0264020714189	0.0320957555024
a	0.00029873818577	0.00073450545963	0.00244897880996	0.0155243523982	0.175395758528	0.564332419937	0.110474654925	0.0804900769353	0.0254555041396	0.0248449751675
m	0.000765906455257	0.00166659689321	0.00185547866999	0.0125680588327	0.101270315176	0.439204873312	0.175536848308	0.114016552312	0.0549046653799	0.0982106783892
a	0.000963021931752	0.0020720118444	0.00169284819	0.00970782764423	0.062980757392	0.314169601104	0.208053536103	0.186376047437	0.07907901046	0.13490532613
s	0.00125369905725	0.00275635882813	0.00128292459667	0.00912067471474	0.041720828464	0.224175693701	0.188897695368	0.244695792479	0.168792722153	0.117303582043
t	0.00172167551908	0.00335666570938	0.00100695431556	0.00388671315158	0.027525031488	0.199839361234	0.133038760123	0.202912397493	0.273144884051	0.153567537348
e	0.00127679522636	0.00190361950313	0.00120013898852	0.00241547369719	0.016542118996	0.146682108078	0.077714101041	0.311523502498	0.27650595135	0.164236209116
p	0.00292257269545	0.00274023873438	0.00119701566284	0.0024729740324	0.010861673832	0.075150285026	0.040504682347	0.309041272499	0.337531057117	0.217578239705
l	0.00348779790848	0.00417940647813	0.00090793375428	0.00195452664413	0.0160784676107	0.042766220342	0.0242415881157	0.195822629166	0.455688882372	0.254872533235
ò	0.00441690941283	0.00522135115938	0.000838389281427	0.00146123893804	0.0183304052036	0.0291325614473	0.0145916740386	0.216472376389	0.495553747457	0.213981351078
n	0.00680715393761	0.00933717205313	0.000575189407142	0.00126019210268	0.0083641928012	0.0165256858158	0.0229345533462	0.188748585463	0.576179289152	0.169267990359
n	0.0050849593792	0.010418491551	0.000440289439047	0.00152669080089	0.00561687366707	0.0129850776053	0.0354022364487	0.224396388488	0.559031403051	0.145097613453
i	0.0207194120597	0.022309245717	0.00228121223302	0.00172610016696	0.00971728322236	0.0169937358684	0.0382441774829	0.284288516163	0.390523257684	0.213197101151
</S>	0.0381806620299	0.0362033178585	0.00418619086651	0.00172522298348	0.0126845051112	0.0207925014342	0.0384830817415	0.248518088081	0.323389353842	0.275837100575
