 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a	0.56958202	0.26081798	0.0557495815	0.0218131645	0.018558388	0.015271619	0.019003641	0.019622846	0.0195808085
n	0.362837333667	0.175003093667	0.2367883705	0.0224213431667	0.0477468193333	0.0127312400667	0.0413841366667	0.0506721623333	0.0504155251667
è	0.133901772556	0.086913654889	0.527378156833	0.0170516675556	0.0539457677778	0.00605341365557	0.0433702878889	0.0643889807778	0.0669963357222
r	0.0527199496187	0.057702429963	0.729396702278	0.0118217680185	0.0284095012593	0.00342330951852	0.020898913963	0.0433910895926	0.0522363282407
t	0.0313825419729	0.0711350149877	0.702076250759	0.0201176880062	0.0285883060864	0.00914625957284	0.0218393346543	0.0478946091975	0.0678199350802
i	0.030282569991	0.0884997169959	0.604230680253	0.0877548846687	0.0365584220288	0.0129328396576	0.0257072605514	0.0474761830658	0.0665574340267
s	0.018362335897	0.0501333376653	0.618087573418	0.140273511556	0.0464841056763	0.00744586535253	0.0266310081838	0.0424591710219	0.0501231280089
e	0.012408760199	0.0229014688884	0.464883337806	0.292114297185	0.0908767085588	0.00856426011751	0.0261362843946	0.0391170710073	0.0429978683363
s	0.0101152971563	0.0126709210628	0.242734069269	0.370467852395	0.236963046186	0.00818193693917	0.0306997931315	0.0439712930024	0.0441958274454
i	0.00481112367543	0.00519200195427	0.12961196609	0.301415337465	0.416508828729	0.0104740902131	0.0338540843772	0.0482548963341	0.0498776601485
t	0.00291310562514	0.00225449546142	0.0514137510633	0.247944735822	0.58726564291	0.0111241735044	0.0201695731257	0.0435819154447	0.0333325953828
t	0.00104063637638	0.000973380463807	0.0220721447211	0.133566661274	0.61788224097	0.0041337942548	0.0162219800419	0.0916347651482	0.112474406128
à	0.00192359462679	0.00210213292127	0.0501459665737	0.072459843758	0.533712650323	0.0322050327383	0.0235578666806	0.123486005049	0.160406910709
a	0.00223443074393	0.00239269012709	0.0564183331912	0.061726129586	0.591703926774	0.0624290625794	0.0384806602269	0.088494010683	0.096120778903
n	0.00077871918231	0.00085106637903	0.0200547725137	0.0499831375287	0.700387942258	0.0446842481931	0.0371976377423	0.081031782561	0.0650307396343
k	0.000360984110103	0.000533278809677	0.0096145602879	0.0308472648429	0.566243130753	0.024948804731	0.0254969625808	0.18979114752	0.152163909878
ò	0.0013504798867	0.00303961033656	0.0092437384293	0.034305377281	0.304150003584	0.151367629577	0.0837330485269	0.219389219173	0.193420913293
r	0.0015919446009	0.00367757946885	0.0065234162931	0.0410529920937	0.335159277861	0.208177679859	0.169162082842	0.126227856391	0.108427141098
a	0.00103389880563	0.00178740927962	0.0028817807477	0.0443501970312	0.334949865954	0.211702449953	0.258803700947	0.082342958797	0.0621476936993
e	0.000842651603877	0.00113249703771	0.00163620434923	0.0366027619104	0.146168211651	0.270946656651	0.362271606982	0.099588389599	0.0808109878998
n	0.000286096304026	0.00037967274897	0.000756970521077	0.0128962708501	0.0539541715503	0.17536854855	0.285323795661	0.372967176533	0.0980672692999
è	9.8902866242e-05	0.000129096687557	0.000418968895026	0.0054759530967	0.0206484693168	0.0641414215167	0.150430613554	0.605325642178	0.153330919767
p	5.56389295807e-05	5.31443311857e-05	0.000364657305009	0.00292385173223	0.0124363865723	0.0270043295056	0.107658241185	0.600303214059	0.249200533256
r	4.02683467602e-05	2.65820732619e-05	0.000375629885003	0.00137254291074	0.00950480639077	0.0141787727685	0.0703532707283	0.610652371353	0.293495757752
ò	3.25524811534e-05	2.88813312873e-05	0.000620097621668	0.000972522336913	0.00456990539692	0.0055263987895	0.0739129222428	0.479370440451	0.434966289251
n	4.83484623845e-05	3.27257137624e-05	0.000666830433889	0.000854369898971	0.00322332213231	0.00343246072983	0.0686276500809	0.36753583015	0.55557847975
t	5.20781184615e-05	2.77389569208e-05	0.000418105917963	0.000751592719657	0.00367719021077	0.00254511037661	0.058102771027	0.36907621005	0.565349226583
o	0.000109496347154	5.85337833069e-05	0.00164265305265	0.00122421323989	0.00482137797026	0.00153133422554	0.0517396563423	0.40266381335	0.536208942194
</S>	0.000167768133577	8.40205646534e-05	0.00296518337632	0.00164618831994	0.00546042448513	0.00119700236277	0.0363574346712	0.457236521675	0.494885471097
