 	avete	cucinato	le	verdure	</S>
m	0.797704995	0.0947025435	0.033536116	0.03356542425	0.040490955
a	0.618092301667	0.2353720435	0.0458662463333	0.0412300885833	0.0594393303333
r	0.388771490556	0.454696581167	0.0520931421111	0.0433480818611	0.0610906761111
è	0.259780326852	0.645136827056	0.044953046037	0.0174691258537	0.032660648037
t	0.229712522284	0.707281089019	0.0386473940123	0.00861601728457	0.0157429850123
s	0.225845883095	0.706456933006	0.0443897746708	0.00964920786152	0.0136581953374
a	0.094606872365	0.602235054335	0.23868826489	0.0165726302872	0.0478971631125
t	0.040033823455	0.331203084778	0.500750098297	0.0260118547624	0.102001134371
o	0.024378511485	0.177806712593	0.611813456099	0.0582967915875	0.127704521457
t	0.0139030854283	0.0784365973643	0.7438626187	0.0744462938625	0.089351394819
a	0.00706530140943	0.0326232352881	0.6426441429	0.169203884621	0.14846343594
l	0.00467186731981	0.0171077192627	0.5738616643	0.234569348207	0.169789405313
à	0.00203578291327	0.0082092129209	0.538603431433	0.379571346069	0.0715801951043
c	0.00088711462109	0.00468715430697	0.341158720478	0.614742645356	0.0385243073681
h	0.00122697550036	0.0233822601023	0.414926163493	0.520161785119	0.0403027481227
a	0.0295229704335	0.0352916057008	0.395683924498	0.32938535504	0.210116092708
n	0.0383917291112	0.0185650199003	0.219740451499	0.471549205013	0.251753559903
a	0.0205832556704	0.0156412306334	0.1330590405	0.491200111671	0.339516348968
</S>	0.0214897683352	0.0213512453167	0.09341996025	0.323449690836	0.540289344484
