 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.714468825	0.2041253665	0.0191777336	0.006592566	0.00342942245	0.006168304	0.00989176315	0.0104565725	0.0042859785	0.0112517548	0.01015171385
n	0.521008538333	0.3748789055	0.0286347638667	0.00915488333333	0.00196807978333	0.00776801566667	0.0123875233833	0.0130258421667	0.00461474826667	0.0139247019333	0.01263401395
a	0.300576421444	0.533063301833	0.0633447546222	0.0189775714444	0.00597149259444	0.0116040498889	0.0140410817944	0.0143328393889	0.00920207532222	0.0147260109778	0.0141604129833
s	0.135044132481	0.623698833944	0.114184601541	0.0297575204815	0.00798347799815	0.0142831237963	0.0154792715981	0.0156176341296	0.0126210937741	0.0157791769926	0.0155511226611
t	0.0719645064937	0.645731694648	0.132353023847	0.0289505104938	0.00466411343272	0.0147198290988	0.021696085866	0.0227685380432	0.010529141758	0.0242162973309	0.0224062442204
a	0.0515746998312	0.478203678216	0.224089724616	0.0986490538313	0.00625847944424	0.0176292546996	0.0263139029553	0.0276659856811	0.0127583084193	0.029530083777	0.0273268324068
s	0.0283479254771	0.258136839405	0.426657458205	0.153058961277	0.00625784751475	0.0172780828999	0.0234188269851	0.0243497995604	0.0129854694731	0.0254502339257	0.0240585644689
ù	0.0207429776924	0.150920707468	0.548332136068	0.163050867092	0.00340385427158	0.0120189319666	0.021534784995	0.0233570575201	0.00724610149103	0.0271557726419	0.022236779823
n	0.0194041287975	0.105945451823	0.622467012023	0.162947284364	0.00241734737719	0.00741543485553	0.016469059665	0.0184756061734	0.00406540663034	0.0233018778806	0.0170913621077
a	0.00950171049917	0.0766272112743	0.475005191674	0.334577160121	0.0149538326791	0.0127094354852	0.015826083555	0.0167122677245	0.00913761067678	0.0188297239602	0.0161197945359
n	0.00443745451639	0.0323144503581	0.199463428225	0.63573238004	0.0209274268264	0.0190764108284	0.0182902398517	0.0184157964082	0.0139687808923	0.0190788119867	0.0182948681786
k	0.00179649750546	0.015670281386	0.110048486075	0.66465730668	0.0115168507421	0.0273041469428	0.0367868419506	0.0380245016361	0.0147902296308	0.0397308803289	0.0396740337262
ò	0.00791752115182	0.0217228587953	0.161073928692	0.44712346556	0.0453891074474	0.0399649413143	0.0576116856502	0.0616820438787	0.0172810335436	0.082746033443	0.0574873949087
r	0.0100774569173	0.0210901825984	0.274141666231	0.37934131852	0.0655010871491	0.0326875331048	0.0429267262167	0.0470201649596	0.0141096114145	0.074332624481	0.0387716343029
a	0.00433620160577	0.0115105228661	0.214778813744	0.354455266173	0.176738302383	0.102905770368	0.0324491587389	0.0292284076532	0.0152067900382	0.0366734884937	0.021717313101
a	0.00208348475859	0.00720828677537	0.0778396254147	0.186653015391	0.343806250794	0.232561380123	0.042604416913	0.0297027715511	0.0209021463461	0.0277068124979	0.0289318320337
t	0.00086552990953	0.00259446134179	0.0264440819716	0.219514211797	0.269709966931	0.290467590041	0.051528568971	0.0386558148504	0.028076964782	0.0310704308326	0.0410723573446
s	0.000435930783177	0.0010717533106	0.0103027518905	0.232397957266	0.122984905644	0.249112853347	0.081540009657	0.0754614792835	0.0301671142607	0.0714641642775	0.125061055782
ù	0.000557898907726	0.000982883236867	0.0167951085302	0.105152381422	0.165266641881	0.260320357782	0.0997532298857	0.0840479410945	0.0231122090869	0.0961140114258	0.147897321261
n	0.000679984289242	0.000926861105622	0.0270776158434	0.0830549461407	0.20388360396	0.368694929261	0.0945879666286	0.0607047616982	0.0195271103623	0.0719414528086	0.0689207387537
n	0.000419257659747	0.000579715595207	0.0257395716145	0.0800341653802	0.173147564653	0.416578769754	0.105652938876	0.0646997355661	0.0208661651208	0.0669202532695	0.0453618509179
i	0.000302908963249	0.000492171341736	0.0161565078848	0.0381314691934	0.133603334884	0.425158083251	0.187599109625	0.077681053522	0.0213734540403	0.0580542597565	0.0414476326393
t	0.00034242644775	0.000363670820579	0.00705382630827	0.0155275045645	0.069019824628	0.390620981084	0.273870953208	0.107006754507	0.0191551866801	0.0581770985855	0.0588617575464
i	0.00032862500925	0.000241385253526	0.00388011786609	0.00841661755483	0.0508266955427	0.346855593695	0.317429067736	0.138857844836	0.02639621956	0.0520757051952	0.0546921203488
k	0.000407176946417	0.000176423037842	0.00170348588536	0.00470030495161	0.0400346725142	0.249367969565	0.379198282579	0.211215644945	0.0311922991867	0.0397295447317	0.0422741946163
a	0.000471776375472	0.000182790109281	0.00096846208512	0.00272508560387	0.0256011465047	0.153012958188	0.39389046086	0.288786761648	0.0592719063956	0.0361592169106	0.0389294325388
è	0.000627732841824	0.000269954876427	0.00177120955171	0.00131100044129	0.0263167565016	0.131462799396	0.398694026953	0.299172050549	0.0692256861319	0.0382168083035	0.0329319868463
c	0.000864726403941	0.000466199918809	0.00420066691724	0.00333143493376	0.0584067585005	0.0784975007987	0.317711392318	0.268548323516	0.080482516044	0.128875524101	0.0586149872821
h	0.000726994091314	0.00045143667627	0.00394175120575	0.00398514988792	0.0591541365002	0.0543814145996	0.278499240773	0.308557287839	0.0850037740147	0.147230472367	0.0580683524274
i	0.000522770647105	0.00028587207209	0.00177814234192	0.00164772454931	0.0209198555001	0.0486050755332	0.266933661591	0.350222542613	0.177002670005	0.0764343141223	0.0556473674758
o	0.000471486332368	0.000281907560697	0.000952050777307	0.00089852289977	0.0074185661767	0.0289351895111	0.16455299053	0.351255124204	0.288799480002	0.0794445870408	0.0769901124919
l	0.00254486437746	0.000901071500232	0.0012466683491	0.00062335692659	0.0029480266689	0.0168215996037	0.11574031051	0.389336478068	0.277420193334	0.0892236976803	0.103193784164
ù	0.00334202172582	0.00154720006674	0.0160344474164	0.00119970602886	0.0019075440563	0.00977142063457	0.0780477128367	0.300074339356	0.253775681111	0.138698971227	0.195600998055
s	0.00257620624194	0.00196069472225	0.0263440548055	0.00272916437629	0.0028774503521	0.00710278421152	0.0496887546122	0.196694666452	0.236445507037	0.247162880409	0.226417846018
t	0.00256642734731	0.00220241604075	0.0210532812685	0.0038376825921	0.00313421858403	0.00493304590384	0.0350953385374	0.157428025484	0.256641442346	0.321592726803	0.191515402006
r	0.00144536556577	0.00148054441358	0.0136275732228	0.0037097049307	0.00188027286134	0.00362843810128	0.0258783451791	0.099288063828	0.317176557449	0.352667572268	0.179217567335
o	0.00138435977192	0.00114801567119	0.0064452370076	0.00238858622023	0.00107757491045	0.00242274596709	0.020009320393	0.0831233599427	0.27571784915	0.401834657423	0.204448309112
a	0.00235642265731	0.0016086593904	0.00435564683587	0.00105723841674	0.00054602542015	0.0025743063557	0.029280640131	0.121928296648	0.232947546383	0.384851442474	0.218493803037
n	0.00499443648577	0.00244087703013	0.00309214381196	0.000936826938913	0.000271003006717	0.00252907048523	0.029695558377	0.171834738883	0.261554882128	0.293207987491	0.229442481012
a	0.00515404899526	0.00283667877671	0.00232871090399	0.000837531379638	0.000298644908906	0.00160333146174	0.015919088559	0.129220332961	0.202537674043	0.30223569583	0.337028287004
m	0.00245320073175	0.00192915100557	0.00238598860133	0.000561714759879	0.000472374282969	0.000956460743913	0.007484131603	0.047787005987	0.116038916014	0.50295715861	0.316973962335
m	0.00263336647725	0.00135062748186	0.00464116803378	0.000967080953293	0.000383025217656	0.0011042012713	0.012880325851	0.053874690329	0.205037176671	0.49188499287	0.225243380778
è	0.00283969629242	0.00153291462729	0.00655032017793	0.0011392008511	0.00140149538255	0.00114452436043	0.014896977617	0.058208220443	0.243975734557	0.44618505429	0.222125890259
n	0.00288707676414	0.0019961345091	0.00739568455931	0.000795744517033	0.00258751739418	0.00048017459681	0.00569345917233	0.0238714991477	0.117520977186	0.61272810143	0.22404366342
o	0.00255953088805	0.00164145158637	0.0055214750631	0.000543181759011	0.00176499051139	0.000345126828937	0.00284787495744	0.0116496520492	0.0682611217287	0.54011059381	0.36475501114
</S>	0.00157836609402	0.000919918918185	0.00310032384655	0.000410959809505	0.000911483925695	0.000368398899469	0.00233834887872	0.0095675715246	0.0538833298644	0.423914986905	0.50300632557
