 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
e	0.45870341	0.360198665	0.01798532125	0.0104000175	0.01027388275	0.01014773325	0.0102463765	0.01025290575	0.010245837	0.0101994045	0.0099923165	0.0101674825	0.00984794225	0.010257138	0.0102052865	0.01025013375	0.0101532605	0.0101464215	0.010326419
d	0.299341406667	0.486917655	0.02644460075	0.0123858035	0.01204485575	0.0114394155833	0.0121054735	0.0121591269167	0.0121073086667	0.0117977485	0.010622274	0.0115930795	0.00981183175	0.0121856166667	0.0118304371667	0.0121373209167	0.0114617525	0.0114254188333	0.0121888663333
i	0.210547278889	0.481441695	0.0783041709167	0.0156869581667	0.0148977789167	0.0139890600278	0.0148121305	0.0148739043056	0.0148088142222	0.0144253725	0.0129881975	0.0141722528333	0.01199885225	0.0149055428889	0.0144644463889	0.0148453906389	0.0140070305	0.0139634312778	0.0148677217778
k	0.127483136296	0.393125528333	0.164951443639	0.0230285870556	0.0211599196389	0.0182729476759	0.0213020568333	0.0215814901019	0.0213097254074	0.0197917075	0.0155573248333	0.0188912212778	0.0125595244167	0.0217199862963	0.0199256177963	0.0214343138796	0.0183258798333	0.0181499194259	0.0214296882593
ì	0.0770189120987	0.289925302778	0.299465071213	0.0320876430185	0.0221175725463	0.0155174865586	0.0248917012778	0.027481231034	0.0250103864691	0.0186019018333	0.0115647206111	0.0166370952593	0.00776308710557	0.0291709434321	0.0189730150988	0.0263739396265	0.0156241212778	0.0153545583753	0.0264213554198
m	0.0597361840329	0.250291900926	0.328884773738	0.0458989060062	0.0178430235154	0.0098490491862	0.0261876344259	0.0398983970113	0.026696144823	0.0129731711111	0.0073315532037	0.0108220335864	0.00493158913519	0.059466721144	0.0134660121996	0.0329553702088	0.00993921942593	0.00973946669177	0.0330889201399
m	0.0640372246776	0.220845943642	0.201080837913	0.0667693186687	0.0192655108385	0.0102168170621	0.0350135264753	0.0647523223371	0.036095870941	0.013554180537	0.0081554450679	0.0111779700288	0.0061750181784	0.109318880381	0.0141526293999	0.0493938687363	0.0103109934753	0.0101224293973	0.0495612200466
u	0.0587147138925	0.141259567881	0.269264965971	0.0677153308896	0.0242189072795	0.014809281354	0.0349879188251	0.0593982594457	0.0358172513137	0.0173299285123	0.0130802390226	0.0154682558429	0.0119776153928	0.0947988534603	0.0178051978	0.0468675542454	0.0148014914918	0.0146668259658	0.0470178390155
e	0.0265198802975	0.0823096409603	0.413253388657	0.120334298297	0.0426973084265	0.0173816184513	0.024435396275	0.0321535929819	0.0242115874379	0.0178616878374	0.0156827023409	0.0171009126143	0.0148033184643	0.0438746464868	0.0180153699333	0.0278721354151	0.0167985211639	0.0167330573219	0.0279609963385
m	0.0104236374325	0.0426840496534	0.408130062886	0.174703319432	0.0605591378088	0.0191931184838	0.0253639987583	0.0276768371606	0.0245894674793	0.0204874039458	0.0148005161136	0.0190913852048	0.0116466064881	0.0316412761623	0.0206807506444	0.025937271805	0.0183137147213	0.018099752774	0.0259777564462
à	0.00606419414417	0.0212443818845	0.309025607629	0.295725619811	0.0813757859363	0.0164904478279	0.0270279889194	0.0284002157202	0.0255396451598	0.0190910119819	0.0110876156379	0.0168696158349	0.00731643542937	0.0304912053874	0.0194447833815	0.0268070762683	0.0157164155738	0.0154196614913	0.0268623121487
n	0.00467809694806	0.0149934996948	0.24653384921	0.458167016604	0.0893225653121	0.0081950046093	0.0201658719731	0.0224398335734	0.0181079367199	0.0100737311273	0.00499612591263	0.0082569911783	0.00344551630979	0.0251443341291	0.0104103326272	0.0201033037561	0.00747666565793	0.0073082935971	0.0201810560496
a	0.00197069494935	0.0079966999316	0.193673276403	0.462224998868	0.185191875104	0.0130990562031	0.0197574986577	0.0166524285245	0.0128062659066	0.00730060317577	0.00452196457088	0.0061243406261	0.00376510246993	0.0181210651764	0.00729693487573	0.014046625752	0.00570413288598	0.00562146429903	0.0141250051165
m	0.000805917129783	0.00330358601053	0.084534408801	0.414418032956	0.305838815035	0.020135467401	0.0259326888859	0.0182867741748	0.0157871523022	0.0114378940586	0.00645929369029	0.00972256164203	0.00445183342331	0.0178245131921	0.0113472976252	0.015948274084	0.00897177116199	0.00877427999968	0.0160194541388
u	0.000418648536594	0.00158639047018	0.040614456267	0.321670950985	0.383691348345	0.0339940101337	0.0387428606286	0.0217889407249	0.0190824787674	0.0149468253529	0.00901916939676	0.0128166608807	0.00656325360777	0.019591109064	0.0145672413751	0.0184368833613	0.0119471053873	0.0116982716666	0.0188233887129
o	0.000224651648865	0.000842966026727	0.0241387186557	0.196460675328	0.429205736115	0.0929801900446	0.0901886135429	0.023977850575	0.0174812245891	0.0144673537843	0.0100887489656	0.0119272759602	0.00859254853592	0.0144171100213	0.0125325102917	0.0139566267871	0.0114732194624	0.0113413595555	0.0157026042376
c	0.000100587246288	0.000407108502242	0.0103326174519	0.117494108776	0.358692798705	0.134166166682	0.147238057848	0.0367099631917	0.028291990863	0.0206559082614	0.0097401621552	0.0150156473201	0.00544494012864	0.0249190526738	0.0174862284306	0.022656370929	0.0134185974875	0.0125362315185	0.0246934767459
i	6.30728687627e-05	0.000270344644081	0.00580361615063	0.0744908782587	0.254364549568	0.171475725561	0.217084679283	0.0500176383972	0.035340176621	0.0250987244205	0.0111250402184	0.0169982631067	0.00604403665955	0.0289788738913	0.0198080011435	0.0260578839763	0.0149171588292	0.0137698130062	0.0282915552486
ù	5.45216275876e-05	0.00013761421036	0.00349161471688	0.0747966860862	0.174086215189	0.170195415187	0.314583569761	0.0875903054657	0.0341118018737	0.0182389378068	0.00877378383947	0.0109520902022	0.00652924405318	0.0235354609638	0.0119089977145	0.0177808533254	0.0098640138764	0.00967940600207	0.0236894814162
r	3.92115528625e-05	7.04186257867e-05	0.00209824343896	0.0825796720287	0.153424220396	0.150184195062	0.335579726587	0.127244915155	0.0351224729579	0.0131471292689	0.00533739304649	0.0063170434674	0.00284524480773	0.0322442726546	0.0068033847715	0.0142374831085	0.00548857109213	0.00585413633402	0.0213822544721
i	3.23215766208e-05	4.36406702622e-05	0.00109119697965	0.0527566563429	0.119734501799	0.170336725021	0.330715115529	0.163492785052	0.0559669543193	0.0242824250896	0.00492822544883	0.00600356198913	0.00176785205924	0.0281489048849	0.00573027902383	0.0103507900362	0.00455552213071	0.00489374994467	0.0151687926574
m	5.08997588736e-05	0.000107392381754	0.000696498859883	0.021412231981	0.060571399933	0.14341367834	0.344691445176	0.197606605017	0.0805890247731	0.0319852443632	0.00527378614961	0.00825162392971	0.00147022858641	0.034527198295	0.00959961957461	0.0221917233454	0.00610707261024	0.00581903164822	0.0256352730525
