 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.7285617	0.1308251665	0.0153441655	0.018442839	0.0147480682	0.0153796824	0.01543150335	0.0153910561	0.01526247165	0.0152741989	0.0153392368
d	0.457818683333	0.188574492167	0.0177249408333	0.0130821575333	0.0262375834	0.0497836304667	0.0582426107833	0.0571733060333	0.0449360422167	0.0442507163	0.0421758579333
ì	0.208087067778	0.337717120722	0.0196385286111	0.00818673837777	0.0266104058	0.0672532108222	0.0823195819278	0.0804207600111	0.0586804107389	0.0574834407667	0.0536027583111
s	0.150176725926	0.525982680241	0.023492268537	0.00490913389259	0.0179774339333	0.0467549762741	0.0573039489759	0.055971933337	0.0406865115796	0.0398515202556	0.0368928981037
o	0.142264461975	0.52733049008	0.135792439179	0.00749824339753	0.0146821853111	0.0290543394247	0.034224515992	0.0335689184457	0.0259863271932	0.0255640590852	0.0240340403679
n	0.0927012846583	0.493688206693	0.28093973306	0.00848734736584	0.0146650587704	0.0183759711416	0.020131649664	0.0198906718152	0.0173114240644	0.0171578253617	0.016650849456
t	0.0477943482194	0.500870578898	0.23973231102	0.00516216188861	0.0206875629235	0.0311674863805	0.0342136412213	0.0338222992717	0.0291941543548	0.0290138257872	0.028341626152
a	0.0337454230731	0.360151566299	0.341837803673	0.0160226908295	0.0278712223078	0.0370301461268	0.0404136137404	0.0399513194239	0.0346356111183	0.0344578209291	0.033882769384
o	0.0253092920244	0.166160985433	0.571439867891	0.0416715682765	0.0406016137693	0.0260478217089	0.0269496329135	0.0267052644746	0.0247612590394	0.0247774669764	0.0255752377947
n	0.0116429368748	0.072075405811	0.537307155964	0.0413788140922	0.103245307923	0.0312459852363	0.0441917859712	0.0417078481582	0.0408490253465	0.0350901343255	0.0412655915982
a	0.0055506416916	0.030329190937	0.357466265321	0.170097210697	0.181792545974	0.0325146154121	0.0488448736571	0.0452257647194	0.0447485957822	0.0370947691085	0.0463355081994
d	0.00304042220387	0.0139617572457	0.18746163844	0.219775376899	0.264350548658	0.0278259131374	0.0690356295524	0.0585872169065	0.0584823609274	0.0390038737028	0.0584752337331
e	0.00131841055796	0.00545859241523	0.0850865901467	0.257654185633	0.327052419553	0.0267523260458	0.0746153831841	0.0611594166355	0.0610908636425	0.0378461832343	0.0619655852444
r	0.000788896302653	0.00236365738174	0.0454019500489	0.339197978544	0.325192086518	0.0254107370153	0.0732292643947	0.0498763632118	0.0532444295475	0.0289129964114	0.0563816190815
