 	le	melanzane	vogliono	girate	</S>
i	0.71626005	0.09032137	0.055372294	0.080825552	0.057220765
m	0.80546525	0.0609644718333	0.0435164563333	0.0450196055	0.0450341836667
a	0.719616116667	0.103586855778	0.0606514727778	0.0544876736667	0.0616577932222
r	0.666554938889	0.129230371926	0.0710152875926	0.0575163595556	0.0756829650741
a	0.52610852163	0.333494547309	0.0510020391975	0.0339186598519	0.0554761466914
n	0.249967922543	0.60877444577	0.0551925863992	0.028266368284	0.0577986032305
g	0.266323367514	0.478508615257	0.0975356387997	0.022983692428	0.13464866441
i	0.225740123838	0.443848295086	0.132105176267	0.040952135476	0.157354264803
à	0.094167080946	0.530354058362	0.216182572089	0.0428773161587	0.116418956268
n	0.0507024423153	0.462550326121	0.32971484403	0.0254923540529	0.131540040089
e	0.0294454234384	0.35689478204	0.463344601343	0.042674762351	0.10764041403
i	0.0129038211461	0.190941603013	0.653011153781	0.081997974117	0.0611454306767
t	0.00489756678203	0.0715874130043	0.79435235126	0.0738479997057	0.0553146808922
è	0.013592899994	0.0754209806681	0.77918483042	0.0545810082352	0.0772202806307
l	0.017073810198	0.074837717556	0.78060239014	0.0439542454117	0.0835318452102
u	0.006651973556	0.0272341599853	0.61497308338	0.279663814471	0.0714769917367
n	0.00297389020867	0.0107519263284	0.29583770446	0.53753879149	0.152897690579
e	0.00208967506956	0.00626962297613	0.15271741582	0.560917730497	0.278005530193
v	0.00181800688985	0.00449494267204	0.0656320142733	0.440892236832	0.487162763398
o	0.00199480639662	0.00403503057068	0.0326588214244	0.277791945611	0.683519354466
t	0.00189010073221	0.00371858423689	0.0169731828415	0.314864795204	0.662553318155
i	0.00223890584407	0.00289516045896	0.00909751131383	0.313572738401	0.672195692718
m	0.00244566928136	0.00343658771965	0.00853005827128	0.254264436134	0.731323250906
m	0.00627942926045	0.00239115167322	0.0206138829238	0.182643840711	0.788071696969
è	0.00743799495348	0.00191896389107	0.0293421769746	0.112172760904	0.84912812899
n	0.00457221068449	0.00646993976369	0.0264274099915	0.313562462301	0.648968009663
e	0.0054517200615	0.0074051886879	0.0296348406638	0.354438189434	0.603070086554
</S>	0.00605011453075	0.00404941599395	0.0319486503319	0.198179047717	0.759772793277
