 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.4488946765	0.0175553415	0.03579333535	0.0363338685	0.036139277	0.03412851765	0.03607028725	0.035994077	0.0323131127	0.0358329915	0.0301107425	0.0360874617	0.0343307872	0.0321388507	0.01570462	0.0269157588	0.0396101	0.0360461545
ò	0.4108086765	0.0236875565	0.03997215045	0.0403246141667	0.0399849953333	0.0371134662167	0.03989440575	0.039780084	0.0346379832333	0.0395454771667	0.0317008505	0.0399189502333	0.0372972762333	0.0343094149	0.0146551001	0.0272114226	0.0387616566667	0.0303958678333
t	0.539001782167	0.0342904048333	0.0341216394833	0.0335537860556	0.0328381261111	0.0280730774056	0.0326592585833	0.0324544696667	0.0245929424111	0.0320370307222	0.0210423498333	0.0327077857444	0.0283170849111	0.0241382353	0.00779975156667	0.0164848192	0.0282515275556	0.0176358492778
t	0.417671607389	0.0485625742778	0.0521614178278	0.0505208120185	0.047484870037	0.0322514628019	0.0469002995278	0.0460569698889	0.0249862748037	0.0444022392407	0.0193692686111	0.0471151992481	0.0328377333037	0.0241699907667	0.00619521378889	0.0137413500667	0.0313386031852	0.0142340577593
i	0.273176465796	0.101983345759	0.0596720712759	0.0562514490062	0.052665190679	0.0366046162673	0.0518638311759	0.050931939963	0.0299563016012	0.0491204737469	0.0253832732037	0.0520961777494	0.0371594144346	0.0292593419222	0.0156153574296	0.0212554573556	0.0355588823951	0.0214464122531
i	0.154728832932	0.275775898586	0.0514272224253	0.0425900840021	0.0405353152263	0.0343813210891	0.0395940910586	0.039266946321	0.0319534775337	0.038642900249	0.0302086474012	0.0396495645831	0.0345361048115	0.0317000546407	0.0243107444765	0.0283894561185	0.0339156741317	0.0283936800844
v	0.0955347619773	0.276795301529	0.0583089028084	0.0451315240007	0.0434273227421	0.0391208060297	0.0421133463529	0.0419218817737	0.0370794845112	0.0416144857497	0.0350222248004	0.0420437361944	0.0392028736038	0.0368221182136	0.0230797708255	0.0319283453728	0.0389289553772	0.0319241506948
ò	0.0723835363258	0.33685342251	0.0750369509361	0.0451081320002	0.042004047914	0.0357545596766	0.0397792447843	0.0395305709246	0.0329039118371	0.0391286632499	0.0300938912668	0.0396643627315	0.0358722632013	0.0325410575712	0.0158325001752	0.0260789401243	0.0353895777924	0.0260443405649
e	0.0357699234419	0.491358847503	0.152405736979	0.0421492480001	0.0309123829713	0.0208880648922	0.0239463942614	0.0236788983082	0.0184837886124	0.0232819460833	0.0166803370889	0.0237472579105	0.0207309737338	0.0182673443571	0.00930947429173	0.0143861277081	0.0199389112641	0.0140643221883
g	0.0147182591473	0.328679610501	0.277218618993	0.0601617526667	0.0404799769904	0.0241992722974	0.0262860080871	0.0259281791027	0.0214893978708	0.0256102933611	0.0194586170296	0.0256312029702	0.0237419189113	0.0212793694524	0.00977788076391	0.0164196629027	0.0232320414214	0.0156879270628
h	0.0114632407158	0.2049687015	0.371105506331	0.0747415108889	0.0476784793301	0.0259208327658	0.0286264746957	0.0281635997009	0.0223081662903	0.0277646844537	0.0194919960099	0.0277604626567	0.0253620189704	0.0220081581508	0.0075434659213	0.0153978329676	0.0249296908071	0.0147651723543
è	0.0087702096386	0.2029882305	0.401483275444	0.138481616963	0.0682949774434	0.0166160598219	0.0199070498986	0.0192894482336	0.0130432456968	0.0184885529846	0.0109926040033	0.0187274552189	0.0157604370901	0.0127870209836	0.0038615017871	0.00824314595587	0.0143945209024	0.00787063045143
