 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.789817965	0.1159761775	0.02165357	0.009896923	0.0183985665	0.0066174178	0.02135834125	0.0162810795
g	0.601074675	0.275915519167	0.0382452973333	0.0144535443333	0.0290989678333	0.0065973078	0.00979528001667	0.0248194075
r	0.408243488333	0.455073693056	0.0466312024444	0.0177917974444	0.0304475039444	0.00804606026667	0.00688204277222	0.0268841968333
a	0.260206988111	0.535615017685	0.127782240815	0.0185430998148	0.0212377479815	0.00927902142222	0.00788807792407	0.0194478136111
t	0.115574213037	0.582710815895	0.214716186938	0.0242034216049	0.0205745469938	0.0141914448074	0.00901953097469	0.0190098798704
s	0.078559152679	0.499389988632	0.262698002313	0.0351768788683	0.0523551479979	0.0175284526025	0.00906534199156	0.0452270706235
a	0.076428101893	0.320687136211	0.355955277438	0.0607352896228	0.0729937193326	0.0279982448675	0.0215172226639	0.0636850055412
è	0.047772285631	0.178584818737	0.527329835813	0.0852237732076	0.0624427604442	0.0273017996225	0.023242368088	0.0481023555137
n	0.023177946777	0.077924078579	0.683846058604	0.103051251069	0.0586678098147	0.0118024056408	0.009090525996	0.0324399021712
a	0.0105514554923	0.0403943468597	0.514773082868	0.298527200356	0.0732795322716	0.0210243783136	0.0145018960987	0.0269480873904
n	0.00456883308743	0.0191527195532	0.224437632623	0.577331433452	0.101132077424	0.0313607021045	0.0169654663996	0.0250511404635
g	0.00269832245248	0.0219942267844	0.121374032541	0.636066711151	0.120665449141	0.0359432497015	0.0157179251665	0.0455400801545
r	0.00252088008416	0.0251634909281	0.10106077418	0.49951264705	0.26524686638	0.0364131289005	0.0164693980555	0.0536127967182
à	0.00312817566139	0.013674191476	0.08703844806	0.290793665683	0.528725378793	0.0352287116335	0.0104736996852	0.0309377029061
m	0.0028875000338	0.006857834242	0.0522681028867	0.130975826228	0.734666166264	0.0443604865445	0.00736293556173	0.0206211209687
m	0.0129112742913	0.0151891999973	0.0448991178289	0.196478413076	0.623656812088	0.0382061985148	0.0183392291872	0.0503197629896
a	0.0164790119171	0.0184229391991	0.0438757452763	0.254789297692	0.352493764029	0.195243701172	0.0588436987291	0.0598518719965
u	0.0060273440257	0.00733862493303	0.0171282221921	0.151176190231	0.212556484676	0.351051030391	0.185161836243	0.0695602749988
d	0.00247191307523	0.00314217664434	0.00634321951403	0.079101205077	0.112595404892	0.48869214013	0.204462237081	0.103191671666
e	0.00124018419174	0.00133587106478	0.00234913670801	0.039591281359	0.0519671132973	0.454053883377	0.327361384027	0.122101103889
r	0.00237876439725	0.000742553304927	0.00099116666267	0.018452672653	0.0285633510991	0.271622417792	0.475745921342	0.201503147963
f	0.00291855239908	0.000531443384976	0.000959782027557	0.012622363751	0.0322081213664	0.220719762597	0.298590489447	0.431449519321
ù	0.00203678156636	0.000519883544992	0.000956442822519	0.010476656217	0.0315637084555	0.115571772532	0.286189335482	0.55268546644
m	0.00146345426545	0.000380318004997	0.00050669272084	0.004113727639	0.0180393221518	0.0526039065107	0.489276911827	0.43361569548
m	0.00182762049848	0.00151132635833	0.00278248790695	0.0181337271463	0.0894803913839	0.17448523617	0.418647117276	0.29313209516
u	0.00205482534949	0.00198897325278	0.00357381270232	0.0230357014488	0.111901949728	0.207129999057	0.223358879092	0.426955868387
</S>	0.00129627219975	0.00120630617639	0.00197441225116	0.0121847778244	0.056309108764	0.108477730029	0.191098529546	0.627452884193
