 	sta	seduta	nel	giardino	</S>
s	0.94922987	0.0115389645	0.0118038466	0.0136906345	0.0137367682
t	0.91682949	0.0154468821667	0.0205867375333	0.0153004535	0.0318364807333
è	0.802248596667	0.0896882653889	0.0279567201778	0.0192998575	0.0608065822444
i	0.539634722222	0.34377531513	0.0382189873926	0.0218692715	0.0565017237481
k	0.444615430741	0.386887565043	0.0731137504642	0.0351147798333	0.0602684842494
a	0.369406086914	0.412560795014	0.100562960155	0.0489122176111	0.0685579597498
s	0.159436107305	0.466375595005	0.257789180052	0.0565317368704	0.0598673835833
i	0.0802265657683	0.393805015002	0.377426700017	0.0783465889568	0.0701951198611
m	0.0427519040894	0.372688698334	0.420567063339	0.0768684153189	0.0871239199537
m	0.0245665201965	0.243812876111	0.37159121778	0.0943216841063	0.265707726651
è	0.0604390183988	0.20510143537	0.26390957926	0.115590734702	0.35495928555
n	0.0659682964663	0.201365898457	0.451347313087	0.0810213899007	0.200297149183
i	0.0271789954888	0.130189246152	0.469489497696	0.2760105783	0.0971317247277
s	0.0109592397429	0.0672469990507	0.319837449232	0.528975492767	0.0729808459092
t	0.0055724124943	0.0307205146836	0.288258659744	0.518009810922	0.15743860197
o	0.00442351886477	0.0170168389945	0.177506217248	0.507040550307	0.29401289399
n	0.00223266143492	0.00851356616483	0.0666955212493	0.580078866769	0.342479394663
g	0.00090353405164	0.0116029564549	0.0595004219164	0.609262872256	0.318730214888
h	0.000492007627213	0.0123548731516	0.0590466306388	0.613255377419	0.314851124963
i	0.00178594985907	0.0108218163839	0.0344368958796	0.50150257914	0.451452751654
a	0.00247748635302	0.0099700579413	0.0241409177599	0.265434391047	0.697977107218
r	0.00132285055101	0.00367851179377	0.0108404410966	0.119214807682	0.864943352406
d	0.000920143527003	0.00321501193126	0.0101717597422	0.098164591894	0.887528467469
ì	0.000671160882334	0.00412916944375	0.0190819209141	0.144128680631	0.831989045823
n	0.000492986357445	0.00277704293125	0.0162396476714	0.130086776877	0.850403538608
o	0.000465006452482	0.00162094399375	0.0119146279238	0.113495965626	0.872503446203
</S>	0.000377197976241	0.00162381554687	0.0150328659619	0.142370627813	0.840595473101
