 	non	mi	aspetti	che	non	vengo	</S>
m	0.43930095	0.088929456	0.0817467343	0.112783959	0.0438773818	0.1204868525	0.1128747439
ì	0.202939185	0.224902492667	0.1070442281	0.139984619667	0.0458460509333	0.145566004167	0.133717477967
m	0.114079188	0.288792574222	0.108885889367	0.142167253222	0.0230860503111	0.219314274722	0.103674795989
e	0.0920686973333	0.350755291407	0.096719440789	0.132920271074	0.0216677197704	0.224973382241	0.0808952173297
m	0.0791135327778	0.350468517802	0.0662425345963	0.142819463691	0.0189163314568	0.21546884808	0.126970817777
ì	0.0352088675926	0.140286165267	0.135191738199	0.29677640123	0.0124041246856	0.229864726027	0.150267985926
n	0.0191735868975	0.0661832937557	0.2192510794	0.476754967077	0.0119481068952	0.126279974009	0.0804089553087
i	0.00793658979917	0.0267446119186	0.221700733133	0.572373955692	0.0535369016317	0.0718904063363	0.0458167561029
k	0.00374659645306	0.0125057577529	0.171814607711	0.649376695231	0.0700639482106	0.0514572017788	0.0410351690343
a	0.00154550805769	0.00505766243097	0.11629556457	0.603312731744	0.17821795707	0.0531927162596	0.0423778753448
e	0.000798907484563	0.00237182242032	0.07717479119	0.374084750581	0.421062259023	0.0642226960865	0.0602847894483
n	0.000467671450188	0.00236943855011	0.03808630123	0.169724840527	0.395194109674	0.324628620362	0.0695290091494
è	0.000350553270396	0.0023753572247	0.0165936052433	0.067401327509	0.176975173225	0.695027173454	0.0412767760498
r	0.000314780900465	0.00137264421623	0.0107175110811	0.0353164791697	0.0763055144083	0.845549924485	0.0304231086833
k	0.000326169706822	0.00110414448541	0.0108972446937	0.0340632193899	0.0507227504694	0.842490484828	0.0603959678944
o	0.000381011262274	0.00058556286847	0.0108570618979	0.0300853764633	0.0338588918231	0.577242118276	0.346989969298
m	0.000496293140758	0.00052277454949	0.0150680166326	0.0147930889544	0.017170491941	0.328668772759	0.623280556433
e	0.000678123980253	0.0010053449165	0.0159578212109	0.0085164416848	0.0295654693137	0.24523708592	0.699039718811
</S>	0.000915440290126	0.00144843505825	0.0118781156055	0.0067825536924	0.0499167596568	0.17377970546	0.755279009405
