 	la	pasta	vuole	sale	</S>
i	0.65898927	0.268061715	0.02167113	0.0296527335	0.0216251125
p	0.476144223333	0.375877825	0.0463966066667	0.0503262605	0.0512550798333
à	0.291200441111	0.508143401667	0.0695577722222	0.0634855818333	0.0676128156111
s	0.151932848704	0.700509587222	0.0632812840741	0.0412977517778	0.042978513537
t	0.094301399568	0.752739749074	0.072630281358	0.0385166240926	0.0418119238457
a	0.0445109011893	0.518957363025	0.325970467119	0.0570687403642	0.0534925036152
t	0.0196495721964	0.202599264342	0.571089122373	0.108060156788	0.0986018202051
è	0.0106240346321	0.094073890114	0.676312730791	0.113922591263	0.105066715068
l	0.00618082657737	0.0544745447047	0.806001580264	0.0786353460877	0.0547077116893
i	0.00326175062579	0.0211524900682	0.588158108421	0.324485678696	0.0629419822298
à	0.00202020044526	0.0078522761394	0.24572407114	0.670943712899	0.0734597607433
l	0.00072482207142	0.00319774319647	0.110560928047	0.829856237633	0.0556603015811
a	0.000665394876807	0.00190515556549	0.0456898480157	0.758594312544	0.193145295194
</S>	0.000960693438404	0.00177588323275	0.0256976755079	0.631104056272	0.340461682597
