 	la	pasta	vuole	sale	</S>
i	0.65898927	0.268061715	0.02167113	0.0296527335	0.0216251125
p	0.476144223333	0.375877825	0.0463966066667	0.0503262605	0.0512550798333
à	0.291200441111	0.508143401667	0.0695577722222	0.0634855818333	0.0676128156111
s	0.151932848704	0.700509587222	0.0632812840741	0.0412977517778	0.042978513537
t	0.094301399568	0.752739749074	0.072630281358	0.0385166240926	0.0418119238457
a	0.0445109011893	0.518957363025	0.325970467119	0.0570687403642	0.0534925036152
ì	0.0186591213964	0.219560531008	0.663313255706	0.0573426267881	0.0411244435384
t	0.00725070421213	0.100525644003	0.809734285235	0.053011284596	0.0294780841795
e	0.00472134881738	0.038980091101	0.705880621745	0.194900793865	0.0555171363932
l	0.00368595322246	0.0146852061337	0.415959723915	0.423129124622	0.142539984131
e	0.00209827242415	0.00599314881123	0.191607775638	0.625605028207	0.174695778044
à	0.00151708062472	0.00278875363708	0.0761674298793	0.799226696069	0.120300066015
l	0.000538795268907	0.00160769811236	0.0304585396264	0.88919921869	0.0781957853383
a	0.000710286500302	0.00222720377079	0.0126971206088	0.73106600623	0.253299398446
</S>	0.00114305340015	0.0032090285354	0.0078447674044	0.543604873115	0.444198274223
