 	le	melanzane	vogliono	ee	girate	</S>
t	0.8024792	0.0498106385	0.0350868805	0.03486339	0.041173852	0.0365860025
e	0.8005192	0.0530296818333	0.0365491738333	0.035988186	0.037032477	0.0368812888333
s	0.760949216667	0.0668191672778	0.0472407889444	0.0422149803333	0.0354396063333	0.0473362572778
m	0.778234132222	0.0460895040926	0.0558159896481	0.0380130224444	0.0224070921111	0.0594402580926
a	0.648586364074	0.131126928031	0.0667616265494	0.0477594581481	0.035977180037	0.0697884560309
r	0.596911564691	0.19230982601	0.0627901055165	0.0463007783827	0.0388305743457	0.0628571840103
a	0.473458953564	0.369406595337	0.0535014501722	0.0318340361276	0.0255443207819	0.0462546383368
n	0.192168479855	0.639916465112	0.0598862967241	0.0361792530425	0.025676718594	0.0461728001123
g	0.178731189952	0.520078791704	0.105902977241	0.0533996743475	0.0259797695313	0.115907605704
i	0.156850691984	0.374798290568	0.228587735747	0.0665875214492	0.0368447188438	0.136330993568
à	0.058659667328	0.312077380189	0.464789668582	0.0532394731497	0.0321160289479	0.0791177761893
n	0.0265407221093	0.210641670063	0.641375256194	0.0369623573832	0.0170138829826	0.0674661037298
e	0.0136457513031	0.156452565354	0.687624552065	0.0654385194611	0.0226161829942	0.0542224102433
t	0.00560344920103	0.0891533814513	0.747952117355	0.0905415851537	0.0287050593314	0.0380444240811
è	0.00697619456701	0.0568714908171	0.788170585785	0.0876380570512	0.0213406554438	0.0390030133604
l	0.00837561752234	0.034713705939	0.829586308595	0.0783747923504	0.0124575014813	0.0364920431201
u	0.00425652655411	0.013640463113	0.636618636198	0.29684186745	0.0209648471604	0.02767760904
n	0.0017666081647	0.006001979471	0.288254503399	0.63757440915	0.0375735790535	0.02882885768
e	0.0012055515549	0.005235655457	0.131317372466	0.70783604305	0.108763356351	0.0456419692267
e	0.0014537516183	0.00471507888567	0.0632551380553	0.605588151017	0.23891933545	0.0860685230756
e	0.0017470495061	0.00216051176189	0.0240708889184	0.442184610339	0.35846798515	0.171368971025
v	0.0022354983687	0.00150545172063	0.0134124933061	0.294482203446	0.348090948383	0.340273407008
o	0.0023903978229	0.00220884437354	0.0095709720687	0.188986231149	0.260703909461	0.536139602336
t	0.00184263334097	0.00215957115785	0.00434628189957	0.0890393439497	0.36815444982	0.534457684112
i	0.00193727258032	0.00181941918595	0.00202965730986	0.0455497015499	0.389002683273	0.559661244704
m	0.00176304022677	0.00192604589532	0.00188322323662	0.0308804260166	0.302621071091	0.660926181568
m	0.00518147477559	0.00130338716511	0.00819461977887	0.0221754075055	0.237140873697	0.726004240523
è	0.0063120060052	0.000946609345037	0.0118116471596	0.0206909628352	0.151566011232	0.808672760174
n	0.0042567757484	0.00385161687168	0.0100367814532	0.0193409502784	0.265279110411	0.697234763391
e	0.0041689960828	0.00467451555723	0.00835871641773	0.0203402744261	0.26871543347	0.693742064464
</S>	0.0033561607914	0.00252755567862	0.00611015485887	0.016781170213	0.159368171735	0.811856782232
