 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
t	0.76238855	0.111119767	0.018170055	0.0180438295	0.01828559	0.0158095515	0.0182496155	0.0185389725	0.0193940515
a	0.579435923333	0.278229419	0.0226120456667	0.0200161795	0.0194581213333	0.0179635238333	0.0206355081667	0.0206825888333	0.0209667008333
p	0.314072681111	0.522253673	0.0268694438889	0.0191667701667	0.0180200440111	0.0163448353111	0.0286873527222	0.0272708442778	0.0273143536111
e	0.203622717037	0.566021704333	0.0495456212963	0.0256474817222	0.023936091237	0.0220680368037	0.0376722325741	0.0357635150926	0.0357226098704
d	0.165787052346	0.489671308111	0.0901353170988	0.0305852469074	0.0290156504123	0.0249897116012	0.0588289291914	0.0555320030309	0.0554547846235
ì	0.119400610782	0.497242936037	0.1385078957	0.0221657839691	0.0175139804708	0.0123195985337	0.0700881997305	0.0616191310103	0.0611418342078
a	0.071612522594	0.356261426012	0.3803135619	0.0277494926564	0.0154379394903	0.0108517278446	0.0512271295768	0.0435862030034	0.0429599574026
m	0.0352997758647	0.135762079004	0.611852420633	0.0259174538855	0.0161391648301	0.00926744321487	0.0566088028589	0.0545053270011	0.0546475271342
i	0.0217996469549	0.053717812768	0.683865810211	0.0328094129618	0.0202285739434	0.0118760093383	0.058610749953	0.0583955403337	0.0586964340447
n	0.013477796885	0.020942961556	0.789304603404	0.0354659519873	0.0196213601811	0.0121440210028	0.0354754133177	0.0367699824446	0.0367978793482
c	0.0110066428617	0.00947891851867	0.709838924468	0.0218223593291	0.0154322392604	0.0068795325576	0.0830311321059	0.0693561051482	0.0731541094494
i	0.0135205576206	0.00566801653956	0.526389431489	0.119384797443	0.0455464820868	0.0173085431859	0.102657644035	0.0825997360494	0.0869247431498
à	0.0100627402069	0.00327005351319	0.441964720496	0.273012992481	0.0761276256956	0.0211464277286	0.067899596345	0.0541576580165	0.0523581543833
e	0.00484082453563	0.0019443601944	0.286583389165	0.38584756416	0.164496070232	0.0200744162429	0.054567567115	0.0442744226722	0.0373713687944
n	0.00180237481188	0.00118217712147	0.177938162055	0.385708898053	0.248697216744	0.0184503633143	0.035428788705	0.0657607872241	0.0650312235981
i	0.00077929911396	0.00090432616049	0.132832799352	0.264447892684	0.279040925581	0.136742871338	0.0356063059017	0.080247604408	0.0693979711994
n	0.00033585097132	0.000924335340163	0.077111171784	0.188533810895	0.293193338527	0.184562179446	0.0474864919672	0.141250742136	0.0666020870665
d	0.000272784473773	0.00386355141339	0.092810673928	0.126069116298	0.203256926176	0.0872076748153	0.120213540656	0.233044834045	0.133260919022
ì	0.000374160467924	0.0045367170578	0.0765453953093	0.061330594766	0.104191705392	0.167605667605	0.210514416885	0.253402868015	0.121498440341
n	0.000295039847975	0.0021342375726	0.0397904297698	0.0424942815887	0.155538705131	0.198514785868	0.205173705628	0.296260102672	0.059798639447
n	0.000303098711325	0.00158721835753	0.0754807005899	0.0310197758629	0.18377929171	0.130394081956	0.200866911876	0.328248007557	0.0483208818157
u	0.000379341323775	0.00135497371918	0.07912082853	0.0167509628543	0.09035367257	0.178404440652	0.317015613959	0.262909802519	0.0537103506052
t	0.000225498259592	0.00133186073973	0.0298048740767	0.00646324505143	0.0324041935233	0.156553959217	0.337834814653	0.34750056084	0.0878809768684
t	0.000149627514864	0.00169006384658	0.0145203842589	0.00281011085048	0.0146544335078	0.067892066739	0.385480798218	0.410596663613	0.102205835623
e	0.000336078268288	0.00193692154886	0.0103584244196	0.00236348125016	0.00820740536927	0.0735382202463	0.500195232739	0.263635634538	0.139428568541
m	0.000507453256096	0.0260648659496	0.00741750933987	0.00536806975005	0.0110073086564	0.0832228220821	0.401778280913	0.182427608179	0.28220603618
a	0.000490631852032	0.0336963404299	0.00694623831329	0.00905966275002	0.0200386882188	0.134766166027	0.322498196971	0.159226119393	0.313277915393
n	0.000456107490677	0.0156389132566	0.00555187898776	0.00834548775001	0.0238285900729	0.142620221342	0.27173605899	0.143654439798	0.388168275131
i	0.000536588730226	0.00955696111887	0.00312914641259	0.00568903358334	0.021569070691	0.068777285114	0.166003719663	0.115056279933	0.60968189171
c	0.000735897790075	0.0260007224063	0.00306540653753	0.00547166572778	0.0170750612303	0.0484561123713	0.140049756554	0.075219582311	0.683925777237
h	0.000594641160025	0.0317231073688	0.00194835698251	0.00413511335259	0.0104151161434	0.0285856157238	0.108855164185	0.0552344917703	0.758508372412
ò	0.000290657390008	0.0130883664896	0.000836034837503	0.00184417396086	0.00522291691447	0.0108081378079	0.0677315567283	0.0607480259234	0.839430107471
t	0.000198473170003	0.00648957493987	0.000407609507834	0.00213335325362	0.00488346357149	0.00555569390263	0.0525444024094	0.0557394179745	0.872048019157
t	0.000178259323334	0.00672316012329	0.00168822569128	0.00227531578454	0.00670916032383	0.00563064240088	0.0625734943031	0.0762993586582	0.837922406386
o	0.00404056747444	0.0818360532078	0.00449884686376	0.00575418996151	0.0130673864413	0.00590117556696	0.0906538747677	0.115562590886	0.678685335462
</S>	0.00789187773722	0.153604111604	0.00588089208188	0.00971323098075	0.0176976422206	0.00526400578348	0.0888600373838	0.119321757443	0.591766467731
