 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
i	0.814896975	0.025050496	0.0203746155	0.0201477725	0.019766485	0.019723024	0.020327131	0.0197169855	0.019876132	0.0201204165
a	0.632252975	0.125493147	0.0365484565	0.0299643941667	0.0292610683333	0.0292680163333	0.0292087046667	0.0291677718333	0.0291409573333	0.0296945715
d	0.450275911667	0.217797315667	0.0562150955	0.0429817390556	0.0394914747778	0.0419423957778	0.0280564585556	0.0412223079444	0.0402012237778	0.0418161338333
e	0.357785670556	0.259825505222	0.0683175318333	0.0496854863519	0.0449952285926	0.0482283982593	0.0299143941852	0.0473475729815	0.0460455855926	0.0478546652778
r	0.226383880185	0.410189591741	0.0783547939444	0.046436863784	0.0395822031975	0.0440772290864	0.0280875117284	0.0426911913272	0.0408355738642	0.0433611934259
f	0.154521680062	0.49811172058	0.127446264648	0.0384467762613	0.0307198767325	0.0382631273621	0.0145310232428	0.0323042667757	0.0286303489547	0.0370249494753
ì	0.091020584154	0.590548950193	0.167665271549	0.0262132945538	0.0221338159108	0.027618499654	0.0102433224143	0.0205045032586	0.0173779713182	0.0266738354251
m	0.0476687221847	0.703114130064	0.169243767183	0.0149389256513	0.0108940073703	0.0149422670847	0.0047912481881	0.0111086824195	0.00942801520607	0.013870298075
m	0.105233637395	0.496977316688	0.217036585728	0.0289303145504	0.0262012811901	0.0321104156949	0.016364816446	0.0250255048065	0.0224912381687	0.0296289033583
u	0.114374860132	0.213966422229	0.294771795243	0.0680598381835	0.0536520670634	0.057898708565	0.0434409188153	0.0503121916022	0.0477676740562	0.0557555211194
f	0.044932696244	0.104712418743	0.464930981748	0.0864923193945	0.0523402366878	0.053925022855	0.0444491559384	0.0489821065341	0.0463376520187	0.0528974263731
è	0.016406132448	0.0605398619143	0.665411650583	0.0926423351315	0.0305530738959	0.031455035285	0.0226336707795	0.0266036646447	0.0235999879396	0.0301546215577
t	0.00615363274933	0.0597648283048	0.754649073528	0.100115005044	0.0156443772986	0.016408126095	0.00907739019317	0.0125297618149	0.0105640721132	0.0150937589526
i	0.00266673939644	0.0462415304349	0.583787047843	0.284737945015	0.0227039254329	0.015316498365	0.00891125753106	0.011770462405	0.0104119965711	0.0134525793175
p	0.00165519914548	0.0259899228116	0.286514089281	0.493519435005	0.0537247894776	0.034935962455	0.0117869633437	0.0308146954683	0.026920871857	0.0341380377725
ò	0.00126976179849	0.0216445206039	0.178744843094	0.537717445002	0.0921235131592	0.0471026191517	0.0118652936146	0.0369175094894	0.0306924192857	0.0419220672575
r	0.00062587668283	0.0173527742013	0.229622751031	0.540403438334	0.107305114386	0.0345136347172	0.0102586263715	0.0202654021631	0.0157154414286	0.0239369757525
k	0.00046750557761	0.0162810294004	0.270180420344	0.513584702778	0.104106934795	0.0342898549057	0.0120894069572	0.016642220721	0.0127721441429	0.0195858052508
e	0.000571171319203	0.0121563148001	0.173596750315	0.405462360926	0.253270181598	0.0452047316352	0.0286630263191	0.0263465022403	0.021803774381	0.0329252017503
t	0.000901524883068	0.0116499756	0.0714418316383	0.259751256975	0.434415137199	0.0496580872117	0.032196650773	0.0455248620801	0.0401292904603	0.0543313979168
e	0.000860985421023	0.0106553662467	0.0353953880228	0.155713446658	0.527098339066	0.108523729071	0.027852188591	0.04548053336	0.0384728541534	0.0499471699723
e	0.000436522160341	0.00421159469557	0.0123024174843	0.0679747165527	0.591670663022	0.178373273024	0.0379552778637	0.0400683267867	0.0271748343845	0.0398323533241
n	0.000379264013447	0.00248531513186	0.0047036645281	0.0518722555176	0.510129837674	0.253676774341	0.0330943089546	0.0677266465956	0.0332653351282	0.0426665767747
a	0.000398788504482	0.00181180785729	0.00209800063603	0.0431568851725	0.328616762558	0.43011892478	0.0413726833182	0.0823126638652	0.0324908407094	0.0376226065916
s	0.000621993734827	0.00582744926576	0.00205016787201	0.0289286890575	0.268245770853	0.456910851593	0.0523220017727	0.107281839622	0.0337660772365	0.0440451521972
t	0.000683686311609	0.00746821392192	0.00212526735734	0.0239912382192	0.252936370284	0.457388907198	0.0308723759242	0.120628259874	0.0407992630788	0.0631064373991
u	0.000435802377203	0.00362191604064	0.00131097108578	0.0100104622064	0.146181608095	0.481171559066	0.108322859975	0.126533753291	0.0523137203596	0.0700973724664
d	0.000720464532401	0.0266960707469	0.0122632384953	0.00773834633547	0.0693242806983	0.335661743022	0.187613406658	0.15390318443	0.10423869012	0.101840617489
i	0.000843297134134	0.034098658049	0.0155891011484	0.00673081867849	0.0428597542328	0.214274811007	0.273242058886	0.173305268143	0.128894334707	0.110161929163
è	0.00136385966804	0.027918820483	0.00619766539947	0.00349668439283	0.0334489240776	0.214158060336	0.266954916962	0.226852039381	0.126764579569	0.0928444663877
t	0.00178147868935	0.0428306468277	0.00579365816649	0.00293132483094	0.0243497236925	0.174474216779	0.242440306321	0.208154668127	0.21152569319	0.0857182927959
s	0.00148204759645	0.0327492534759	0.00518479042216	0.00278169371031	0.0228844225642	0.093840695593	0.224111229774	0.258317917709	0.282674984397	0.075972992932
i	0.00208595066548	0.0153946283586	0.00333856207405	0.0044016630701	0.0215344143547	0.098407838531	0.105479597591	0.385279465903	0.251512181466	0.112565735644
j	0.00206620765516	0.0143144677862	0.00390612459135	0.00523595512337	0.0121098670849	0.094400671177	0.065771943197	0.359428975301	0.282195003822	0.160570801881
a	0.00128190298505	0.0110085319621	0.00301426157045	0.00318307857446	0.00557889116163	0.0583669667257	0.0513275010657	0.242707391767	0.397127401274	0.226404070627
m	0.000913464095017	0.00818802268737	0.00366494013015	0.00241158712482	0.00345636205388	0.0256880759086	0.0563942716886	0.132103021922	0.515208743758	0.251971506876
è	0.000782483365006	0.0101777240625	0.00435239834338	0.00194473574161	0.00252079948463	0.0131076682029	0.0421711948962	0.0745627273073	0.638028151253	0.212352095625
d	0.000840099475002	0.0087529521875	0.00264432451446	0.00125021651387	0.00167592256154	0.00597775876763	0.0578021939654	0.0487969267691	0.641599800418	0.230659765208
i	0.000691503298334	0.00517388113583	0.00159916085815	0.000992497204623	0.00112931875385	0.00252419680254	0.0604899191551	0.0381699112564	0.579449386806	0.309780181736
k	0.000724893552778	0.00437454921861	0.00194114330605	0.000924611468208	0.000934996651283	0.00302451644751	0.0578246995517	0.0310808070855	0.576173682269	0.322996060579
o	0.00127976015093	0.00433018738954	0.00211412035535	0.00119632722274	0.00115166275043	0.00341029824917	0.0603259568506	0.0270345916952	0.524175807423	0.374981260193
</S>	0.00167107407546	0.00262463851977	0.00122296555768	0.00135808481137	0.00116856352522	0.00223729462458	0.0370178059253	0.0279957448476	0.466879223711	0.457824580096
