 	è	pericoloso	di	nuotare	di	notte	</S>
è	0.8346008	0.031276278	0.015606188	0.025160054	0.028604552	0.0348406295	0.02991146275
p	0.794236816667	0.0390329336667	0.0135073681667	0.0301433336667	0.037110228	0.0463809365	0.0395884429167
e	0.569865804222	0.210884913222	0.0334138998889	0.0406098448889	0.0458531233333	0.0516935321667	0.0476789309722
r	0.351712803407	0.405537511074	0.047292813963	0.046102833963	0.0485468124444	0.0514165993889	0.0493906446574
i	0.241930955136	0.563098643691	0.0488063806543	0.0348634696543	0.0362930988148	0.038171700463	0.0368358085525
k	0.0862406959787	0.736976114564	0.0552015368848	0.0295982982181	0.0302235789383	0.0311961631543	0.0305636635175
o	0.0336571249262	0.683821138188	0.146194406962	0.0340819327394	0.0335657623128	0.0343662153848	0.0343134848392
l	0.0152965915421	0.645625546063	0.197308800321	0.0347673375798	0.0347380917709	0.0363071394616	0.0359565812797
ò	0.0414836477474	0.561266802021	0.212028238107	0.0362836615266	0.037469010257	0.0693712974872	0.0420973500932
s	0.0581863509158	0.51653968734	0.233426252702	0.0337195975089	0.0353782510857	0.0814767258291	0.0412730943644
o	0.0281794157719	0.44865427578	0.390175194234	0.0338707491696	0.0256200153619	0.0459161852764	0.0275841664548
n	0.00986936162397	0.21877443526	0.650834974745	0.0435061727232	0.0236078371206	0.0310595284255	0.0223477088183
a	0.00408159054132	0.123411225087	0.679042458248	0.0955480785744	0.0321093183735	0.0326225094752	0.0331848372728
n	0.00226380191377	0.0758459706957	0.565207366083	0.179381702858	0.0625755261245	0.0583301031584	0.0563955624243
a	0.00178828517126	0.0487167825652	0.407660708694	0.296957980953	0.0994043353748	0.0719561960528	0.0735157358081
r	0.00240860419042	0.0305723767551	0.228770121231	0.391515140318	0.152372725125	0.100556030351	0.093805016936
è	0.0146189559635	0.0138929289184	0.10604189341	0.415725660106	0.192145935042	0.147038046784	0.110536607312
t	0.0190518218878	0.00748557800613	0.0551711358033	0.398184643369	0.226661395014	0.194110538928	0.0993349007707
s	0.00913615019593	0.00434316753538	0.0266803196011	0.356711891123	0.215513383005	0.271809412976	0.11580564359
i	0.00612713623198	0.00356262227846	0.0154756038004	0.296119200374	0.238009635668	0.279901810992	0.16080396453
à	0.00507097737733	0.00282833390282	0.00672102660013	0.196848246791	0.319290371889	0.278510786997	0.190730228177
t	0.00356020732578	0.00181573241094	0.00273483812671	0.108379974264	0.41576280063	0.300677878999	0.167068544726
s	0.00327698350859	0.00155572810365	0.00152519693557	0.0603878434213	0.443575713543	0.340940519666	0.148738000242
e	0.0307622135029	0.00416955053455	0.00183313481186	0.0535050771404	0.400338867848	0.336825366555	0.172565780081
n	0.039871245601	0.00508453044485	0.00144024568395	0.0386199128801	0.327299675949	0.246109322185	0.341575090027
ì	0.015279742667	0.00214830063495	0.000727776297983	0.02211863546	0.24582044865	0.308156134062	0.405748990009
t	0.00625748425567	0.00147438756498	0.00148342585599	0.0161541905867	0.23305878955	0.425782411354	0.31578931667
t	0.00325236795189	0.00154677428833	0.00154618753533	0.00712785569557	0.17024807985	0.545652570451	0.27062614889
a	0.027990417184	0.00479615006278	0.00075769129511	0.00481700129852	0.153933143283	0.588202323484	0.21950325963
</S>	0.053650943592	0.00817764453139	0.000676517897555	0.00455241464926	0.183383451641	0.526578261742	0.222980754815
