 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a	0.8128621	0.02610665	0.020718014	0.0202907695	0.019832884	0.0203577305	0.0198584135	0.019797699	0.0198873515	0.0202883305
d	0.79693822	0.0318160506667	0.0228709156667	0.0215372061667	0.0209100786667	0.0211841081667	0.0213859605	0.0209562983333	0.0207935655	0.0216075378333
r	0.71810934	0.0602554535556	0.0346756452222	0.0291424623889	0.0258013128889	0.0256045913889	0.0304178668333	0.0244780261111	0.0230182851667	0.0284970139444
e	0.545775003333	0.158748764519	0.0515205350741	0.0382108981296	0.0338664782963	0.0333691991296	0.0394124296111	0.0319600833704	0.0302274400556	0.0369091989815
f	0.397515774444	0.25581969484	0.0642370666914	0.0439757553765	0.0385902854321	0.0391033743765	0.0439349298704	0.0383636021235	0.0365378630185	0.0419216796605
f	0.252738024815	0.338844304947	0.11039139723	0.0496861127922	0.0361725064774	0.0365568724588	0.0604167932901	0.0348212170412	0.0318897390062	0.0484830328868
ì	0.107785951672	0.536273638316	0.145262489077	0.0373722229307	0.0228331902591	0.0223439071529	0.0529551870967	0.0203408977137	0.0181578323354	0.0366746766289
m	0.051642839624	0.682308022772	0.153110133026	0.0209796589769	0.0112723481864	0.0114970363843	0.0302252666989	0.0107201546046	0.0096126911118	0.018631858543
m	0.0888096488747	0.477126035591	0.212811221009	0.036572576659	0.0230374567288	0.0230560327948	0.062496047233	0.0215802278682	0.0203357563706	0.0341749855143
u	0.0943474822916	0.202752221197	0.300176500336	0.069297907553	0.0486237185763	0.0473786329316	0.0884987957443	0.0454841619561	0.0443775364569	0.0590630268381
f	0.0408752965305	0.109085521732	0.460026833445	0.080356030851	0.0500441638588	0.0480534076439	0.0655878819148	0.0463979333187	0.0449411344856	0.0546318126127
ù	0.0156168796435	0.0744203805773	0.642258944482	0.092085548617	0.0295355282863	0.0269425658813	0.0386579383049	0.0250822774396	0.0233472285952	0.0320527178709
e	0.0057911036945	0.0504492320258	0.547666341494	0.266582006206	0.0352028637621	0.0189620452938	0.0240343337683	0.0160985631465	0.0151010962984	0.0201124242903
p	0.0022283911315	0.0233360846753	0.304368693831	0.487986348735	0.048020267254	0.0263404707646	0.0352192525894	0.0231793430488	0.0204291400995	0.0288920104301
p	0.000933683713833	0.0362302170584	0.216962587944	0.445381996245	0.0531178217513	0.0400645512549	0.0788092388631	0.0375117710163	0.0306839540332	0.0603041791434
ò	0.000571796797944	0.0393488443528	0.184939255981	0.407394732082	0.118688903917	0.0442326254183	0.082452149621	0.0349230200054	0.0278422406777	0.0596064707145
r	0.000396637942648	0.0209141101176	0.19110960866	0.479367200694	0.172223567972	0.0336009541394	0.0445446665403	0.0172788290018	0.0134662973926	0.0270981682382
k	0.000488466480883	0.0229961367059	0.238749529553	0.432268090231	0.172376955991	0.0332725443798	0.0538274255134	0.0157267843339	0.0104483849642	0.0198456940794
e	0.000631681160294	0.019363361002	0.167107449184	0.287631496744	0.296781198664	0.0994308704599	0.0636567551711	0.0237316861113	0.0158177659881	0.0258477323598
t	0.000492984653431	0.00904154576733	0.0604424410613	0.173289428915	0.471540259555	0.150179680153	0.0532367517237	0.0283004653704	0.0223344306627	0.0311420007866
e	0.000367714901144	0.00526243458911	0.0240770603204	0.116584080305	0.521771349852	0.184427333384	0.0657170622412	0.0296112204568	0.0223378038876	0.0298439462622
e	0.000234472553715	0.00242313346304	0.0085494986868	0.0588808591017	0.443486866617	0.300920274461	0.10392669908	0.0310476061523	0.0200754736292	0.0304551290874
t	0.000185946267905	0.00160484105435	0.00332228598893	0.0366437680339	0.303792742206	0.394342831487	0.171239029693	0.0379329133841	0.0201599342097	0.0307756980291
è	0.000217869425968	0.00333409111812	0.00270091054298	0.0514377060113	0.198884372069	0.343171173829	0.315845463231	0.036853747128	0.0186423287366	0.0289123366764
l	0.000208458598656	0.00707821450604	0.00411437224766	0.0473753433371	0.160465305356	0.27992332461	0.432364587744	0.0262828450427	0.0155668777455	0.0266206888921
i	0.000182045516219	0.00615423850201	0.00340209504922	0.0199532617457	0.128223190119	0.277214618203	0.416450039248	0.100151121681	0.0214168854152	0.0268525216307
n	0.000262511602073	0.003080300934	0.00145510068307	0.0096898348819	0.0735617857063	0.246965889401	0.407771699749	0.17662904056	0.0401445138051	0.0404392892102
a	0.000305648544024	0.00214577454467	0.000787343974357	0.00626809039397	0.0415843182354	0.1759201398	0.336329549916	0.32335347352	0.060547457935	0.0527581114034
d	0.000327444354675	0.00330377078156	0.000892165971452	0.00634727056466	0.0233280860785	0.0921463636	0.307983509972	0.406442731173	0.0853889959783	0.0738395954678
i	0.000345897061558	0.00368696670385	0.000903241043817	0.00635066362155	0.0145431680262	0.0571040115333	0.264513908324	0.433089083724	0.122042948659	0.0974200751559
v	0.000407998030519	0.00985580021128	0.00297300563461	0.00506645847385	0.00966684000873	0.0372337592778	0.155587244441	0.413181891241	0.203257242886	0.162769735052
e	0.00048102878684	0.0118399082504	0.0036548108982	0.00465922425795	0.00597726333624	0.0250760025259	0.109908102147	0.322442680414	0.284537230962	0.231423738351
n	0.000558998975613	0.0085300455968	0.00161430238607	0.00252098911932	0.00417533696208	0.020242648242	0.057440492049	0.282942996805	0.358176103654	0.263798086117
t	0.000519718091871	0.00737554799893	0.00103858909536	0.00169160841644	0.00213965883736	0.0100311799807	0.037699693683	0.256904365602	0.403610534551	0.278989135372
è	0.00046510656729	0.00414480179964	0.00070738504512	0.00105391558215	0.00121304016579	0.00620175849357	0.0181628406277	0.203111607201	0.52435764485	0.240581951791
s	0.000543068839097	0.00870948893321	0.00122314872837	0.00121252526072	0.00049832705993	0.00296716533119	0.00865335774257	0.0863021934003	0.623026761617	0.266863997264
s	0.000624051599699	0.00934837797774	0.00137124160946	0.00119985801024	0.000618077104643	0.0036826316104	0.00991148238086	0.0808609968001	0.609014400539	0.283368889088
i	0.0030851751199	0.0161264493259	0.00746528013649	0.00447692369341	0.00158412100155	0.00531468037013	0.014826467127	0.0790245699334	0.593861766846	0.274234586363
m	0.00375048375663	0.0195080831753	0.0107401600455	0.00581911543114	0.00157904149052	0.00355523397338	0.0136800453757	0.0502727259778	0.635706388949	0.255388758788
e	0.00172041896888	0.00855453988177	0.0051030881985	0.00275681207705	0.000862688770173	0.00486197800779	0.00868903112523	0.0724171503259	0.63942422965	0.255610096263
s	0.000973724906293	0.00394843938392	0.00200757208283	0.00143367200235	0.000553754010058	0.0052489598726	0.00469022524174	0.0690392997753	0.575397543217	0.336706845421
s	0.000750107852098	0.00272324169464	0.00128478082761	0.00139835897745	0.000307674373353	0.00241957582753	0.00755142961391	0.0443763109251	0.529182581072	0.410005988474
è	0.000769332250699	0.00181152791821	0.00162691484254	0.00159189362582	0.000327140657784	0.00147702993918	0.00947471213797	0.041943228975	0.450016760357	0.490961502825
r	0.0005437857169	0.00113520677274	0.00143448633751	0.00100848098861	0.000320749285928	0.00110227647639	0.00468439731266	0.0419798436583	0.373851373452	0.573939434275
a	0.0007650949723	0.00119191847091	0.00113953873584	0.00111809274287	0.000265616245309	0.00108774760213	0.00285699080422	0.0507145445528	0.337155011151	0.603705478092
</S>	0.00103389913615	0.00147300553546	0.00140527561792	0.00147374567144	0.000235236447654	0.000824530216065	0.00303512695211	0.0524405622764	0.347592755575	0.590485889046
