 	vado	cercando	un	forno	che	fa	rustici	</S>
p	0.84261208	0.0243040765	0.0227088385	0.0231791475	0.0213813725	0.020792905	0.02286769425	0.0221539325
à	0.755736393333	0.0559877355	0.0317661981667	0.0333366595	0.0299515725	0.0284727973333	0.03312686075	0.0316217891667
o	0.588135197778	0.227170845167	0.0334613650556	0.0321208715	0.0290203761667	0.0276376347778	0.0319298035833	0.0305238813889
c	0.367415112593	0.379673671722	0.0464971373519	0.0433925105	0.0398131273889	0.0382705405926	0.0432789531944	0.041658947463
e	0.186797908864	0.523386857241	0.057764054784	0.0486311708333	0.044867398463	0.0432686098642	0.0484810993981	0.0468028921543
r	0.0816846636213	0.718350585747	0.052201653928	0.0308728656111	0.0287331631543	0.0278356479547	0.030609815466	0.0297115663848
k	0.0498292258738	0.700062261916	0.059619107976	0.0447435232037	0.0333490767181	0.0296147409849	0.0439883024887	0.0387937217949
è	0.0433187106246	0.580072687305	0.138492495992	0.0607021510679	0.038687001906	0.032282128995	0.0584597554962	0.0479850275983
o	0.0285625959749	0.503256049102	0.301059125331	0.0438423930226	0.0272853179687	0.022722852665	0.0404905091654	0.0327811568661
n	0.0107832809416	0.535092436367	0.341411701777	0.0278191240075	0.0198896493229	0.0178863982217	0.0250815453885	0.022035914622
t	0.00525694383053	0.526603688789	0.280121873926	0.0451021283358	0.032619937441	0.0288478657406	0.0432639647962	0.038183622874
a	0.00347336617684	0.321163380596	0.439272647975	0.0589960674453	0.0421993924803	0.0361405982469	0.0517555282654	0.046999006958
è	0.00169242439228	0.138264036865	0.660868032658	0.0687136591484	0.0314416894934	0.0246914814156	0.0414631827551	0.0328654863193
n	0.00119765329743	0.0748101046217	0.720671244219	0.0894906983828	0.0253473424978	0.0166860513052	0.0439853129184	0.0278115741064
a	0.00105685381914	0.0544869992072	0.555915241406	0.204342962794	0.0798208448326	0.0285020102684	0.0435217553061	0.0323533097021
f	0.000974324193047	0.0404456877357	0.299064187135	0.294089457598	0.177270568278	0.0625156100895	0.0654910894354	0.0601490655674
ù	0.00111391469768	0.0284486632452	0.173622539045	0.376356275866	0.198818416093	0.0623892500298	0.0943376218118	0.0649133268558
r	0.00127985516589	0.0159701756151	0.114199371682	0.558874925289	0.156833792031	0.0312569396766	0.0849119619373	0.0366730172853
n	0.00099113342863	0.00711477240503	0.0672502575607	0.688043855096	0.125371557344	0.0193179468922	0.0705313453124	0.0213791467618
o	0.000704371149543	0.00362485733501	0.0298783835202	0.525211038365	0.287355632448	0.0630592862974	0.0554905241041	0.0346759079206
k	0.00211416891651	0.005182021645	0.0178869891734	0.219735980122	0.494231697483	0.121399415432	0.0473236270347	0.0921261173069
a	0.00238885377217	0.005317111215	0.0120364139245	0.101707225041	0.499054419161	0.226096381811	0.0528613666782	0.100538226436
k	0.00197949615739	0.00352969757167	0.00577198157483	0.0612783680137	0.406157473054	0.321596063937	0.0950773365594	0.104609602812
à	0.0028303325858	0.00277938044389	0.00394404959161	0.105843611338	0.251651664351	0.272592474646	0.254613168853	0.105745382937
n	0.00336116229527	0.0034704239013	0.00390618886387	0.120877166779	0.194006134784	0.257169178215	0.340502182951	0.076707592979
n	0.00328504933176	0.0038220935671	0.00254886305462	0.059603133593	0.177358911595	0.262175029405	0.399832560984	0.0913743223263
i	0.00229165997725	0.00263721562237	0.00255349425154	0.0386713821977	0.116548990532	0.322197269802	0.390191943661	0.124908002109
r	0.00282766882575	0.00248817464079	0.00224416210385	0.0320940283992	0.0806385475107	0.340931419934	0.36634997122	0.172426040703
ù	0.00387142764192	0.00186485704693	0.000976843971283	0.0239645441331	0.0399098640036	0.206290169978	0.527345407073	0.195776890234
s	0.00308664634731	0.00203449078231	0.000716298287094	0.0226118170444	0.0167698131679	0.104622786659	0.689686669024	0.160471450078
t	0.0031634843491	0.0033778698941	0.000697901542365	0.0231478460148	0.00829443172263	0.0743569588863	0.665436779675	0.221524720026
i	0.0124527890497	0.0052816829647	0.000891622080788	0.0207592006716	0.00897082990754	0.0744077046288	0.591638749892	0.285597406675
k	0.0148389163832	0.00462462952157	0.000813017033596	0.0183638735572	0.00763505405918	0.0470645328763	0.646205483297	0.260454455558
u	0.00705523692773	0.00229962837386	0.000761208984532	0.0104941029191	0.00498521930973	0.0336565072921	0.480390261099	0.460357785186
</S>	0.00539979711387	0.00166765253693	0.00102878399227	0.00718819555955	0.00570893495487	0.038002003646	0.28639013055	0.654614442593
