 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
o	0.66596925	0.239890535	0.02074907785	0.0187946485	0.0107536026	0.0108050489	0.01068373315	0.0107411946	0.01161293075
c	0.37594361	0.453116225	0.03192219595	0.0207866698333	0.0215952295333	0.0240461359667	0.0233222683833	0.0247395672	0.0245281009167
h	0.151575796667	0.620477851667	0.0383277699833	0.0236185686111	0.0317485605111	0.0338375859889	0.0320522451278	0.0354876907333	0.0328739496389
r	0.0804498495557	0.683120807222	0.0513705393278	0.020355697537	0.039901939837	0.0318940209963	0.0279002127093	0.0364581419111	0.0285488458796
ò	0.0436535758519	0.605109015741	0.186430557776	0.0218340315123	0.038340709279	0.0269580733321	0.0225147875698	0.032142751637	0.0230165372932
n	0.0262215119506	0.535474985247	0.306827852592	0.0252225371708	0.0264408044263	0.0205409187774	0.0180281961899	0.022950345379	0.0182928664311
o	0.0249769109835	0.413003691749	0.422015950864	0.0552123770569	0.0206106091421	0.0165329632591	0.0150364733966	0.017431366793	0.0151796838104
k	0.0194751262612	0.180179251583	0.605366183621	0.0975916636856	0.0224653230474	0.019234529753	0.0181562521322	0.0193204957643	0.0182111966035
a	0.0111182643537	0.0689571900277	0.56551843454	0.236873931229	0.0336983090158	0.0222175019177	0.0201265083774	0.0209460329214	0.0205438405345
m	0.00751777343457	0.0289415095092	0.35887062818	0.33078943041	0.0479614190053	0.0591127496392	0.0537682801258	0.0586498046405	0.0543884171782
b	0.00346547166152	0.0229738708364	0.21074519806	0.207350240803	0.0418769263351	0.114504206546	0.115487641709	0.12864383488	0.154952607726
è	0.00382057042051	0.0548459436121	0.17748942802	0.164916367601	0.106843567445	0.109706078849	0.10589256557	0.118566732293	0.157918722575
n	0.00359454320684	0.0570941556707	0.176559886007	0.2782312992	0.233418182482	0.0732535529497	0.0514602858567	0.058173291431	0.0682147858583
n	0.00254375566895	0.0250647510236	0.153127822002	0.324071559733	0.295875910827	0.0680351576499	0.0382660352856	0.048601800477	0.0444131946194
i	0.00195957304632	0.0126354983412	0.101179294334	0.238494129911	0.367421793609	0.141669355883	0.0424379727619	0.0484626574923	0.0457397025398
è	0.000914367228773	0.00473398214707	0.0418769111113	0.134407226637	0.50779661787	0.208680875294	0.032426224254	0.0365383048308	0.0326254568466
n	0.000337474304924	0.00268995161569	0.0166836775371	0.071529932879	0.537404592623	0.275262825098	0.0282402247513	0.0450313399436	0.0228199772822
a	0.000277732373641	0.0020121908719	0.00659132731237	0.0377433289597	0.411880347541	0.423428395033	0.0418366115838	0.0461053146479	0.0301247957607
f	0.00026180190688	0.00101396882397	0.00281429337079	0.0190793616532	0.234630707514	0.577333465011	0.0739073771946	0.0459262095493	0.0450328395869
à	0.000202508894627	0.000824356641323	0.0019083044236	0.0282653038844	0.212062830838	0.54999928167	0.0880823690649	0.0739224415164	0.0447326131956
o	0.000231743401542	0.000815821413774	0.00200778760787	0.0323847867281	0.208151977946	0.43962977389	0.177562006355	0.0841226788388	0.0550934277319
p	0.000173104573847	0.00123677137126	0.00136584394262	0.0135355379427	0.0841951812153	0.34433074463	0.302460335452	0.0961258996129	0.156576585911
o	0.000860416537949	0.00149554265709	0.000942470754207	0.00872346924757	0.0318235228718	0.204549751543	0.386289045151	0.168479596538	0.196836235304
d	0.00107712784398	0.00097448116903	0.000730339222069	0.00667682309252	0.0127151937573	0.106011194514	0.52812321505	0.188854288846	0.154837388435
d	0.000378299178327	0.000610543206343	0.00029388822269	0.00252642400751	0.0107369504858	0.0574525571713	0.58422653835	0.196661259615	0.147113559478
h	0.000174903091776	0.000809502535448	0.000142774639897	0.00113230264584	0.0129971611619	0.0369961533904	0.513995746117	0.286380003205	0.147371463159
à	0.000253767263925	0.00132984694515	0.000126022920966	0.00131870749195	0.0096960594873	0.0271315311301	0.358852365372	0.454300247735	0.14699142772
g	0.000277495304642	0.00110958835505	0.000145588295322	0.00147010054732	0.00552612116243	0.0216882648767	0.405257055124	0.436474202578	0.128051542573
l	0.000173719331547	0.000594825425017	9.51093891073e-05	0.000771648349107	0.00545624728748	0.0164392494589	0.409805373041	0.463589520859	0.103074320858
i	0.000394256743849	0.00919388277501	0.000484124618702	0.00102537056637	0.00655292289583	0.0170638568196	0.22494469568	0.59879775362	0.141543180286
c	0.000458411111283	0.012098547025	0.000639320949567	0.000992712485457	0.00386092483194	0.00996131840653	0.184441275227	0.588876151207	0.198671360095
è	0.000227215480428	0.004783483275	0.000261654556522	0.000434463605152	0.00185199769398	0.00641343043551	0.125932950742	0.679837507069	0.180257296698
a	0.000619981393476	0.00934271425833	0.000357778758841	0.000447911148384	0.00105743204799	0.0055394345785	0.0871686492473	0.589084479023	0.306381602233
</S>	0.00105805774674	0.0154769036292	0.000563490444421	0.000574747174192	0.000867828723995	0.00450528218925	0.0966798996237	0.424400969511	0.455872801116
