 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a	0.68181108	0.186956765	0.0394328155	0.026055473	0.0166432885	0.0150950953	0.0172408875	0.0167645975
n	0.458718871	0.132357154	0.1728210005	0.0203618286667	0.0614232418333	0.0491953007667	0.0478455271667	0.0572770738333
è	0.180217814667	0.0947733636667	0.434065326833	0.0142844635556	0.0951257872778	0.0565644482556	0.0543764133889	0.0705923602778
r	0.0763815192223	0.0843616932222	0.639371655611	0.00939904465187	0.0997349390926	0.0267490177519	0.026275855463	0.0377262377593
k	0.0547635827408	0.116823796407	0.59481821187	0.0140861790173	0.142935473031	0.0226776002506	0.022580381821	0.0313147412531
e	0.0499408172469	0.150984062136	0.500915630623	0.0858048766724	0.127932304344	0.0260243640835	0.025847424607	0.0325505330844
s	0.0255829934156	0.087833650712	0.572535906874	0.133593218891	0.079529211448	0.0310664460278	0.030482718869	0.0393758923615
e	0.0161368598052	0.0395966125707	0.464657345625	0.315107222964	0.065764983816	0.0311215433426	0.0295136062897	0.0381018464538
s	0.0122574972017	0.0210809271902	0.272431051875	0.409630630988	0.122711671272	0.0565071927809	0.0451091487632	0.0602718691513
e	0.0059068185339	0.00899319299673	0.168124747292	0.448370666996	0.175088330424	0.0709366105936	0.0521661335877	0.0704134497171
s	0.0033601811013	0.00380608986558	0.066470340964	0.468695278999	0.290348743475	0.0761011831979	0.0333983585292	0.0578197765724
e	0.00134880448377	0.00160495032186	0.0285339015213	0.345584459666	0.406118107825	0.117826716066	0.0339401775097	0.0650428801908
t	0.000682486577923	0.00077379835062	0.0153897537404	0.370128216555	0.394844359275	0.134158804022	0.0288873178366	0.0551352923969
t	0.000301655513974	0.000459362276873	0.00714699831347	0.268109188018	0.534782336425	0.102845880007	0.0197388709455	0.0666157484656
à	0.000576403469325	0.00105672037562	0.00859215860449	0.108139863506	0.676987312142	0.108702416669	0.0306493963152	0.0652957464885
s	0.000678106016442	0.00129529637854	0.00801287169483	0.0614665728353	0.717005024047	0.14941178889	0.0297259074384	0.0324044466628
t	0.000281204115481	0.000665558279513	0.00502554072494	0.0343704076118	0.770912411349	0.141261152963	0.0241601694795	0.0233235583876
e	0.00018568849516	0.000404776853171	0.00524593624165	0.0160487397039	0.536652497116	0.346784690988	0.0403094714932	0.0543681814625
a	0.000114343844387	0.00018745778539	0.00375546451388	0.00716915933463	0.201487272372	0.599026680329	0.0891671754977	0.0990924471542
n	4.07474650623e-05	6.589931083e-05	0.00203179328796	0.00334721587821	0.0866019517907	0.72309406011	0.0936324264992	0.0911859090514
k	2.77632692874e-05	0.000123313024977	0.00104042049265	0.0040578864594	0.0801332149302	0.70699645337	0.0637160768331	0.143904843017
ò	6.71684597625e-05	0.000333736808326	0.00121401947755	0.0140392304865	0.0993278349767	0.439688681123	0.263691715611	0.181637581006
r	7.23771225875e-05	0.000307283815109	0.000974237892517	0.0151250487955	0.0693382316589	0.437141470374	0.376608265204	0.100433071002
a	4.62498368625e-05	0.000116047064036	0.000540644997506	0.0133503338985	0.033712706053	0.424461306791	0.424804328401	0.102968374334
m	8.52707122875e-05	6.84865426787e-05	0.00103634156584	0.0135953069662	0.038265642851	0.27823604893	0.459854899467	0.208858004778
a	9.36043067625e-05	4.75401092262e-05	0.00126607648861	0.00911962682207	0.038776387717	0.214144639643	0.460315463156	0.276236644926
r	7.21804535875e-05	2.46100547421e-05	0.000794425289537	0.00689688460736	0.015423815539	0.091126814881	0.417870494385	0.467790781642
è	5.87108751958e-05	1.67521682474e-05	0.000456191449846	0.00285052107579	0.0110730963797	0.036464501827	0.384476368128	0.564603867214
o	3.08729280653e-05	1.18350367491e-05	0.000591174243282	0.0013355122186	0.0119152941266	0.0135734198757	0.364099849376	0.608442049071
</S>	2.36707155327e-05	8.92728137455e-06	0.000834745471641	0.0010416198393	0.0120143755633	0.00765272603785	0.237300939688	0.741123039535
