 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a	0.74815103	0.0446213745	0.0360872685	0.0362029745	0.032212521	0.033787509	0.035022885	0.0339143945
n	0.785782476667	0.0444331081667	0.0324369968333	0.0288200068333	0.0220169864667	0.0285051273333	0.0290074753333	0.0289977715
k	0.741914858889	0.0495806677222	0.0396000072778	0.0311647699444	0.0111092310889	0.0444941501111	0.0360035037778	0.0461328161667
ò	0.48284090963	0.118999575907	0.0739834540926	0.0438762179815	0.0133885734963	0.102113690037	0.0560485509259	0.108749065389
r	0.48564924321	0.139330377969	0.0720080586975	0.0354132623272	0.0134901479654	0.100205183346	0.0461762309753	0.107727501796
a	0.455335645403	0.27801119199	0.111382913566	0.0220889434424	0.0114207437885	0.0468736461153	0.0247582093251	0.0501286795987
s	0.204427899468	0.49899567733	0.187452584522	0.0214889634808	0.0108059109295	0.0278170470384	0.0201249404417	0.0288869468662
t	0.119067410823	0.502428815777	0.193372364841	0.0359463338269	0.0093085019765	0.0499027723461	0.0385422278139	0.0514315602887
e	0.047248968541	0.474743888592	0.266820991614	0.0423134452756	0.0105106783255	0.0560767041154	0.0438758916046	0.0584094407629
m	0.0184901166803	0.454169169531	0.378822453871	0.0330336890919	0.00734717045517	0.0378795547051	0.0309992848682	0.0392585775876
a	0.0098946214601	0.350101603177	0.46868904129	0.0518459710306	0.0139606221651	0.036427822235	0.0314893776227	0.0375909525292
r	0.00473336565337	0.310933554392	0.502099933763	0.0760237436769	0.016146963355	0.0315535634117	0.0257530082076	0.0327558845097
è	0.00240994205112	0.268200461464	0.414873131254	0.200631583226	0.0107140394183	0.0402729774706	0.0248078000692	0.0380900801699
o	0.00147923109704	0.131358793821	0.264711477085	0.468785827742	0.0282864474728	0.0421619794902	0.0259659780231	0.0372503057233
c	0.00138378474568	0.0530652559403	0.144361322362	0.617702989247	0.0300714694243	0.0582720508301	0.0412046716744	0.0539384925744
e	0.00150838654856	0.0236821678468	0.083996187454	0.508445936416	0.203458140075	0.0665178619434	0.0503871472248	0.0620041515248
e	0.000997357516187	0.0103327165823	0.0398060459847	0.318596978805	0.452588480025	0.0713898859811	0.0568001890749	0.0494882968416
n	0.0016208590054	0.00429721336077	0.0173677348282	0.271865726268	0.375138036675	0.155983443994	0.121678069692	0.0520488779472
ì	0.00342823403513	0.00308831938692	0.0127971126094	0.235791552089	0.183138572225	0.343345581331	0.155718343231	0.0626922693157
n	0.00372665687838	0.00400902699564	0.0106666305365	0.132018517363	0.101708795075	0.523137093777	0.137225461077	0.0875077964386
e	0.00219998822613	0.00372088856521	0.00632153267883	0.087572749121	0.0827190946917	0.492331564592	0.233012757026	0.0921213738129
p	0.00172333234204	0.0021460933884	0.00289072116961	0.0553296533737	0.0628862039306	0.350760178197	0.350141669009	0.174122086271
r	0.00184764078068	0.00124774900613	0.0014559577332	0.0362759281246	0.0250224580102	0.279974729399	0.431984306336	0.22219115209
ò	0.00179998259356	0.00177527104538	0.0009345978244	0.0269530944082	0.0121882085367	0.206295253133	0.538400922112	0.211652600697
n	0.00136835088452	0.00198367183179	0.000763948898133	0.00979172343607	0.00638972571223	0.140841945711	0.621210294037	0.217650326899
t	0.00177809824817	0.00148220472726	0.000692393609378	0.00561829731202	0.00496098450408	0.127029319904	0.617159614679	0.2412791023
o	0.00349280311606	0.00421916834242	0.00225158840313	0.00486335000401	0.00311941643469	0.268153713301	0.455230954893	0.258668987433
</S>	0.00424575770803	0.00682443267121	0.00382259795157	0.00381332750201	0.00181041671735	0.415160606651	0.337321077446	0.227001733717
