 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
t	0.7172699	0.04192828	0.034998226	0.034232329	0.034744736	0.03472219	0.0322760025	0.0347462835	0.035082059
ù	0.766819933333	0.0413920176667	0.029288969	0.0274489023333	0.0282836333333	0.0290987706667	0.023231439	0.0260664331667	0.0283698731667
o	0.715948244444	0.155228535889	0.0227519456667	0.0182365327778	0.0187814151111	0.0197203715556	0.0141875441667	0.0163661887222	0.0187792065556
o	0.409287263148	0.454989825296	0.0320287595556	0.0184390389259	0.017584228037	0.0179235818519	0.0155065827222	0.0165879825741	0.0176527538519
f	0.151778058049	0.662026715099	0.0523093165185	0.0237062999753	0.0225826613457	0.0229609326173	0.0202282085741	0.0216792591914	0.0227285859506
r	0.105449054683	0.686830888366	0.0592666061728	0.0261416856584	0.0264356737819	0.0283087182058	0.0187939811914	0.0222883083971	0.0264851243169
a	0.0866540652277	0.652192096122	0.117034391391	0.0290357525528	0.0253041322606	0.0273387940686	0.0169133733971	0.0203550014657	0.025172385439
b	0.0388569835092	0.564643855374	0.207037110464	0.0359084848509	0.0337582297535	0.0472575820229	0.0170767664657	0.0212622058219	0.0341987674797
b	0.0206411722697	0.415040671791	0.203545050155	0.0614882462836	0.0692010179178	0.095609587341	0.0226071741552	0.0368731129406	0.0749939641599
i	0.0165128600899	0.299555767264	0.266833630052	0.0819292420945	0.0765609493059	0.094186283447	0.0331098440517	0.0479649376469	0.0833465160533
k	0.00976518859663	0.262618879088	0.454216183351	0.0668793490315	0.0456515657686	0.0574273154823	0.0250303121506	0.0310644284156	0.0473468460178
è	0.00452188796554	0.193644086363	0.61872149445	0.0665742380105	0.0264989642562	0.0394637001608	0.0105581818502	0.0140348328385	0.0259826893393
s	0.00274122152185	0.181266412121	0.650559981483	0.0907275826702	0.0172332747521	0.0295198240536	0.0052087462834	0.00730705544617	0.0154359574464
s	0.00177426314062	0.178543115374	0.659970767161	0.0831444062234	0.0161761139174	0.0355750756845	0.0043969439278	0.00620069604872	0.0142185874821
a	0.00110181671354	0.0951880411247	0.514891422387	0.281261320741	0.0272098579725	0.0377150772282	0.0102994428093	0.0124401539162	0.019892794494
n	0.00072348137118	0.0381858963749	0.293284917462	0.53960809358	0.0381839183242	0.0332232380761	0.0137977726031	0.0177114103054	0.0252812181647
o	0.00049774352706	0.0211665004583	0.193957614154	0.618981584527	0.0719729771081	0.0324747333587	0.0162312635344	0.0191887044351	0.0255288483882
m	0.00145927347902	0.0118092712528	0.100555095385	0.652391664842	0.0985176457027	0.0524003927862	0.0193885081781	0.0240388224784	0.0394393017961
a	0.00177846712967	0.00717014985093	0.0626221274617	0.574630404947	0.163610698568	0.0723541242621	0.0306410803927	0.0333988868261	0.0537940405987
s	0.000788195126557	0.00558027168364	0.0418508958206	0.504945651649	0.263030966189	0.0669640414207	0.0329357371309	0.034726553942	0.0491776891996
t	0.000572443475519	0.00209021002121	0.0273974498069	0.506352687216	0.25864557873	0.0698226804736	0.021010655377	0.0307022356473	0.0834060753999
ò	0.000638693845173	0.00461654373374	0.0216904301356	0.359597569072	0.24527990291	0.223708096825	0.0226586877923	0.0320479295491	0.0897621478
r	0.000670112581724	0.00562125985791	0.0249533257119	0.269205589691	0.317912707637	0.278954290275	0.0269420705974	0.0319853285164	0.0437552562667
i	0.000463139103908	0.00278873133264	0.0175331883706	0.23584208323	0.318545949212	0.304851288092	0.0677899435325	0.0285074881721	0.0236781040889
k	0.000627031611303	0.00175167942088	0.00899394605687	0.133977066077	0.300654056404	0.390002842697	0.0955583645108	0.0319129360574	0.036522007363
a	0.000697911590434	0.00105729630029	0.00477984355229	0.090275724359	0.260487998801	0.409002394232	0.14714756817	0.0390432253525	0.047507986121
ì	0.000338920543478	0.000666179050097	0.00218173086743	0.0416306389197	0.151836317934	0.568375564744	0.16839561939	0.0334687337842	0.0331062550403
a	0.000237320027826	0.000420345206699	0.00121525523914	0.0168720757732	0.103967720978	0.590014871581	0.17666368313	0.0537928199281	0.0568158526801
n	0.000451319429275	0.000296952522233	0.000869233129713	0.00955154949107	0.0731429559927	0.412751740527	0.29841804771	0.119104913309	0.0854132158934
e	0.000516802323092	0.000242992280744	0.000644693126571	0.00610319559702	0.0412392686642	0.247176648176	0.346770589237	0.25826296777	0.0990427936311
e	0.000510910887697	0.000271056376915	0.000572627208857	0.00354106819901	0.0202213665547	0.151238497392	0.330070063079	0.34600806259	0.147566324544
f	0.000561983562566	0.000163371044638	0.000506356452952	0.00267126096634	0.0113260608516	0.0964740141307	0.395220601026	0.343193494197	0.149882841515
r	0.000428534154189	8.86233222127e-05	0.000409216467651	0.00192679352211	0.0101753786172	0.0612937863769	0.354133400342	0.418905098066	0.152639143838
a	0.0016037651514	0.000271139502404	0.00072941842255	0.00196628540737	0.00915418853907	0.044058541459	0.187357726781	0.516580032689	0.238278871279
b	0.00285586055047	0.000772990567468	0.00309637677418	0.00347020460246	0.00488404184636	0.0284692044863	0.0963579465937	0.500406600896	0.359686757093
b	0.0138316056835	0.000956291935823	0.00794583402473	0.00594797453415	0.0220316902821	0.141509142829	0.0940101365312	0.319931551965	0.393835779031
i	0.0181659578945	0.00128869229194	0.00877812434158	0.00965519684472	0.0336892727607	0.197722345943	0.187189728844	0.238681035655	0.304829646344
k	0.0096859086315	0.00177152633065	0.00554011324719	0.00953709078157	0.0195237685869	0.113050728981	0.186227188281	0.343408111885	0.311255575448
a	0.00569245144383	0.00129784218355	0.00305271015906	0.00482511537052	0.0082510214623	0.0572060430937	0.0912960480937	0.495762113962	0.332616671816
t	0.00305758178128	0.000738571134517	0.00130104548635	0.00199200000017	0.0033031745041	0.0205781804646	0.0491526860312	0.467174701321	0.452702037272
ò	0.00377710899376	0.000478641311506	0.000647463008783	0.00093105533339	0.00200392255137	0.0121401211549	0.0302006253437	0.37556591044	0.574255132424
r	0.00344104812459	0.000263789593835	0.000387351329594	0.00044960435513	0.00147330476046	0.00853705058497	0.0252858857812	0.327218640147	0.632943310808
i	0.00299285683486	0.000218839931278	0.000572005146531	0.000287711609043	0.00104204003015	0.00334755749499	0.0268104675937	0.257040356716	0.707688150269
</S>	0.00411811041743	0.000187766480639	0.000845150673266	0.000323074774522	0.00107492176508	0.00220191889749	0.0335189162968	0.271178708358	0.686551425134
