 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
c	0.70086773	0.030632048	0.072168985	0.0578266225	0.0359143568	0.01931946875	0.00655538365	0.0767154409
ì	0.519400256667	0.147693572667	0.105686206667	0.0689043475	0.0398415164333	0.02089027075	0.00650030388333	0.0910835603
n	0.489166698889	0.262961114222	0.109591873889	0.0439005685	0.0208958423111	0.0106341962833	0.00380577332778	0.0590439267667
i	0.366226056296	0.394481494741	0.142424561296	0.0303517535	0.0156432561037	0.0087912439611	0.00494395314259	0.0371376677556
e	0.148705558332	0.493987164914	0.258778353765	0.0364906608333	0.0230163747012	0.0108941203204	0.00646758504753	0.0216601867519
n	0.067881398344	0.341827974971	0.475115217922	0.0356876329444	0.0422444615671	0.0127070877735	0.00440250318251	0.0201337229173
è	0.128430848781	0.152258884657	0.604105172641	0.0394554773148	0.0410842325224	0.00964602785783	0.00241002709417	0.0226092883058
r	0.13535633126	0.057355646319	0.703330224214	0.0406074311049	0.0328608428408	0.00484814665261	0.00157392776472	0.0240674101019
k	0.0513245787533	0.0234185612063	0.814842684738	0.0354066037016	0.0338066409469	0.00515090031754	0.00309184112157	0.0329581637006
o	0.0201204541178	0.0112592904021	0.557614856579	0.289047864567	0.0773964503156	0.00792300777251	0.00397819654052	0.0326598339002
t	0.00749337193927	0.0051908810407	0.195290619193	0.513984614856	0.240575753439	0.0105249615908	0.00234322621351	0.0245965223001
t	0.00412141997976	0.00202416887023	0.0936633650643	0.568109298285	0.27015309448	0.0097426298636	0.0030606046045	0.0491253807667
e	0.00261393095992	0.00126232340674	0.0582009623548	0.642135866095	0.208244684827	0.0158119489545	0.00532616286817	0.0664041379222
e	0.00147554048664	0.00090853303558	0.0248517427849	0.606817768698	0.228191121609	0.0536440396515	0.00787384195606	0.0762374749741
t	0.00150623966221	0.00147820974519	0.0125506549283	0.402661342899	0.37023421387	0.124010055217	0.00661381221869	0.080945509658
u	0.00387073222074	0.00281176078173	0.0117974263094	0.2212810043	0.39528076129	0.262157855072	0.0344417793062	0.068358729886
s	0.0123135850736	0.00286693132724	0.0133140403698	0.160173436433	0.212771863763	0.406336675024	0.0533534571021	0.138870063295
m	0.0126078903479	0.00170343581575	0.00812386448993	0.0780190801443	0.108600470254	0.353528445008	0.0319122703674	0.405504544432
è	0.0105484067726	0.000812991811917	0.0544504962633	0.0640959630481	0.064611042418	0.246464378336	0.0640125127891	0.495004191477
n	0.00987850573753	0.000545212123972	0.0700852077544	0.0585280446827	0.0798696754727	0.396066159445	0.0737570859297	0.311270113826
o	0.00619820805918	0.000699461761324	0.0265269103515	0.0407813352276	0.0851428641576	0.433948859815	0.131834416977	0.274867971275
m	0.00521485275306	0.000763316777108	0.0112105287838	0.0329736802992	0.0496769477192	0.313812649938	0.225594618992	0.360753423758
e	0.00315865161769	0.000460533182369	0.0047405074946	0.0150860343231	0.0333092945731	0.245164523313	0.293321492997	0.404758954586
t	0.00286350533923	0.000352666134123	0.00235179323153	0.00906034106103	0.0272873280744	0.125451757104	0.385738264332	0.446894338195
r	0.00200330406641	0.000192779822374	0.00140994974384	0.00323839927368	0.0107852139081	0.058822182368	0.287974626444	0.635573542732
ò	0.000901650300803	9.35010551247e-05	0.000730006197947	0.00124853212456	0.0053852443427	0.0432346627893	0.170524460481	0.777881930911
m	0.000388325085601	8.41542717082e-05	0.000498813349316	0.000491206274853	0.0020816935209	0.0303072855964	0.421051353494	0.54509718697
e	0.0003420698452	9.80334439027e-05	0.000777269783105	0.000381989534951	0.0024999315403	0.0178822785321	0.451858604498	0.52615985899
</S>	0.0003836964076	0.000106172536951	0.00100670649155	0.000412513682476	0.00372654577015	0.0178414742661	0.240696402249	0.735826509495
