 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
e	0.755474175	0.139474875	0.0227406323	0.020286611	0.0125052075	0.0122545459	0.01228253915	0.0123221353	0.01265923175
n	0.483970298333	0.275047071667	0.0723300787667	0.0161925043333	0.0294518045	0.0281518903	0.03126455005	0.0321458011	0.0314459455833
è	0.195247170111	0.508579953889	0.104692817589	0.0088965082111	0.0350062381667	0.0339371127667	0.0368256736833	0.0412097753667	0.0356047038611
n	0.0755072408037	0.66487542463	0.11487501053	0.0042691458037	0.0274416077222	0.0277021312556	0.0269982178944	0.0342758867889	0.0240553106204
a	0.0389166570346	0.515319361543	0.297575310177	0.0317365615679	0.0246971565741	0.0227825654185	0.0220954342981	0.027149067263	0.0197278627068
m	0.0251682657115	0.236060248848	0.525640993392	0.0443317771893	0.0364987255247	0.0308024678062	0.0334170344327	0.035876927421	0.0322035414023
i	0.0135010291038	0.0985858322827	0.491338931131	0.171143549063	0.0553747018416	0.0395846526021	0.0431140721442	0.044702919807	0.0426543294674
l	0.0093828635146	0.0483960432942	0.495580477044	0.215588947688	0.0733343756139	0.0330617642007	0.0405236900481	0.0442708279357	0.0398610474891
ì	0.00432071595153	0.0413815726314	0.418758638348	0.143883140563	0.193663196871	0.0391468724002	0.0419695406827	0.0787492066452	0.0381271534964
s	0.00255159878384	0.0391693565438	0.278396318783	0.127097923521	0.34344067229	0.0456597951334	0.0376619472276	0.0955955255484	0.0304268901655
i	0.00160041799461	0.0162282261813	0.220741771261	0.229071881174	0.379424840763	0.0373258140445	0.0289816647425	0.0623464241828	0.0242789427218
m	0.00126605454487	0.00638047679377	0.089122067087	0.254336383391	0.441761186921	0.0393621370148	0.0509580255808	0.0698762737276	0.0469373689073
b	0.000718934661623	0.00578030999792	0.0622759706957	0.093064536797	0.40821850564	0.0664710390049	0.10862648186	0.132645907909	0.122198296302
r	0.000422243073874	0.00568808153264	0.0527378242319	0.0506703349323	0.474602308547	0.0782098030016	0.0992584412867	0.119029757636	0.119381165767
ò	0.000272624471291	0.00320907441088	0.0285579980773	0.0413574429774	0.652790756182	0.112734167667	0.0521249037622	0.060156045212	0.048796944589
s	0.00015683411243	0.00210216697029	0.0151821010258	0.0354150449925	0.668664152061	0.171489685889	0.0402182739207	0.042144593404	0.024627142363
t	0.00015427573281	0.00103418635676	0.0077903980086	0.0300284919975	0.530057640687	0.23113007863	0.0357289406402	0.122293745135	0.0417822639543
i	0.000225237840937	0.000679296495587	0.0049568603362	0.0174399519992	0.284158891562	0.418167892877	0.0598948478801	0.144923017378	0.0695539959848
n	0.000184487350312	0.000570904108529	0.0032574599454	0.0081653711164	0.148780568521	0.568590277626	0.118318127627	0.072852962126	0.0792798069949
A	0.000128833960104	0.000448318262843	0.00279111641513	0.0079297604888	0.0863242461737	0.498512155875	0.233452002542	0.105706831375	0.0647067439983
n	0.000163961900035	0.000418875797614	0.00229885390504	0.0078351811296	0.0487446430579	0.393785111958	0.368273234181	0.137770813792	0.0407093453328
n	0.000211956036678	0.000467343549205	0.00191843275168	0.0031192969432	0.037507579686	0.393453357319	0.35747081806	0.148464857931	0.0573863457776
a	0.000218452352226	0.000433247616402	0.00153518180056	0.00162032468107	0.026141512362	0.333108205773	0.283999589353	0.215280552644	0.137662915259
à	0.000247435350742	0.000394330898801	0.00124837214352	0.00087117160369	0.0118524959207	0.264745728591	0.296785076451	0.244481680881	0.179373705086
t	0.000444009736914	0.000614846826267	0.00128218199117	0.0011482900779	0.0062791403069	0.201244812864	0.435348478817	0.221848913627	0.131789321695
s	0.000606703245638	0.000889232908756	0.00168416259706	0.0014190558593	0.0052822581023	0.106291227621	0.530820892939	0.239220531209	0.113785917232
e	0.000515523148546	0.00160097100292	0.00329847269902	0.00107321538643	0.0093658870341	0.083890041207	0.46107801098	0.27620881707	0.162969029077
t	0.000332407456182	0.00166594438431	0.00361149259967	0.000803630862143	0.0091535592447	0.0503725836357	0.359624050327	0.271822092357	0.302614203026
ù	0.000341121082061	0.000881437798103	0.00201066126656	0.000766429620714	0.00358856038157	0.0216683687786	0.252841563442	0.369955170786	0.347946671009
o	0.00056119108402	0.00125396171937	0.00243832808885	0.00105964107357	0.00210963512719	0.0120034751595	0.177866181147	0.384704290262	0.41800329367
</S>	0.00067420394201	0.00176875860969	0.00304286464442	0.00111725113679	0.00190480296359	0.00835576642975	0.156957010574	0.281860845131	0.544318496835
