 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.43681228	0.0479883915	0.0357450425	0.037435803	0.03800024	0.035041449	0.023312261	0.0384053895	0.0362234905	0.0359758855	0.0378318935	0.03744023475	0.0356951485	0.02925442	0.03453010925	0.03392607775	0.026381879
ò	0.39758899	0.0689533255	0.0377077271667	0.039340587	0.0405444256667	0.0367575355	0.0226153023333	0.0411736585	0.0383503921667	0.0379185648333	0.0403051935	0.0396707379167	0.0376115665	0.0292135216667	0.03567736075	0.0338249809167	0.022746114
t	0.562432716667	0.0985950685	0.0264133020556	0.025572204	0.0268276345556	0.0232088706667	0.0123179274444	0.0275434125	0.0247298187222	0.0242933946111	0.0266459978333	0.0260379066389	0.0240251635	0.0168766948889	0.0221670899167	0.0203402551389	0.0119725091
t	0.488236042222	0.105629144833	0.0384278833519	0.032131047	0.0367754168519	0.0257610632222	0.00978577514813	0.0399110765	0.0298091689074	0.028542303537	0.0361998636111	0.034011668213	0.0278454651667	0.0147223182963	0.0233508246389	0.0196636535463	0.00919727896667
e	0.304281464074	0.263840313611	0.0411530261173	0.0335857903333	0.0387298326173	0.0267407127407	0.0125941273827	0.0423191388333	0.0310027429691	0.0296448515123	0.0380690692037	0.0356061717377	0.0289086683889	0.0164040527654	0.0242913785463	0.0207191948488	0.0121094304889
o	0.152088164691	0.49345154787	0.0306343300391	0.0256168344444	0.0269414842058	0.0227875892469	0.0175644091276	0.0280128846111	0.0242264929897	0.0237635495041	0.0266172157346	0.0257699962459	0.023508601463	0.0191040519218	0.0219184641821	0.0206716426163	0.017322702163
G	0.092004914897	0.55506575929	0.0322834746797	0.0263958874815	0.0287781484019	0.0222218480823	0.0149354945425	0.0305042032037	0.0244868863299	0.0237485198347	0.0280691265782	0.0269157554153	0.023364143821	0.0168591503073	0.0208905847274	0.0188248928721	0.0146512283877
i	0.0875841869657	0.616142253097	0.0314700192266	0.0228694734938	0.0254299544673	0.0180659220274	0.0103646816808	0.0273496605679	0.0205762527766	0.0197522499449	0.0245352928594	0.0232931928051	0.0193301122737	0.0122590731024	0.0165901259091	0.0142823679574	0.0101051937959
u	0.0615701156552	0.473618577699	0.0702993940755	0.0604797091646	0.0331419641558	0.0266866916758	0.0221368025603	0.026646645356	0.0266878369255	0.0263671139816	0.0276326436198	0.0257253686017	0.0257880204246	0.0228210033675	0.024533064303	0.0240653209858	0.0217997182653
v	0.0260845572184	0.238747182566	0.104828768025	0.103377453055	0.0627247913853	0.0441263972253	0.0278654011868	0.0456557241187	0.0460476499752	0.0445144646605	0.0415589788733	0.0457030345339	0.0435072244749	0.0313216284558	0.037004471101	0.0295484419953	0.0273837887551
à	0.0135658398395	0.207354947522	0.248060132675	0.0949238690183	0.0605231084618	0.0370254489084	0.0158563607623	0.0437675920396	0.0405612036584	0.0384968243868	0.0354688079578	0.042842679178	0.037687668825	0.0209394984853	0.0290754340337	0.0184710363318	0.0153794686517
n	0.00909280437983	0.187785425841	0.460511644225	0.0946017710061	0.0411770874873	0.0200049898028	0.00735993372077	0.0268376196799	0.0217267267195	0.0205833999623	0.0224967139859	0.0240610670593	0.0200725249417	0.0102417518284	0.0155885813446	0.0109371192106	0.00692077995057
n	0.00937953845994	0.14028442528	0.519780281408	0.0851538183354	0.0412405931624	0.0162247126009	0.00502399220692	0.0394261982266	0.0197996664065	0.0181745546541	0.0291650449953	0.0258671260198	0.0172963043139	0.0071086944428	0.0124841731149	0.00927437283687	0.00431645698352
i	0.00610192054331	0.07992435076	0.411901320469	0.179054934112	0.0552644750541	0.0244219712003	0.0131087949356	0.0411376217422	0.0242555138022	0.022715262218	0.0346081319984	0.0302680890066	0.0218207697713	0.0134362936476	0.0174729123716	0.0153382336123	0.00916934499451
ì	0.0028394994711	0.03679483392	0.363749390156	0.296048618037	0.0785260316847	0.0246800637334	0.0146819725452	0.0230572982474	0.0198129746007	0.0190175537393	0.0247407853328	0.0225872213355	0.0185802282571	0.0139220169825	0.0159980113239	0.0149831619708	0.00998027666484
r	0.00604163205703	0.0264393749733	0.339892296719	0.353810272679	0.117434260562	0.0176060022445	0.0067097239484	0.0233385624158	0.0144340425336	0.0134307885798	0.0209106257776	0.0168493227785	0.0127630037524	0.00688236009417	0.0096918846413	0.0089236024236	0.00484218805495
t	0.00735972428568	0.0178098098244	0.320092408906	0.322955284226	0.123721785187	0.0171479574148	0.00563612394947	0.0570202884719	0.0168917598445	0.0152277545266	0.0313446749259	0.0211381465928	0.0139136599175	0.00615259946472	0.00967868421377	0.00980513980787	0.00410417595165
e	0.00359484742856	0.00850006154147	0.267924419635	0.284401881409	0.134723086729	0.0380032321383	0.0222759350832	0.0622818291573	0.0242710129482	0.0215931511755	0.0337922103086	0.0228037721976	0.0198392696392	0.0136945415882	0.0151497737379	0.0161580636026	0.0109928857505
è	0.00198900370952	0.00440042601382	0.126701823212	0.345408887136	0.226969695576	0.0559795250461	0.0282764403611	0.0331889293858	0.0252031639827	0.0223706418918	0.0275344721029	0.0191293900659	0.0207844878797	0.0154371424294	0.015850927246	0.0178226005342	0.0129523946835
s	0.00428023473651	0.00384002140461	0.0790169710707	0.383138879045	0.307504225192	0.0581472073487	0.0150392531204	0.0243393124619	0.0191805249942	0.0173372076306	0.0222401283676	0.0139595136886	0.0146392519599	0.00832362704313	0.00995742341533	0.0122501318447	0.0068060709945
s	0.00497465287884	0.00318201381154	0.0629986256902	0.417265866348	0.298699058397	0.0566987507829	0.0104641294401	0.0368994334873	0.0200329236647	0.0182724030435	0.0206487664559	0.0100352327295	0.0124489869866	0.00583483681438	0.00776900600511	0.00944945694823	0.00432583966483
u	0.00242798222628	0.00180521001385	0.0523326275634	0.347122028783	0.260790576132	0.115356038594	0.0484170972134	0.0591465678291	0.0236415075549	0.0193762860145	0.0181772354853	0.00822803280983	0.0122557199955	0.00739718007146	0.00710145076837	0.00841784818274	0.00800660322161
t	0.00819714004209	0.00929697207128	0.0474686061878	0.260098932928	0.267678265377	0.152788352865	0.0832365690711	0.0572469902764	0.025375680185	0.0182490410048	0.0107939081618	0.00726495333661	0.0121322088318	0.00919576502382	0.00791097682279	0.00934491092758	0.0137207717405
o	0.0098532739307	0.0113913905904	0.0386861838293	0.187595618976	0.243576145126	0.213955940955	0.115582173024	0.0602635377588	0.0237596837283	0.0198150266683	0.0101180220539	0.00761100097887	0.0142172741106	0.0127581543413	0.00878724627426	0.00973465730919	0.0122947175802
v	0.0039622014269	0.00530792243013	0.0155215183764	0.0959173776587	0.350612785042	0.251394883652	0.112388274341	0.0628197425863	0.0212056512428	0.0187185032228	0.00825124878463	0.00609758995962	0.0132923207035	0.0121644891138	0.00686056719142	0.00649866510306	0.00898629636007
r	0.00194908656363	0.00322961043671	0.00797046572547	0.0724059358862	0.426775248347	0.249967941217	0.0639001647803	0.0745659991954	0.0216197960809	0.0190314074076	0.00811877336154	0.00870486675321	0.0154300835678	0.00961389203793	0.00659885683047	0.00406025566769	0.00605765448669
à	0.000778846942543	0.00119938305557	0.00532444927516	0.0538869326287	0.270740702782	0.259147023739	0.0526815195934	0.172720918065	0.0288705253603	0.0329615008025	0.0283796687872	0.0270809565844	0.0326735865226	0.0149810100126	0.00999235594349	0.00529740118923	0.00328323469556
i	0.000504602224181	0.00070914834519	0.00453858085839	0.0295459568762	0.156268160927	0.22127034458	0.103486334531	0.243051659355	0.0396421631201	0.0436823319342	0.0350242635957	0.0315288541948	0.0394610035075	0.0211819340042	0.0117291248145	0.00644711639641	0.0119283938985
ì	0.00318529145139	0.000652142958397	0.0047495399528	0.0173852135254	0.106357123642	0.178188178193	0.142526828177	0.305689796452	0.0430560337067	0.0445612423114	0.0282258238652	0.0199106173983	0.0330446191692	0.0246601890014	0.0124481291048	0.0112459071321	0.0241132816328
b	0.00396902811046	0.000748162352799	0.00415296845093	0.00965923307513	0.123974811214	0.174646439398	0.128542499392	0.362099692151	0.0297923918356	0.0317340077705	0.0219102348217	0.0131212285661	0.0268596863897	0.0197229056671	0.0100885181349	0.0116383160107	0.0273398425443
b	0.00237147096349	0.00318189435093	0.0457541129503	0.0433368783584	0.248705833738	0.175319397799	0.099192552464	0.274991270717	0.0134528061119	0.0140708004902	0.00943218714057	0.0062637851887	0.0158942566299	0.0108204364557	0.00611269131163	0.0089245526369	0.0221750301814
i	0.00187868466783	0.00374250987031	0.0593420883501	0.0526749240861	0.224187438079	0.106917767266	0.183237963488	0.159169126906	0.0468341449373	0.0463518693967	0.0199175997135	0.0176136559629	0.0199192310433	0.0181672603852	0.00972875293721	0.0110871285456	0.0192298127271
e	0.00088314500261	0.00157938797677	0.02137807335	0.0187457594954	0.0789142528597	0.095750012422	0.271954511163	0.168548192302	0.0787350083124	0.0771666164656	0.0347559025712	0.032493867321	0.0339772480144	0.0307218247951	0.0189495689791	0.0147872215152	0.020659390909
p	0.00115767610087	0.00328566239226	0.0130024083167	0.0161582133318	0.0958129076199	0.141633390807	0.197064013721	0.176376075434	0.0687834194375	0.0652430754885	0.0296111825237	0.0406964564403	0.0616575826715	0.0314624515984	0.0208009533264	0.0155702945051	0.0216842306363
o	0.00126631470029	0.00367312297075	0.00888770917223	0.0146765253439	0.09860858064	0.118997559602	0.126154177907	0.090822291478	0.154479266479	0.110689338496	0.0362131178412	0.0486513721468	0.0645231868905	0.0290093721995	0.0182311501088	0.0124141805017	0.0627027468788
d	0.00239427746676	0.00309086536358	0.00397868595741	0.0073250591813	0.0607995716467	0.096753542534	0.109850849302	0.082993378826	0.212400645493	0.126526994165	0.0393503652804	0.0488680467156	0.0522047416302	0.0234919563998	0.0175103800363	0.0136784495006	0.0987822169596
d	0.00273016606225	0.00291589088119	0.00233987059914	0.0048296955271	0.0487017687489	0.0894833268447	0.0871364331007	0.0808354766087	0.348418731831	0.0829520527217	0.0405260080935	0.0370397319052	0.0447946295434	0.0143744479999	0.0129091381454	0.0124016640335	0.0876109803199
h	0.00113748519075	0.00107186865706	0.00109958216305	0.0023618581757	0.020123463783	0.0407529519482	0.0617904043669	0.0787960358696	0.464284247277	0.103171834241	0.0526055823645	0.0395458269684	0.0356654478478	0.0134895668666	0.00962694384847	0.0098097445445	0.06466717844
ì	0.00063925976025	0.000417800635687	0.000801758171017	0.0016537661919	0.010421234761	0.0214594552161	0.0462962751223	0.0835834086232	0.373607729092	0.14734517808	0.122684918788	0.0639653623228	0.0379403336159	0.0155717502889	0.0125392466162	0.0236287308482	0.0374438241467
