 	io	non	ho	cosa	da	mangiare	</S>
e	0.67912964	0.161402137	0.0412196705	0.027304825	0.025255393	0.0361719225	0.029516373
v	0.42299119	0.151746238	0.110433658833	0.073567186	0.0784216353333	0.0828603388333	0.0799797096667
ò	0.32308083	0.100243125	0.210235209611	0.0828709933333	0.0947469984444	0.0966794636111	0.0921433572222
e	0.261594893333	0.214305548333	0.306185276537	0.0711001857778	0.0503819281481	0.0501299218704	0.0463022380741
n	0.106054247778	0.217397345444	0.440021425512	0.117651741926	0.0378057700494	0.0469257159568	0.034143719358
è	0.0450014033593	0.089406272148	0.572929155171	0.165272763975	0.0443798130165	0.0531088263189	0.0299017644527
c	0.0200072255531	0.0403760503827	0.546070861724	0.215049604658	0.0738397020055	0.0718825844396	0.0327739711509
h	0.010140607951	0.0189909963609	0.444354680575	0.315948324886	0.0931663640018	0.0786840614799	0.0387149030503
o	0.00453937175033	0.015848345687	0.286408093525	0.391826508295	0.204412581334	0.0597740044933	0.0371910346834
t	0.00244844948344	0.013292941179	0.103287645508	0.388160116098	0.381507257111	0.0671815454978	0.0441220245611
i	0.00122305706115	0.007282320343	0.040790808836	0.287512215366	0.467654495704	0.122451161833	0.0730859448537
è	0.00070778814605	0.00508755986267	0.018940536612	0.136035472789	0.509864765235	0.246379517278	0.0829843696179
n	0.000440195661017	0.00177602005922	0.00709045427067	0.0499953146963	0.474917668412	0.415534225759	0.050246134206
a	0.000402265620339	0.000908501776407	0.00309274769022	0.0207301149988	0.308126206137	0.544351208586	0.122388969069
f	0.000326098370113	0.000577581655469	0.00171021669007	0.0100418154496	0.132162581712	0.658238302862	0.196943426356
à	0.000294596600038	0.000241953055156	0.00108375902336	0.00476618309987	0.0594873912373	0.736935934287	0.197190225452
o	0.000264488160013	0.000109684716052	0.000900584974453	0.00303516279996	0.0336283457458	0.575345184762	0.386716601817
</S>	0.000286349680006	6.3723644526e-05	0.000580873637227	0.00193614679998	0.0220228643729	0.414273452381	0.560836650908
