 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.72479245	0.1662557	0.0298945665	0.01362961035	0.0131653535	0.012575484	0.013070872	0.013099066	0.01351692135
n	0.447088674667	0.263084473333	0.108151062167	0.0308304401167	0.0244609411667	0.0263533743333	0.0332282083333	0.033146361	0.0336564591167
ì	0.166601021889	0.398221467778	0.215562310722	0.0346441727056	0.0332992320556	0.0261281047778	0.0432464461111	0.0406280383333	0.0416692053722
c	0.0704603062963	0.364081115926	0.305557896907	0.0296432549019	0.0466466156852	0.0188327275926	0.0650098753704	0.0469798241111	0.0527883924574
h	0.0388221030988	0.329273131975	0.356866882302	0.0303215739673	0.0494223505617	0.0170350285309	0.0717060457901	0.0495483477037	0.0570045658191
e	0.0327436790329	0.305817415658	0.468930484101	0.0518023296558	0.0308755355206	0.0119856755103	0.0375295585967	0.0286231449012	0.0316922226064
t	0.0215958555676	0.145986984219	0.657180028034	0.0711785822186	0.0186587308402	0.0135735051701	0.0255258538656	0.0225396643004	0.0237608062021
o	0.0149154497459	0.0703399804063	0.613008099345	0.18378052974	0.0201182692801	0.0191023380567	0.0266955212885	0.0257064131001	0.026333387734
r	0.0125021135153	0.0388119344688	0.487916989782	0.29333285658	0.02170944476	0.0194106463522	0.0423147454295	0.0412910443667	0.042710228578
ì	0.0055886291051	0.0288006741563	0.395659859927	0.37692283886	0.0321261565867	0.0126544369841	0.0497083551432	0.0512184731222	0.0473205761927
s	0.0032648446817	0.0262946102188	0.393280416642	0.429066872953	0.0368820061956	0.00835942352803	0.0356201743811	0.0372166580407	0.0300150060642
o	0.00135342778723	0.0136867879063	0.330701128881	0.531908404318	0.0379709170652	0.0148101988427	0.024841994127	0.0239414940136	0.0207856890214
n	0.00063582812531	0.00759943216877	0.128937723294	0.700762701439	0.0468834520217	0.0391861362809	0.0255929863757	0.0269393673379	0.0234623790071
t	0.000220764902003	0.00461416325626	0.0526316967647	0.729610667146	0.0549197426739	0.0407237537603	0.0391514584586	0.0413916871126	0.0367360310024
a	0.000121694021334	0.00429196008542	0.0214556058549	0.568785699049	0.168010680891	0.0566796729201	0.0570850724862	0.0620115003709	0.0615580923341
e	8.28281374447e-05	0.00245999822847	0.00807764575163	0.277995989683	0.378037566964	0.105441110973	0.0673845758287	0.0841258467903	0.076394432778
m	3.55117214816e-05	0.00101052307616	0.00347306195054	0.103770663228	0.364874748988	0.168366323658	0.109502045276	0.12083313893	0.128133967593
a	0.000106011902494	0.00144236829205	0.00247925435018	0.062800561076	0.311378056329	0.238166251219	0.127831108425	0.11738277631	0.138413573531
n	0.000166127857498	0.00174435413068	0.00179783063673	0.047974778792	0.37331859211	0.236391447073	0.116464399475	0.08966508077	0.13247736551
t	9.99175025993e-05	0.00083257731856	0.000987969485577	0.020489325364	0.351240140703	0.179445025691	0.156816939825	0.12601588559	0.16407221517
e	3.80749836331e-05	0.00049589282452	0.000711982001859	0.0119495851213	0.264336660234	0.188470731897	0.189127419942	0.21901505853	0.12585460439
ì	8.46456405444e-05	0.000438882151507	0.00062630320062	0.00689945964043	0.150291972078	0.211221943966	0.290747056647	0.243851032843	0.09583870413
t	0.000511644276848	0.00185248191717	0.00100840971354	0.00321877982681	0.0985756126927	0.353725814655	0.306264048882	0.152553564948	0.0822896013767
s	0.000638918928949	0.00229307419406	0.00115945093785	0.0028865661556	0.0727501408976	0.420767111552	0.226297772961	0.207453868983	0.0657530704589
e	0.000283229188316	0.000978157319687	0.00138165627928	0.00316698041853	0.0465504092992	0.234760843851	0.226296787654	0.392099196328	0.0944827368196
r	0.000244945418105	0.000709954839896	0.00141115012643	0.00182051568284	0.0284116244331	0.135123174617	0.279480115885	0.349745758776	0.20305272894
e	0.000216682960702	0.000572089369965	0.000711645655477	0.00083826630428	0.0124752243444	0.0958921332057	0.266792935295	0.408389046259	0.214111934313
k	0.000232007314901	0.000791343279988	0.000794001365159	0.00052437435476	0.00676157898147	0.0472237654019	0.196400375098	0.47888392542	0.268388602771
a	0.0002407839063	0.000925150293329	0.000896305855053	0.000416851278253	0.00492304516049	0.0292980778006	0.147204671033	0.49765491514	0.31844018759
v	0.000369943663433	0.00122730333111	0.00109545401835	0.000347616556084	0.00369532222016	0.0239325319335	0.0882161943443	0.471056075047	0.41005956253
r	0.000408898443078	0.00115192736704	0.00107323148612	0.000254254645361	0.00209739524005	0.0164105503112	0.0648792761148	0.451274081682	0.46245041751
è	0.000157608568626	0.00041790272568	0.00049840936204	0.000128964858454	0.00094698141335	0.00942117253707	0.0420495630383	0.435292247227	0.511087155837
c	0.000343388835209	0.000898943721893	0.000502642107347	0.000705159359485	0.00164429650445	0.0121827029457	0.0398978240128	0.241312862409	0.702512168612
h	0.00040941701507	0.0010573167973	0.000550415719116	0.000887127112828	0.00193804289148	0.0121631775819	0.0450774466709	0.252695680803	0.685221406204
i	0.000367050575023	0.00119825492243	0.00253905395637	0.000404670237276	0.000924595733827	0.00559508009397	0.036956595557	0.227717142268	0.724297568735
</S>	0.000493031037511	0.00184482311122	0.00467699597818	0.000357691978638	0.000706807236913	0.00417356649699	0.0326434377785	0.142975194134	0.812128434367
