 	ora	io	sto	studiando	di	diventare	medico	</S>
à	0.92318275	0.015955558	0.01268275185	0.0114889638	0.0108192285	0.00570960185	0.0096567662	0.0105042949
r	0.892157633333	0.0186681126667	0.0200528722833	0.0170462569333	0.0158236858333	0.00731841695	0.0137242474	0.0152087426333
t	0.816061894444	0.0186636658889	0.0350117557611	0.0349516356444	0.0309848732778	0.01128366065	0.0242290164667	0.0288134975444
e	0.510200095481	0.247471845963	0.0709179869204	0.0446394865481	0.0392473344259	0.0190659202167	0.0317070398222	0.0367502838481
n	0.187881065827	0.349197178654	0.14501801564	0.0709178921827	0.0659218628086	0.0533427800722	0.0627583549407	0.0649628492827
a	0.073206064609	0.344762732885	0.238290428547	0.0769373003942	0.0697952906029	0.0597244606907	0.0680041356469	0.0692795797609
i	0.027025815703	0.379236464295	0.405418822849	0.0517771597981	0.0351848918676	0.0311057818969	0.0339849898823	0.0362660699203
v	0.00935439601433	0.199920902765	0.601390464283	0.066042741266	0.0303408092892	0.0280499349656	0.0309346146274	0.0339661413068
ò	0.00670670128478	0.112505755588	0.655715518094	0.113589341755	0.0293400557631	0.0229993104885	0.0285822082091	0.0305610827689
s	0.00613091972826	0.0806239820293	0.671830969365	0.166134793918	0.0236787662544	0.0121091733295	0.018905871403	0.0205854420896
t	0.00599934520942	0.0312492926764	0.703022966455	0.172572557973	0.0290867984181	0.0109832877765	0.0224706564677	0.0246150341965
è	0.00622777916981	0.0308372860588	0.552705802152	0.294165152658	0.044368014806	0.0136712562588	0.0279225654892	0.0301021357322
o	0.00306181518994	0.0383353880196	0.326432914051	0.441494290886	0.107230145602	0.0213923220863	0.0298540871631	0.0321990479107
s	0.00155745968665	0.0224243898399	0.207219048017	0.504753003629	0.154507968534	0.0310943150288	0.039183578721	0.0392602769702
t	0.00119503418555	0.00872844524663	0.120954917672	0.597405624543	0.138119101511	0.0327144560096	0.049509112907	0.0513733249901
u	0.000855084755183	0.00490706944888	0.052129656224	0.553062881514	0.21661117917	0.0415674840032	0.052123104969	0.0787435349967
d	0.000827889311728	0.00312523369296	0.0216134567413	0.453661177171	0.29091140639	0.0500107913344	0.0764099366563	0.103440108332
i	0.000916310927243	0.00335212030765	0.0118201802471	0.34987215239	0.41260220213	0.0641268257781	0.0739679385521	0.0833422821107
è	0.00146339883241	0.00336549497588	0.0073297908157	0.21194842413	0.616939657377	0.061564042926	0.0440183778507	0.0533708347036
o	0.00168816504414	0.00118931121863	0.00345008243857	0.129842061377	0.617352595792	0.137896836642	0.0473591879502	0.0612217395679
n	0.00240980934805	0.000593465752877	0.00181470645952	0.0835662937923	0.482723005264	0.245570845547	0.102754035983	0.0805678031893
a	0.00339194021602	0.000687319244292	0.00144850933317	0.0512728419308	0.310978411755	0.412653788516	0.134269893994	0.0852972710631
g	0.00402357833867	0.000731495148097	0.00125837964439	0.0230900379769	0.147628891918	0.459831222839	0.252406613331	0.111029763688
h	0.00422033374622	0.000445262328032	0.00079939789813	0.012980778159	0.114687535306	0.450981200946	0.291075894444	0.124809607896
e	0.00388284571541	0.000250869201344	0.00102503974938	0.00677205058633	0.0953079974353	0.497632850315	0.264844821481	0.130283522632
t	0.00589516240514	0.000800384780448	0.00109928944979	0.00407247059544	0.0370388124784	0.337728326772	0.460035060494	0.153330457544
t	0.00563472493505	0.000927349661149	0.000793161216597	0.00349216723181	0.0277935894928	0.263500235591	0.531147790165	0.166710995848
ò	0.00265381863168	0.00034808793805	0.000556434515532	0.00286829651727	0.0233420877643	0.202926819864	0.623998130055	0.143306383616
m	0.00233866176389	0.00043087772935	0.000456304748511	0.00178972571242	0.0103040631881	0.0858511819547	0.695179570018	0.203649669539
e	0.00219448703796	0.000454244611117	0.00057719131617	0.00138630993747	0.0075025141627	0.0597314799849	0.644870700006	0.28328312318
s	0.00192275892932	0.000370898038372	0.000565063228723	0.000609556619157	0.0045414737709	0.0415357976616	0.699426066669	0.251028447727
s	0.00365612930977	0.000343627120457	0.000401729866241	0.000387923366386	0.00179384362363	0.0225044952205	0.760822055556	0.210090232576
è	0.00353020750326	0.000273701171152	0.00046201600208	0.000469328908795	0.00134689325788	0.0217593520735	0.656609235185	0.315549240859
r	0.00353818930109	0.00144852511372	0.00123171661403	0.000725702902932	0.00208911311929	0.0698237573578	0.435975351728	0.485167616953
e	0.0036088129337	0.00174385819457	0.00130293667134	0.000641328655644	0.00175067145643	0.0771991682193	0.461972417243	0.451780815651
</S>	0.00240060511685	0.000937901732285	0.00076623108567	0.000368441459822	0.000929157253215	0.0411455627596	0.574875473622	0.378576647825
