 	le	melanzane	vogliono	girate	</S>
e	0.71918815	0.088611165	0.05496791	0.080399435	0.056833369
m	0.80989035	0.058721459	0.0426986816667	0.0444542348	0.0442352956667
a	0.726095896667	0.0997764836667	0.0596298438889	0.0538431514	0.0606546452222
r	0.671896712222	0.125328079556	0.0704660912963	0.0570235630333	0.0752855897407
a	0.527621951741	0.331938231519	0.0509798087654	0.0338281419111	0.0556318979136
n	0.25377380158	0.606087977173	0.0547288679218	0.028314944637	0.0570944173045
g	0.268701227193	0.476461155724	0.0975658326406	0.023204985879	0.134066773768
i	0.224691443064	0.444691481908	0.13220615088	0.0410995139597	0.157311381256
à	0.0941552713547	0.532751827303	0.214485203627	0.0427857216532	0.115821949085
n	0.0509705881182	0.466496709101	0.326402767876	0.0253799048844	0.130749981695
e	0.0298747057061	0.361222033034	0.459234922625	0.0426096089615	0.107058716565
e	0.0131727430687	0.193907480345	0.648525574208	0.0841406396538	0.0602535771883
t	0.0049898584029	0.0733821019483	0.791371091403	0.0778136948846	0.0524432480628
è	0.0140864640143	0.0778846464828	0.774070783801	0.0594126632949	0.0745454210209
l	0.0176922616048	0.0768750681609	0.7742429346	0.0480979134316	0.0830917886736
u	0.00683005748493	0.027775298287	0.6065412582	0.287210390144	0.0716429612245
n	0.00299519037831	0.0108167553957	0.2791181094	0.552491796715	0.154578108741
v	0.0239948233261	0.0117407571986	0.263139666467	0.438963148905	0.262161576247
o	0.0313132481087	0.0139363053329	0.236742892156	0.297576106302	0.420431438749
t	0.0115943971896	0.00718217057763	0.095752919452	0.296624525434	0.588845992916
i	0.00497775244987	0.00391321825921	0.036562054884	0.283308358478	0.671238614305
m	0.00276022432996	0.00319041055307	0.0173385632947	0.239075016159	0.737635774768
m	0.00586531972332	0.00195286541769	0.0269162164316	0.16540548872	0.799860111589
è	0.00680497776444	0.00157737923923	0.0340536754772	0.0969233329067	0.860640637196
n	0.00401931477815	0.00552581387974	0.0304008241591	0.249639347636	0.710414692399
e	0.00356263209272	0.00649132475991	0.0312487333864	0.277189716545	0.681507594133
</S>	0.00280190729636	0.00349176657996	0.0272910911932	0.146749129273	0.819666122067
