 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
e	0.731554815	0.0554143095	0.034756555	0.035109446	0.03463401	0.03409539	0.039183023	0.0352524315
m	0.774571071667	0.0453337051667	0.0305413226667	0.029451643	0.0306723066667	0.029568347	0.0294572145	0.0304043611667
a	0.696764633889	0.0806489827222	0.0382882785556	0.0365007453333	0.0382031522222	0.0369620716667	0.0352404963333	0.0373915813889
r	0.653215621296	0.104905874241	0.0442854055185	0.0381249384444	0.0446426740741	0.0393633205556	0.0354044674444	0.0400576207963
a	0.511974650432	0.30842341808	0.0364724478395	0.0269459324815	0.035011189358	0.0283688965185	0.0236649578148	0.0291384725988
n	0.267799873477	0.552372706027	0.0375128459465	0.0273947911605	0.0328620894527	0.0289866275062	0.0236167866049	0.0294543015329
g	0.242317484492	0.442319165342	0.0794154019822	0.0349672893868	0.0873361014842	0.0422226148354	0.022997905535	0.0484240618443
i	0.163563340164	0.411172818447	0.126148790661	0.0451428521289	0.109855966161	0.0522098756118	0.0317242445117	0.0601821469481
à	0.066445401388	0.475885849482	0.21897860022	0.0397981343763	0.0800015510537	0.0425598362039	0.0298484765039	0.0464821619827
n	0.0390306564627	0.391267176494	0.367634333407	0.0285486634588	0.0874770070179	0.0326893457346	0.0169421578346	0.0364106436609
e	0.0248864424876	0.256786244165	0.530555044469	0.0342725534863	0.0739856823393	0.0295006185782	0.0183073936115	0.0317060085536
è	0.00951817479587	0.120399957722	0.722552924823	0.0358437881621	0.0494902974464	0.0222539431927	0.0170239674038	0.0229169355179
n	0.00466788149862	0.0467830799073	0.826202161608	0.0310500983874	0.0470208884821	0.0170810567309	0.0094817633346	0.0177130798393
e	0.00301239161954	0.0225290599691	0.677961197203	0.176145871462	0.0626528421607	0.0221231489103	0.0157891221115	0.0197863442798
s	0.00235295315985	0.0137615366564	0.476980832401	0.315632090487	0.0900349573869	0.0384998776368	0.0308373053705	0.0319004120933
e	0.00207799147328	0.00893166938547	0.309477524134	0.402206586829	0.147122752462	0.0500774505456	0.0370499357902	0.0430561036978
g	0.00124008441109	0.00455296659516	0.130621594045	0.441170378943	0.221688064154	0.0918476681819	0.0331327665967	0.0757465068993
i	0.00096601515703	0.00297625903172	0.0582793493483	0.389207872981	0.309637011385	0.117982506061	0.0336119848656	0.0873390022998
r	0.00074723303901	0.00191478889057	0.0269473461161	0.307401390994	0.472274563795	0.106824338687	0.0259589799552	0.0579313340999
è	0.00530713024634	0.00101199807686	0.0128026910387	0.213217100331	0.609773697932	0.0964205228957	0.0251106673184	0.0363561870333
t	0.00685164821545	0.00119570322562	0.0119897100129	0.142064912444	0.709554699311	0.0810603709652	0.0262151337728	0.0210678033444
s	0.00421082410515	0.00122336117521	0.0132906033376	0.0955288044813	0.77478521977	0.0719787136551	0.0197100139243	0.0192724104481
i	0.00448888073505	0.00129655939174	0.0109947191125	0.11359606616	0.604507059923	0.157882401218	0.0443862316414	0.0628480441494
d	0.00342480571168	0.00165243613058	0.0102172112042	0.08798283172	0.424282786641	0.281201257073	0.0550504438805	0.13618821805
ò	0.00610566557056	0.00143130549019	0.0109647272347	0.05853775524	0.44403931888	0.301891435691	0.0556912412935	0.12133856335
p	0.00649543377352	0.00110867077673	0.0089142691449	0.0426544484133	0.49994246296	0.310786478564	0.0605879230978	0.0695103437833
u	0.00244912594117	0.00090855106891	0.0049446504483	0.0200783859711	0.35467383432	0.377153659521	0.100161550366	0.139630266594
e	0.00347079668039	0.000673737716303	0.0024328291161	0.0138107384904	0.127926551773	0.376117286507	0.213723446789	0.261844632198
m	0.0039358538268	0.000807395988768	0.00230185590537	0.00977689616347	0.0608519999243	0.400729895502	0.193622300596	0.327973810733
a	0.00232091790893	0.000920888829589	0.00213854770179	0.00979583805449	0.0354526501414	0.345923558501	0.272129558532	0.331318023578
r	0.00177872060298	0.000676575299863	0.00105688835393	0.00767595491816	0.0155184705471	0.156873492834	0.531330969511	0.285088927859
è	0.00104688836766	0.000531850169954	0.000697682704643	0.00315066323939	0.0096314856157	0.0690681579447	0.620421356504	0.29545194262
i	0.00222529988922	0.000835001569985	0.000676087368214	0.0023948036798	0.00753681230523	0.0667041483149	0.466615455501	0.453012414207
</S>	0.00379506084461	0.00115097528499	0.000753907934107	0.0029662251899	0.00762592765261	0.0940117471575	0.31776845775	0.571927707104
