 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.48878293	0.050006835	0.0269011205	0.026071806	0.0257959115	0.025671401	0.0256738245	0.0256731475	0.025726676	0.024125386	0.0257606495	0.0249814795	0.0257572875	0.025717647	0.024688063	0.0257613855	0.0255394625	0.0257604355	0.025668946	0.0259355835
M	0.386805753333	0.06271695	0.0319543798333	0.0314250853333	0.0314443595	0.0306837953333	0.0311642885	0.0311761395	0.0314074986667	0.0251662893333	0.0315591388333	0.0283669065	0.0315505758333	0.0313721273333	0.0270943623333	0.0315569085	0.0306007415	0.0315366731667	0.030820378	0.0315976435
a	0.258909137778	0.0938518816667	0.0374896892778	0.0368552834444	0.0369597265	0.0360001061111	0.0366380738333	0.0366535425	0.0369194848889	0.0298419547778	0.0370947452778	0.0334510201667	0.0370852692778	0.0368789117778	0.0319827664444	0.0370919345	0.0359918738333	0.0370672833889	0.0362070066667	0.0370303198333
r	0.218037432593	0.185830393889	0.0351351297593	0.0375275528148	0.0356205555	0.030880437037	0.0324583222778	0.0324868428333	0.035670095963	0.0227912750259	0.0389310614259	0.0249289563889	0.0387156977593	0.0350411889259	0.0239224509815	0.0388306158333	0.0287241592778	0.0382934887963	0.0295099302222	0.0366644199444
ì	0.185829300864	0.35047250463	0.0283404215864	0.0369003952716	0.0294246465	0.0207663860123	0.0227330147593	0.0227516922778	0.0295837916543	0.00922156390863	0.0381127164753	0.0108755810963	0.0374844555864	0.0281247553086	0.00998084272717	0.0378062116111	0.0160208819259	0.0362859755988	0.0173136437407	0.0319712039815
a	0.113457224621	0.419036101543	0.0451421675288	0.0381411877572	0.0285510641667	0.0218418120041	0.0225516319198	0.0224989907593	0.0278736975514	0.00838103776954	0.0352388734918	0.0116292096654	0.0346681981955	0.0266781731029	0.0101715971424	0.0349536582037	0.0173053528086	0.0335957725329	0.0183621699136	0.0299220686605
p	0.043479560007	0.358320997181	0.0643193768429	0.0417383499191	0.0377113453889	0.0297882303347	0.0318550239733	0.0318185729198	0.0363761691838	0.00943944972318	0.0410026811639	0.0149770518885	0.0406834550652	0.0354875433676	0.0123124520475	0.0408493097346	0.0251884879362	0.0400765111776	0.0267817453045	0.0377937075535
e	0.0167405099357	0.234911913727	0.118121173281	0.049524198973	0.0444582717963	0.0351360907782	0.0375362666578	0.0374348946399	0.0413058530613	0.0178058960411	0.044750505388	0.0220952226295	0.0445273166884	0.0405762641225	0.0199113103492	0.0446438455782	0.0311984739787	0.0440781483925	0.0327312147682	0.0425126615178
r	0.00720572047857	0.162625905909	0.199040551094	0.050806716991	0.0478235422654	0.0349319962594	0.0375539488859	0.03727700588	0.0401457350204	0.0203939366804	0.0425482601293	0.0242441725432	0.0423926628961	0.0395875533742	0.0222058139497	0.0424712295261	0.0321307413262	0.0420795217975	0.0334506515894	0.0410843248393
ò	0.00362279929286	0.129852748636	0.273590900365	0.116617629664	0.0450046540885	0.0244653097531	0.0272316742953	0.02687207696	0.0326407170068	0.0094657382268	0.0455534683764	0.0128126146811	0.044103177632	0.0311923551247	0.0109227362499	0.044795611842	0.0206500601087	0.0425532082658	0.0224177549965	0.0356347546131
