 	la	casa	la	costruiscono	i	muratori	</S>
t	0.8642978	0.0732029	0.01330751325	0.0118440832	0.0115713912	0.01328187375	0.012494449
o	0.637966433333	0.266240296667	0.0222804534167	0.0184751904	0.0178341720667	0.0184923425833	0.0187110393333
s	0.354979474444	0.534889385556	0.0301806514722	0.0211017194667	0.0183566730222	0.0190024905278	0.0214895474444
p	0.279658714815	0.536740541852	0.0467948081574	0.0419005964889	0.0225713610074	0.0245232718426	0.0478106734815
ì	0.259632164938	0.508516127284	0.0751111430525	0.049973054163	0.0231188116691	0.0254495326142	0.0581991224938
t	0.166663978313	0.679929529095	0.0669158726842	0.0277404003877	0.0125413087564	0.0137740547381	0.0324348431646
i	0.108159599438	0.568061686365	0.245226350895	0.0238771637959	0.0150304474521	0.0152707531127	0.0243739957215
t	0.0708688974793	0.372860085455	0.453938050298	0.0303553145986	0.0222148018174	0.0224934563709	0.0272694155738
o	0.0365965314931	0.272923305152	0.567944950099	0.0407494781995	0.0264233872725	0.0260305831236	0.0293318305246
f	0.0188460354144	0.110383604717	0.717295270033	0.0598952860665	0.0290187974242	0.0293229693745	0.0352380985082
a	0.0108729613881	0.053639673239	0.615470620011	0.183335995355	0.0466629034747	0.0417658937915	0.0482519845027
b	0.0081515254627	0.0352873160797	0.473880033337	0.281215398452	0.0569707298249	0.0524515592638	0.0920434381676
b	0.0070049028209	0.0277421126932	0.369101024446	0.237509212817	0.0657086219416	0.0801609910879	0.212773119389
r	0.0133264022736	0.0551428452311	0.279259571482	0.278519164272	0.0701743386472	0.0816278460293	0.22194981813
i	0.0136919165912	0.0598370607437	0.266941733827	0.431203328091	0.0749531075491	0.0461994206764	0.10717341171
k	0.00708108696373	0.0265099659812	0.192783207942	0.59169867603	0.0786581235164	0.0330764005588	0.07019251457
è	0.00268446538791	0.0117502933937	0.113630255981	0.708020938677	0.0815865155055	0.0254180028529	0.0569095538567
o	0.00118822783597	0.0054455797379	0.0542858618937	0.618809626226	0.251096568502	0.031386260951	0.0377879422856
n	0.000540751135323	0.0020854752593	0.0214182560979	0.506692088742	0.386861689501	0.0483666149837	0.0340351704285
e	0.000849640161774	0.0011738432931	0.0118800495993	0.462588252914	0.401718469834	0.0796255816612	0.0421642021428
i	0.00105238729392	0.000866786554367	0.00794181729977	0.309005307638	0.426955183278	0.179098370554	0.0750801917143
f	0.000541675011307	0.000501643774789	0.00325955763326	0.196708195879	0.463140104426	0.245277236851	0.0905716139048
a	0.0010456627771	0.00058607552493	0.00368307211109	0.159518275293	0.403381148142	0.323785445617	0.108000354635
b	0.00180594595903	0.00221214234164	0.00519635783703	0.115130678431	0.219779687047	0.427343548539	0.228531661545
b	0.00149655879968	0.00589178694721	0.00682741477901	0.12240630281	0.176148586682	0.302707624513	0.384521720515
r	0.00121640414656	0.0071217423824	0.006829916093	0.160171027603	0.209045655561	0.242110783171	0.373504473505
i	0.00121963198219	0.00443635449413	0.00546662026433	0.130467329201	0.28379637852	0.32241559439	0.252198074502
k	0.00089397456073	0.00258959546471	0.00417970608811	0.072789309067	0.248343706507	0.407180964797	0.264022698167
a	0.00098166618691	0.00179556676824	0.00200280009604	0.0335915273557	0.102157644502	0.536522134932	0.322948639389
t	0.0013866893623	0.00174703513608	0.00120792353201	0.0130501194852	0.0488096311673	0.570888891644	0.36290971313
ò	0.00114585827077	0.00291139731203	0.000771662144003	0.0055287066284	0.0342295580558	0.500423010548	0.45498978771
r	0.000563963550257	0.00237231097534	0.000482779850001	0.00281942429613	0.0291406852186	0.570163933516	0.39445687257
i	0.000330558580086	0.00131521356311	0.000284052405334	0.00125352306204	0.0125772819395	0.520693047839	0.46354631419
</S>	0.000342943770043	0.00139646033156	0.000292363332667	0.00077989299602	0.00896681246975	0.343313053919	0.644908477095
