 	dovevo	comprare	pane	ogni	giorno	</S>
ì	0.562546415	0.08976776	0.076068782	0.0864443785	0.096749045	0.088423634
c	0.723990415	0.0529861816667	0.0344786686667	0.0579288931667	0.06894941	0.0616664406667
h	0.774370091667	0.0437634598889	0.0232227915556	0.0483273917222	0.058185395	0.0521308568889
a	0.764640430556	0.11826552763	0.0193336968519	0.0308511002407	0.0345804913333	0.032328725463
n	0.651772063519	0.211300142543	0.0308812166173	0.0347032654136	0.0361814167778	0.0351618566543
a	0.44855543784	0.394313597514	0.0410924355391	0.0385191818045	0.0390741639259	0.0384451605514
v	0.210141579947	0.620568332505	0.0474190718464	0.0404671722682	0.041185979642	0.0402178888505
o	0.109998850649	0.633142190835	0.103704737282	0.0520316974227	0.051267403214	0.0498551656168
r	0.0745627874163	0.663143610278	0.130105905761	0.0463853304742	0.043788068738	0.0420143292056
à	0.0692513296721	0.590530843426	0.177424488587	0.0676269361581	0.0549605205793	0.0402059030685
s	0.0674159978907	0.523133987809	0.229801166196	0.0796075020527	0.0603248458598	0.0397165116895
o	0.0243770364302	0.441456302603	0.370785062065	0.0919160626842	0.0418546002866	0.0296109332298
t	0.00883519617673	0.195144347868	0.629313450688	0.104904977561	0.0351795227622	0.0266224824099
s	0.00448813602558	0.093708960956	0.669373090229	0.106447129187	0.0662025009207	0.05978016347
o	0.00388716670853	0.0539581529853	0.555236696743	0.175104989729	0.0952370103069	0.116575977823
m	0.00369180203618	0.0229653021284	0.369265558914	0.245998406576	0.179566003436	0.178512942608
ì	0.00344641647873	0.0271643455095	0.177238408638	0.386620478859	0.245503167812	0.160027187536
k	0.00257506935958	0.0290112881698	0.112815375213	0.500257226286	0.260591995937	0.0947490291787
u	0.00154765911986	0.0149733863899	0.110855113404	0.467358575429	0.309426411979	0.0958388630596
à	0.00118511547329	0.0088762357633	0.0791887891347	0.333737638476	0.431985553993	0.145026677687
i	0.0014285652911	0.00362937255443	0.0313420904782	0.179464879492	0.465952701331	0.318182389229
m	0.0029598585637	0.00197661665148	0.0136811656927	0.099088663164	0.46071168711	0.421582013076
è	0.00311125306457	0.00142332551716	0.00900377866423	0.053513909388	0.596356215703	0.336591491025
r	0.00138377827486	0.000940933452387	0.00680522665474	0.044158824796	0.678085918568	0.268625280342
i	0.000830603478287	0.000421213600796	0.00294141266158	0.031185875732	0.537762189523	0.426858690114
</S>	0.000748684254143	0.000271303305398	0.00165668984579	0.016623014066	0.380967099762	0.599733195057
