 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
z	0.75857587	0.1188748145	0.019417818	0.0052562819	0.0163010142	0.01708722915	0.0172050243	0.01693333035	0.01354821015	0.0168003951
ì	0.524908746667	0.3093251915	0.0304440743333	0.0053172984	0.0205802830667	0.0239347227167	0.0246557257667	0.0233588761167	0.01502064805	0.0224544067
s	0.372606732222	0.491367397167	0.0318773824444	0.00270395516667	0.0143090816889	0.0204455045722	0.0220436955889	0.0192698303722	0.00789284785	0.0174835635667
o	0.269723514074	0.564589565722	0.0795263968148	0.00648528532222	0.0112185923963	0.0157651008574	0.0170712685296	0.0148349624574	0.00731780445	0.0134674768556
n	0.133678954358	0.627960108574	0.150371168938	0.00889050167407	0.0124578122988	0.0143845466191	0.0148970951765	0.0140161058191	0.00989668248333	0.0134469772852
t	0.0634539891193	0.665160406191	0.153388099646	0.00543939579136	0.0166627357663	0.0220078962064	0.0232850157255	0.0210498436064	0.0100149264944	0.0195376757617
a	0.0323605983731	0.49429963873	0.314694679882	0.0220172082638	0.0203674145888	0.0264327454021	0.0279019595752	0.0253072898688	0.0130479601648	0.0235704995872
e	0.0145550937244	0.23715998291	0.571776943294	0.0524387360879	0.0201364678629	0.0221246538007	0.0226481815251	0.0216864426229	0.0163941440549	0.0210793798624
k	0.00804650184147	0.111062634303	0.652770847765	0.062668908696	0.0264948309543	0.0287821956002	0.0313594508417	0.0302197842076	0.0198829903516	0.0287118689541
i	0.0105269962805	0.054381347101	0.504312055922	0.213318302899	0.0359088666514	0.0371315752001	0.0403415456139	0.0390786400692	0.0276228564505	0.037377810318
a	0.0102138315602	0.0362610247003	0.282989885307	0.421823787633	0.0485900128838	0.0410499150667	0.0420971232046	0.0409904576897	0.0344713121502	0.041512654106
t	0.00695300732007	0.0241624199001	0.189705851769	0.391681839211	0.0583679442946	0.0479072983556	0.0956846990682	0.0884697275632	0.0359207627167	0.0611464660353
è	0.0422700851067	0.0540015099667	0.158148433923	0.247252146404	0.0613583514315	0.0712678394519	0.142244333023	0.119243757854	0.0288528225722	0.0753607420118
r	0.0525219908356	0.0572354351889	0.212949011308	0.294968058801	0.0492705291438	0.0686744781506	0.116497319008	0.0758280039513	0.0184584041907	0.0535967976706
a	0.0218471380785	0.0250274455963	0.205432928436	0.3532519096	0.142395331715	0.0537362577169	0.0854027656693	0.0490006613171	0.0245944097302	0.0393112028902
m	0.0110721863595	0.0134186912321	0.0959260494787	0.3286558332	0.195532473905	0.081735567239	0.106208543223	0.076080529439	0.0299660982434	0.0614040576301
u	0.0057141727865	0.0061453219107	0.0424062081596	0.2813107444	0.273126421302	0.0920376170797	0.113958624408	0.0836918914797	0.0331961077478	0.0684129205434
i	0.00405578646217	0.0034077304369	0.0199523795199	0.144967596133	0.519249273767	0.0828534923599	0.0809461024693	0.0554860904932	0.0363755639159	0.0527059981811
n	0.00256429672072	0.0014028922623	0.00743806920663	0.0674779020443	0.576032851256	0.0732803107866	0.117466571823	0.0713291868311	0.0296038236386	0.053404082727
ì	0.00256024544024	0.00185381713743	0.00518131113554	0.0395199840148	0.468028110419	0.114508900262	0.224045163941	0.0748400306104	0.0238342358795	0.0456281802423
c	0.00222572304675	0.00199852041248	0.00499835044518	0.0861221393383	0.368439996806	0.127135802421	0.30536039798	0.0528534552035	0.0203779642932	0.0304876160808
h	0.00314876941558	0.00129436817083	0.00364605458173	0.105332395779	0.363245415602	0.116440959807	0.299316529327	0.0574028367345	0.0171319854311	0.0330406676936
a	0.00372487190519	0.00110579917694	0.00253688146058	0.0426306639597	0.322504348534	0.170276699936	0.299363949776	0.0712027555782	0.0308251651437	0.0558288782312
p	0.00215547800173	0.000884218765647	0.00258410438686	0.0163820646199	0.178069235178	0.148105684645	0.384073369925	0.0937027768594	0.0465766797146	0.127466452744
à	0.00140923224391	0.000696942718549	0.00233151457895	0.00707906000663	0.0905425340593	0.168318176215	0.497999009975	0.0796691812865	0.0317739519049	0.120180461248
r	0.00121494305797	0.000427656516183	0.00113345304298	0.00902607453554	0.0763998513531	0.238002068738	0.556641043325	0.0525911860955	0.0189926603016	0.045571104416
o	0.00162610245266	0.000393938638728	0.00075819599766	0.00918798734518	0.075749270451	0.262676766246	0.483095267775	0.0911933986985	0.0426110144339	0.0327080951387
n	0.00216926425089	0.000523058546243	0.00058973679922	0.00342657610173	0.054631182817	0.221871592082	0.456919989258	0.154048212899	0.0590551258113	0.0467652783796
t	0.021173692417	0.00261145461541	0.00347265998307	0.00157330675391	0.038742594939	0.159157737361	0.485033389753	0.153603552966	0.0612535462704	0.0733780561265
a	0.0269336180723	0.00321632845847	0.00438857887102	0.000885834261303	0.0268159316463	0.148939485787	0.393990663251	0.220947696322	0.0947244554235	0.0791573620422
s	0.0105674055241	0.00137825503949	0.00196309956701	0.000440790103768	0.0179056848821	0.101624515262	0.40966892775	0.285864822107	0.0892393234745	0.0813471423474
t	0.0076373720747	0.00102394821316	0.00299465025567	0.000493976491256	0.015060142294	0.0700800984207	0.413243012583	0.250661624036	0.0704278761582	0.168377299116
i	0.0060116157249	0.000886284844387	0.00327474465189	0.000517888237085	0.0124547226313	0.0639970474736	0.261057370861	0.360947008012	0.0977985553861	0.193054723039
n	0.00382761407497	0.000730560454796	0.00157773528396	0.000351932429028	0.00573081671043	0.0385085858245	0.288365946954	0.458124242671	0.0842230497954	0.118559444346
a	0.00282703255832	0.000784764628265	0.00088016428132	0.000297712813009	0.00245722453681	0.0175825407082	0.258886501851	0.34363952089	0.265277471265	0.107367024782
g	0.00532187941944	0.00146499628609	0.00081741578044	0.00038050816767	0.00138810297894	0.0095330766694	0.17179142015	0.345464240297	0.334170823755	0.129667494927
l	0.00619779260648	0.00154031680203	0.00081526329348	0.000453887509223	0.000938720659647	0.0146855065565	0.151036232383	0.530427180099	0.173832761252	0.120072314976
i	0.0151194498355	0.00235243464068	0.00161626856449	0.000353743479741	0.000978018186549	0.0175807788522	0.0687264847943	0.5003360667	0.216287947084	0.176648814992
s	0.0202055649452	0.00534379788023	0.00259256818816	0.000506924219914	0.00129098626218	0.00968498248407	0.103690993265	0.3092808089	0.222462095695	0.324941274997
ì	0.0093229609684	0.00466968454008	0.00198003864605	0.000710999789971	0.00115192153073	0.00785835102802	0.117915224422	0.189832692967	0.240420965232	0.426137178332
a	0.00398032547613	0.00267343436003	0.00245537246535	0.000508972495324	0.000754208553577	0.00841999990934	0.053237385474	0.174109924322	0.272151708411	0.481708692777
</S>	0.00320868398806	0.00291011808002	0.00351421308268	0.000291060245662	0.000575342826789	0.00768108530467	0.031925853737	0.208736787161	0.231775269206	0.509381596389
