 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a	0.61682481	0.2655043	0.0199622445	0.0118332195	0.0102319375	0.009818518	0.00794975265	0.00897189835	0.00982548765	0.009826898	0.0097952918	0.009522365	0.0099332752
n	0.37848416	0.275979846667	0.0402878891667	0.0121746191667	0.0389373765	0.0377141126667	0.01318865155	0.0200909907833	0.0388993387167	0.0391453203333	0.0383695566	0.0289565473333	0.0377716024
ì	0.154965163333	0.242877815556	0.162086863056	0.0145353023889	0.0607866978333	0.0537392932222	0.0124278043167	0.0208872401278	0.0649335675722	0.0674225581111	0.0582232522	0.0330673051111	0.0540471578
c	0.0746395507777	0.173348458519	0.190493080019	0.0132929701963	0.0685276649444	0.0528846700741	0.0117819125722	0.0149594065759	0.114178505857	0.139580122704	0.0704886840667	0.0212350567037	0.0545899382667
h	0.0491379732592	0.137837606173	0.22048917234	0.0161321407988	0.0702983896481	0.0534144400247	0.0113410347241	0.013087419392	0.125027073619	0.156436084235	0.0731652836889	0.0183653212346	0.0552680907556
a	0.0487088097531	0.155929632058	0.394567997447	0.0615333269329	0.0631399345494	0.0355751140082	0.0078592437747	0.009326078664	0.0612117085397	0.0722170814117	0.042047334563	0.0132186660782	0.0346651039185
n	0.0305254823844	0.106846013019	0.406573515816	0.0781399556443	0.11196598485	0.0426532286694	0.0108860852582	0.015946827888	0.0463677051799	0.0502259821372	0.039641822521	0.0235113496927	0.0367160603062
d	0.0112537903148	0.0454103822397	0.291786641939	0.0430354648814	0.17146659495	0.0652079328898	0.0123790230861	0.0186765759627	0.08826791506	0.0976085890457	0.0675902358403	0.0287957748976	0.0585210854354
ì	0.00601987915827	0.0228681153132	0.208882120646	0.101334014627	0.245341394983	0.0593626209633	0.00995780936203	0.0119591754209	0.0943070896867	0.112208286349	0.0613759952801	0.0174715612992	0.0489119244785
s	0.00449589188609	0.0164298537711	0.192467916882	0.138944961542	0.374130144994	0.0471606363211	0.00735935732068	0.0073250134403	0.0614372445622	0.0785678041163	0.03506578176	0.0099888052664	0.0266265481595
o	0.00293973926203	0.0100893611237	0.150252300627	0.191861077181	0.422545598331	0.0706812414404	0.00928876497356	0.0063417385801	0.0390474428541	0.0490075560388	0.0227651122533	0.00771594992213	0.0174640543865
n	0.00195593360734	0.00480150245457	0.070866604409	0.20417862906	0.485994292777	0.131343953813	0.0114955403245	0.0068174636267	0.020830340618	0.0242342683463	0.0153193717511	0.00872184164071	0.0134402021288
t	0.000665521072447	0.00195648476486	0.0317703456697	0.11790524302	0.590808607592	0.142716539938	0.00819260160817	0.0057084934089	0.0246635708727	0.0264326064488	0.020958362917	0.00887060898024	0.0193509690429
a	0.000261776809482	0.000995423348287	0.0184152752232	0.12142546434	0.505180075864	0.216902121979	0.0167283410361	0.0067660631363	0.0271560809576	0.0282760634829	0.023968199639	0.0103987067601	0.023526337681
i	0.000124218410494	0.000563424856096	0.0088845364744	0.11393178478	0.334581541955	0.38521045066	0.0368794143454	0.0092468687121	0.0237370513192	0.0238636968276	0.022297577213	0.01416297692	0.026516409227
k	4.8030431598e-05	0.000293806066699	0.00420605453147	0.06449248826	0.200330360652	0.528548006887	0.0508093577818	0.00820555570403	0.0239888351064	0.0370241346092	0.0334428224043	0.0148892499733	0.033721277409
i	0.000105884093299	0.00107260809023	0.00376619391716	0.0326047227533	0.104034865884	0.527031388962	0.166803864927	0.0171158750347	0.0225503703688	0.0403617558697	0.0354052534681	0.0164091259911	0.032738078803
a	0.000126345986666	0.00138819125008	0.00401716680572	0.0208251500511	0.0616592722947	0.424866716321	0.289183894976	0.0396000016782	0.0279139134563	0.0344436739566	0.030655975156	0.025445167997	0.0398745289343
t	8.82904344553e-05	0.00098678290336	0.00225948516857	0.019896543817	0.0435117387649	0.36852749544	0.254799741659	0.0374280778927	0.0292873028188	0.0976862069855	0.0676740463853	0.0265457386657	0.0513085283114
è	0.000110299121485	0.00161903936779	0.00361221122286	0.0220174962723	0.0630832429216	0.312907671813	0.189252243886	0.0317398456309	0.0567941692729	0.157108198995	0.0893404654618	0.0202733532219	0.0521417341038
r	0.000124506200495	0.0018198884226	0.00362282256429	0.0125950740908	0.0598237129739	0.272172193938	0.305450044629	0.0401392742103	0.066474748091	0.123421581332	0.0567216131539	0.0187256887406	0.0389088380346
a	0.000125090418498	0.00173402264087	0.0017971427781	0.0080722083636	0.027638499658	0.203227801313	0.332388944876	0.166302114737	0.061291982697	0.107648215444	0.0381393590513	0.0245110969135	0.0271235313449
m	9.8882539166e-05	0.00138154575696	0.0012654436727	0.0058065659212	0.0136555511193	0.119297073771	0.277643134959	0.214496801579	0.072478967899	0.143445495148	0.0689646430171	0.0276546186378	0.0538112804483
u	8.28302643887e-05	0.000983599328987	0.0007613308709	0.0033520879404	0.0056594719731	0.0668146419237	0.248644721653	0.297090530526	0.0663044699663	0.144736353049	0.0755374740057	0.0282925985459	0.0617398771494
t	9.83051481296e-05	0.000928283342996	0.000596213256967	0.00249701892347	0.0027391876577	0.0368667313079	0.176926107218	0.327263310175	0.0626636243221	0.237653339016	0.0797799743352	0.024979016182	0.0470088860498
i	9.22191113765e-05	0.000880352947665	0.000418761985656	0.00155146085116	0.00126902375923	0.021220730436	0.136790211406	0.311623286725	0.0795038584407	0.297314179672	0.0838165094451	0.025604197394	0.0399151936833
n	0.000229703032459	0.00103794624922	0.000584214995219	0.00143995568372	0.000911936959743	0.011106352812	0.0681333761353	0.294335169242	0.0906901041469	0.372230743224	0.0952745411484	0.025885416798	0.0381405368944
ì	0.000281832127486	0.000779193016407	0.000546282685073	0.00102653868791	0.000975383219914	0.00711847603733	0.0363245617118	0.133332076747	0.175904621382	0.494473714408	0.0953200377161	0.0186745069327	0.0352427519648
