 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a	0.52872491	0.22406499	0.032703621	0.031279352	0.031039275	0.029742045	0.0305493685	0.030402243	0.030513255	0.0309809575
t	0.324273659333	0.413078336667	0.0367690963333	0.033947026	0.0338641623333	0.0260006473333	0.0338832935	0.0333194663333	0.0309933566667	0.0338709978333
e	0.148250115778	0.588613412222	0.0386155187778	0.034070698	0.0339694284444	0.0242960787778	0.0341438401667	0.0334919904444	0.0305930958889	0.0339558499444
l	0.0736266811927	0.593357627407	0.0517448242593	0.0454543626667	0.0467203704815	0.0183234602593	0.0493041967222	0.0441103651481	0.0305889572963	0.0467691453148
ì	0.0285444249976	0.472560842469	0.125136334753	0.0703646475556	0.0719338034938	0.0105449965864	0.0830997639074	0.0487014560494	0.0251119264321	0.0640017617716
s	0.0177255199992	0.400209580823	0.208533034918	0.0794135491852	0.0792150411646	0.00772561736213	0.0994395596358	0.0332990780165	0.0138125076774	0.0606264865905
i	0.0154446343331	0.461364350274	0.244908348306	0.0606790090617	0.0575207500549	0.00882517912071	0.0727142942119	0.0236307546722	0.0118183930925	0.0430942711968
n	0.00985377074437	0.514055676758	0.295317686102	0.0402032890206	0.0323693643516	0.0105242227069	0.0368260450706	0.0199772448907	0.0140880296975	0.0267846480656
a	0.00759231788146	0.369097862253	0.449687732034	0.0479446963402	0.0265827827839	0.0127594309023	0.0264178070235	0.0203149712969	0.0164476735658	0.0231547333552
m	0.00667415615915	0.165752712084	0.545777690678	0.0796241974467	0.046244908928	0.0113889448341	0.0478007783412	0.0354012087656	0.0193937318553	0.0419416954517
ì	0.00284301035172	0.060983498928	0.584693563559	0.129945534482	0.0575959596427	0.0054428877447	0.0594109227804	0.0365776715885	0.0149137009518	0.0475932548172
n	0.00157262677391	0.0255110912093	0.68349115452	0.156774488161	0.0412015445476	0.00300011728157	0.0397936352601	0.0164009470628	0.0064072738506	0.0258471059391
i	0.00129171361464	0.0133174780698	0.552209321507	0.297711259387	0.0632740775159	0.00876930919386	0.0271685817534	0.0117330765543	0.0071935581502	0.017331624313
p	0.00116679311921	0.00671821406993	0.283581018836	0.482363886462	0.110151342505	0.011681173498	0.0370763595845	0.0241191318514	0.0122016520501	0.0309404341043
à	0.000586049440737	0.00269321230331	0.157357936279	0.544759748821	0.173468617502	0.00660301859933	0.0449594178615	0.0249993717838	0.0100698031167	0.0345027977014
n	0.000392371526146	0.00134089270777	0.140889400426	0.570668836274	0.217342295834	0.00404616919978	0.0311959549538	0.0111630774279	0.0044692900389	0.0184916745671
t	0.000166498803282	0.000865648909257	0.125442630142	0.577584112091	0.196086408611	0.00481316506659	0.0642283826513	0.00879757947597	0.00541276657963	0.016602800189
a	0.000124167021094	0.000724842543086	0.0661460838807	0.446267777364	0.280440359537	0.0405780830222	0.0830047868838	0.0216065381587	0.0141088971932	0.0469984763963
l	7.6467768298e-05	0.000386441594362	0.0275803791269	0.321740425788	0.418751686512	0.0514028682407	0.0680716682946	0.0295218213862	0.0158566610644	0.0666116041321
e	7.3980349366e-05	0.000253951411454	0.013563844709	0.245862725263	0.439076425504	0.157228816647	0.0604964694315	0.0238076347954	0.0136067693548	0.0460293763774
t	7.32443933887e-05	0.000191288142485	0.00567246012633	0.144133165088	0.519156098501	0.193801346216	0.0573862964772	0.0311589969318	0.0143488864516	0.0340781934591
t	2.60378833962e-05	9.76627141617e-05	0.00295204959878	0.121190141696	0.607966432834	0.071714720072	0.0695236788257	0.0390899806439	0.0159813384839	0.0714579394864
ò	0.000108256673132	0.000229554406054	0.00973252386626	0.0939709278987	0.486173187611	0.090488264024	0.179111222942	0.0327643088813	0.0241023224946	0.0833194341621
m	0.000189720637711	0.000308613558685	0.0114582211221	0.0527495286329	0.270938679204	0.114376574675	0.398779357647	0.0523003776271	0.0489051931649	0.049993755054
i	0.00013240045457	0.000232268452895	0.0054297416407	0.0280542215443	0.169794849735	0.192082084892	0.412315552549	0.085248779209	0.061611871055	0.0450982576847
f	6.42228178567e-05	0.000153231740965	0.00321670227023	0.0185387335148	0.143529276578	0.202851369964	0.384181864183	0.135432579736	0.0448703813517	0.0671616625616
à	3.23327459522e-05	7.09037793217e-05	0.00160073771341	0.0111496048383	0.100693325526	0.0863721583213	0.561602501394	0.141069444912	0.0319742011172	0.0654347681872
i	1.75560146507e-05	5.71900554406e-05	0.00132280887114	0.0064307352461	0.0611806231753	0.0928006827738	0.521593487131	0.180129969971	0.0516000653724	0.0848668433957
t	1.58098662169e-05	4.21774804802e-05	0.00090585200038	0.00382608091537	0.0326108460584	0.0877130022579	0.353552839044	0.342949873324	0.0674600664575	0.110923431132
o	2.04472004056e-05	0.00010901320216	0.00049987653346	0.00223180683846	0.0172948151861	0.0536817054193	0.227335302681	0.428167407775	0.172106368152	0.0985532703773
v	5.54586608019e-05	0.000149551487387	0.000612660234487	0.00133370297949	0.00878072939537	0.0387473694731	0.12135206556	0.435210015925	0.268485392717	0.125273093459
r	6.2198914834e-05	0.000103940202462	0.000602985718162	0.00112095285983	0.00951164863179	0.0177084401577	0.0996493211867	0.469409238642	0.242276810906	0.159554464486
à	4.66196128447e-05	0.000160754780821	0.000412513139387	0.00101297871328	0.00811700457726	0.0094028973859	0.0689354897289	0.348200733881	0.406040036969	0.157670934829
i	4.81986782816e-05	0.00017707562694	0.000348249399796	0.00118570693109	0.00512283772575	0.00348089846863	0.046589717243	0.23830811896	0.48169807899	0.22304109161
</S>	3.68709801408e-05	0.00013410945847	0.000325698439898	0.00164974511554	0.00567639161288	0.00196258624431	0.0346055671215	0.27412681948	0.382588739495	0.298893455805
